# HeaderRows_8
# HeaderRows_Format: Column_Header; Unit; InstallationMethod_ID; Instrument_Summary
# DateTime; YYYY-MM-DDhh:mm:ss; Minidot_04; PME miniDOT Logger real time clock
# Battery; volts; Minidot_04; PME miniDOT Logger internal batteries
# Temperature; degree_celsius; Minidot_04; PME miniDOT Logger with temperature sensor
# Dissolved_Oxygen; milligrams_per_liter; Minidot_04; PME miniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching)
# Dissolved_Oxygen_Saturation; percent_saturation; Minidot_04; PME miniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching)
DateTime,Parent_ID,Site_ID,Battery,Temperature,Dissolved_Oxygen,Dissolved_Oxygen_Saturation
 2022-07-26 00:00:00,SSS025,S34R,3.5,22.09,5.656,64.8
 2022-07-26 00:01:00,SSS025,S34R,3.5,22.1,5.643,64.66
 2022-07-26 00:02:00,SSS025,S34R,3.5,22.09,5.637,64.58
 2022-07-26 00:03:00,SSS025,S34R,3.5,22.08,5.627,64.46
 2022-07-26 00:04:00,SSS025,S34R,3.5,22.07,5.615,64.31
 2022-07-26 00:05:00,SSS025,S34R,3.5,22.07,5.605,64.18
 2022-07-26 00:06:00,SSS025,S34R,3.5,22.09,5.589,64.03
 2022-07-26 00:07:00,SSS025,S34R,3.5,22.08,5.582,63.94
 2022-07-26 00:08:00,SSS025,S34R,3.5,22.07,5.573,63.82
 2022-07-26 00:09:00,SSS025,S34R,3.5,22.07,5.557,63.65
 2022-07-26 00:10:00,SSS025,S34R,3.5,22.07,5.55,63.57
 2022-07-26 00:11:00,SSS025,S34R,3.5,22.07,5.541,63.45
 2022-07-26 00:12:00,SSS025,S34R,3.5,22.06,5.533,63.35
 2022-07-26 00:13:00,SSS025,S34R,3.5,22.04,5.526,63.25
 2022-07-26 00:14:00,SSS025,S34R,3.5,22.06,5.507,63.05
 2022-07-26 00:15:00,SSS025,S34R,3.5,22.05,5.499,62.94
 2022-07-26 00:16:00,SSS025,S34R,3.5,22.06,5.489,62.85
 2022-07-26 00:17:00,SSS025,S34R,3.5,22.05,5.477,62.7
 2022-07-26 00:18:00,SSS025,S34R,3.5,22.04,5.472,62.63
 2022-07-26 00:19:00,SSS025,S34R,3.5,22.03,5.458,62.46
 2022-07-26 00:20:00,SSS025,S34R,3.5,22.02,5.45,62.35
 2022-07-26 00:21:00,SSS025,S34R,3.5,22.04,5.438,62.24
 2022-07-26 00:22:00,SSS025,S34R,3.5,22.02,5.434,62.17
 2022-07-26 00:23:00,SSS025,S34R,3.5,22.02,5.421,62.02
 2022-07-26 00:24:00,SSS025,S34R,3.5,22.01,5.418,61.97
 2022-07-26 00:25:00,SSS025,S34R,3.5,22.01,5.407,61.85
 2022-07-26 00:26:00,SSS025,S34R,3.5,22.02,5.399,61.77
 2022-07-26 00:27:00,SSS025,S34R,3.5,22.02,5.384,61.59
 2022-07-26 00:28:00,SSS025,S34R,3.5,22,5.378,61.51
 2022-07-26 00:29:00,SSS025,S34R,3.5,21.98,5.374,61.44
 2022-07-26 00:30:00,SSS025,S34R,3.5,21.97,5.36,61.27
