# HeaderRows_16
# HeaderRows_Format: Column_Header; Unit; InstallationMethod_ID; Instrument_Summary
# DateTime; YYYY-MM-DD hh:mm:ss UTC-08:00; ManualChamberDark_02; PME MiniDOT Logger real time clock.
# Temperature_1; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Temperature_2; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Temperature_3; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Dissolved_Oxygen_1; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_2; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_3; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_Saturation_1; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching). Calculated using Garcia & Gordon (1992) equation.
# Dissolved_Oxygen_Saturation_2; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching). Calculated using Garcia & Gordon (1992) equation.
# Dissolved_Oxygen_Saturation_3; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching). Calculated using Garcia & Gordon (1992) equation.
# Battery_1; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
# Battery_2; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
# Battery_3; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
DateTime,Parent_ID,Site_ID,Temperature_1,Temperature_2,Temperature_3,Dissolved_Oxygen_1,Dissolved_Oxygen_2,Dissolved_Oxygen_3,Dissolved_Oxygen_Saturation_1,Dissolved_Oxygen_Saturation_2,Dissolved_Oxygen_Saturation_3,Battery_1,Battery_2,Battery_3
 2022-08-11 10:51:00,SSS022,S15,15.254,15.222,15.347,9.584,9.482,9.536,103.561,102.389,103.249,3.49,3.48,3.49
 2022-08-11 10:52:00,SSS022,S15,15.271,15.23,15.338,9.589,9.477,9.535,103.657,102.349,103.217,3.49,3.48,3.49
 2022-08-11 10:53:00,SSS022,S15,15.254,15.239,15.312,9.586,9.479,9.547,103.584,102.392,103.295,3.49,3.48,3.49
 2022-08-11 10:54:00,SSS022,S15,15.262,15.247,15.321,9.585,9.472,9.529,103.59,102.341,103.112,3.49,3.48,3.49
 2022-08-11 10:55:00,SSS022,S15,15.288,15.239,15.304,9.589,9.487,9.54,103.695,102.484,103.198,3.49,3.48,3.49
 2022-08-11 10:56:00,SSS022,S15,15.271,15.256,15.312,9.59,9.475,9.528,103.668,102.384,103.08,3.49,3.48,3.49
 2022-08-11 10:57:00,SSS022,S15,15.262,15.247,15.321,9.596,9.48,9.52,103.706,102.421,103.021,3.49,3.48,3.49
 2022-08-11 10:58:00,SSS022,S15,15.288,15.239,15.304,9.581,9.483,9.533,103.602,102.438,103.119,3.49,3.48,3.49
 2022-08-11 10:59:00,SSS022,S15,15.262,15.247,15.295,9.597,9.492,9.522,103.717,102.547,102.986,3.49,3.48,3.49
 2022-08-11 11:00:00,SSS022,S15,15.254,15.265,15.321,9.604,9.478,9.524,103.78,102.438,103.066,3.49,3.48,3.49
 2022-08-11 11:01:00,SSS022,S15,15.262,15.247,15.312,9.603,9.479,9.526,103.787,102.41,103.07,3.49,3.48,3.49
 2022-08-11 11:02:00,SSS022,S15,15.262,15.23,15.304,9.602,9.492,9.53,103.776,102.51,103.086,3.49,3.48,3.49
 2022-08-11 11:03:00,SSS022,S15,15.262,15.256,15.304,9.604,9.481,9.531,103.799,102.454,103.098,3.49,3.48,3.49
 2022-08-11 11:04:00,SSS022,S15,15.262,15.256,15.304,9.622,9.493,9.536,103.996,102.58,103.155,3.49,3.48,3.49
