# HeaderRows_16
# HeaderRows_Format: Column_Header; Unit; InstallationMethod_ID; Instrument_Summary
# DateTime; YYYY-MM-DD hh:mm:ss UTC-08:00; ManualChamberDark_02; PME MiniDOT Logger real time clock.
# Temperature_1; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Temperature_2; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Temperature_3; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Dissolved_Oxygen_1; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_2; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_3; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_Saturation_1; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching). Calculated using Garcia & Gordon (1992) equation.
# Dissolved_Oxygen_Saturation_2; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching). Calculated using Garcia & Gordon (1992) equation.
# Dissolved_Oxygen_Saturation_3; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching). Calculated using Garcia & Gordon (1992) equation.
# Battery_1; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
# Battery_2; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
# Battery_3; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
DateTime,Parent_ID,Site_ID,Temperature_1,Temperature_2,Temperature_3,Dissolved_Oxygen_1,Dissolved_Oxygen_2,Dissolved_Oxygen_3,Dissolved_Oxygen_Saturation_1,Dissolved_Oxygen_Saturation_2,Dissolved_Oxygen_Saturation_3,Battery_1,Battery_2,Battery_3
 2022-08-10 10:45:00,SSS032,C21,6.881,6.73,6.571,11.282,11.571,11.189,103.3,105.549,101.657,3.47,3.48,3.42
 2022-08-10 10:46:00,SSS032,C21,6.872,6.682,6.571,11.278,11.603,11.187,103.237,105.71,101.638,3.47,3.48,3.42
 2022-08-10 10:47:00,SSS032,C21,6.852,6.691,6.571,11.269,11.58,11.17,103.107,105.523,101.484,3.47,3.48,3.42
 2022-08-10 10:48:00,SSS032,C21,6.833,6.653,6.551,11.268,11.597,11.184,103.048,105.576,101.558,3.47,3.48,3.42
 2022-08-10 10:49:00,SSS032,C21,6.785,6.662,6.571,11.281,11.579,11.173,103.042,105.437,101.513,3.47,3.48,3.42
 2022-08-10 10:50:00,SSS032,C21,6.775,6.653,6.551,11.281,11.589,11.195,103.017,105.509,101.655,3.47,3.48,3.42
 2022-08-10 10:51:00,SSS032,C21,6.756,6.643,6.551,11.294,11.599,11.194,103.085,105.569,101.645,3.47,3.48,3.42
 2022-08-10 10:52:00,SSS032,C21,6.746,6.633,6.532,11.276,11.594,11.198,102.893,105.494,101.635,3.47,3.48,3.42
 2022-08-10 10:53:00,SSS032,C21,6.717,6.633,6.541,11.296,11.59,11.195,103.004,105.465,101.629,3.47,3.48,3.42
 2022-08-10 10:54:00,SSS032,C21,6.717,6.624,6.561,11.283,11.589,11.184,102.887,105.432,101.584,3.47,3.48,3.42
 2022-08-10 10:55:00,SSS032,C21,6.659,6.604,6.541,11.304,11.6,11.197,102.923,105.475,101.649,3.47,3.48,3.42
 2022-08-10 10:56:00,SSS032,C21,6.678,6.595,6.551,11.3,11.603,11.191,102.943,105.48,101.626,3.47,3.48,3.42
 2022-08-10 10:57:00,SSS032,C21,6.678,6.614,6.551,11.293,11.596,11.185,102.875,105.463,101.569,3.47,3.48,3.42
 2022-08-10 10:58:00,SSS032,C21,6.678,6.604,6.561,11.291,11.59,11.187,102.855,105.389,101.614,3.47,3.48,3.42
 2022-08-10 10:59:00,SSS032,C21,6.678,6.595,6.561,11.295,11.605,11.184,102.894,105.499,101.585,3.47,3.48,3.42
 2022-08-10 11:00:00,SSS032,C21,6.64,6.614,6.59,11.313,11.598,11.182,102.963,105.483,101.64,3.47,3.48,3.42
 2022-08-10 11:01:00,SSS032,C21,6.649,6.595,6.571,11.301,11.619,11.195,102.879,105.625,101.708,3.47,3.48,3.42
 2022-08-10 11:02:00,SSS032,C21,6.659,6.604,6.561,11.301,11.601,11.185,102.907,105.488,101.597,3.47,3.48,3.42
 2022-08-10 11:03:00,SSS032,C21,6.659,6.604,6.59,11.298,11.6,11.186,102.878,105.479,101.682,3.47,3.48,3.42
 2022-08-10 11:04:00,SSS032,C21,6.649,6.604,6.58,11.305,11.604,11.199,102.913,105.519,101.773,3.47,3.48,3.42
 2022-08-10 11:05:00,SSS032,C21,6.678,6.624,6.59,11.279,11.601,11.186,102.754,105.545,101.685,3.47,3.48,3.42
 2022-08-10 11:06:00,SSS032,C21,6.649,6.633,6.59,11.305,11.594,11.186,102.915,105.503,101.686,3.47,3.48,3.42
