# HeaderRows_16
# HeaderRows_Format: Column_Header; Unit; InstallationMethod_ID; Instrument_Summary
# DateTime; YYYY-MM-DD hh:mm:ss UTC-08:00; ManualChamberDark_02; PME MiniDOT Logger real time clock.
# Temperature_1; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Temperature_2; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Temperature_3; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Dissolved_Oxygen_1; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_2; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_3; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_Saturation_1; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching). Calculated using Garcia & Gordon (1992) equation.
# Dissolved_Oxygen_Saturation_2; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching). Calculated using Garcia & Gordon (1992) equation.
# Dissolved_Oxygen_Saturation_3; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching). Calculated using Garcia & Gordon (1992) equation.
# Battery_1; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
# Battery_2; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
# Battery_3; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
DateTime,Parent_ID,Site_ID,Temperature_1,Temperature_2,Temperature_3,Dissolved_Oxygen_1,Dissolved_Oxygen_2,Dissolved_Oxygen_3,Dissolved_Oxygen_Saturation_1,Dissolved_Oxygen_Saturation_2,Dissolved_Oxygen_Saturation_3,Battery_1,Battery_2,Battery_3
 2022-08-11 07:34:00,SSS010,S10,13.855,13.825,13.782,9.511,9.583,9.815,100.875,101.566,103.929,3.48,3.5,3.49
 2022-08-11 07:35:00,SSS010,S10,13.838,13.807,13.764,9.531,9.581,9.824,101.048,101.503,103.979,3.48,3.5,3.49
 2022-08-11 07:36:00,SSS010,S10,13.838,13.816,13.782,9.525,9.583,9.814,100.981,101.545,103.917,3.48,3.5,3.49
 2022-08-11 07:37:00,SSS010,S10,13.812,13.799,13.782,9.537,9.589,9.815,101.056,101.573,103.929,3.48,3.5,3.49
 2022-08-11 07:38:00,SSS010,S10,13.803,13.807,13.782,9.535,9.593,9.819,101.014,101.635,103.975,3.48,3.5,3.49
 2022-08-11 07:39:00,SSS010,S10,13.829,13.799,13.782,9.54,9.597,9.827,101.116,101.661,104.055,3.48,3.5,3.49
 2022-08-11 07:40:00,SSS010,S10,13.803,13.807,13.791,9.553,9.592,9.829,101.202,101.624,104.098,3.48,3.5,3.49
 2022-08-11 07:41:00,SSS010,S10,13.812,13.781,13.791,9.544,9.607,9.828,101.123,101.72,104.087,3.48,3.5,3.49
 2022-08-11 07:42:00,SSS010,S10,13.821,13.799,13.791,9.549,9.597,9.828,101.198,101.661,104.087,3.48,3.5,3.49
 2022-08-11 07:43:00,SSS010,S10,13.803,13.79,13.791,9.55,9.609,9.842,101.169,101.762,104.236,3.48,3.5,3.49
 2022-08-11 07:44:00,SSS010,S10,13.795,13.799,13.799,9.554,9.599,9.841,101.195,101.683,104.243,3.48,3.5,3.49
 2022-08-11 07:45:00,SSS010,S10,13.803,13.816,13.817,9.569,9.599,9.839,101.369,101.722,104.262,3.48,3.5,3.49
 2022-08-11 07:46:00,SSS010,S10,13.786,13.807,13.834,9.567,9.606,9.823,101.31,101.769,104.13,3.48,3.5,3.49
 2022-08-11 07:47:00,SSS010,S10,13.812,13.825,13.817,9.564,9.6,9.844,101.336,101.756,104.322,3.48,3.5,3.49
 2022-08-11 07:48:00,SSS010,S10,13.803,13.807,13.808,9.563,9.612,9.841,101.306,101.838,104.268,3.48,3.5,3.49
 2022-08-11 07:49:00,SSS010,S10,13.795,13.816,13.843,9.568,9.611,9.827,101.345,101.848,104.201,3.48,3.5,3.49
 2022-08-11 07:50:00,SSS010,S10,13.795,13.816,13.851,9.568,9.606,9.829,101.346,101.794,104.244,3.48,3.5,3.49
 2022-08-11 07:51:00,SSS010,S10,13.821,13.825,13.825,9.566,9.605,9.844,101.384,101.805,104.346,3.48,3.5,3.49
 2022-08-11 07:52:00,SSS010,S10,13.821,13.825,13.851,9.562,9.613,9.826,101.341,101.895,104.212,3.48,3.5,3.49
 2022-08-11 07:53:00,SSS010,S10,13.821,13.833,13.843,9.563,9.61,9.826,101.353,101.881,104.195,3.48,3.5,3.49
 2022-08-11 07:54:00,SSS010,S10,13.821,13.833,13.843,9.562,9.614,9.854,101.343,101.926,104.495,3.48,3.5,3.49
 2022-08-11 07:55:00,SSS010,S10,13.829,13.816,13.878,9.567,9.615,9.827,101.418,101.9,104.29,3.48,3.5,3.49
 2022-08-11 07:56:00,SSS010,S10,13.821,13.842,13.878,9.571,9.613,9.825,101.446,101.938,104.268,3.48,3.5,3.49
 2022-08-11 07:57:00,SSS010,S10,13.829,13.842,13.86,9.571,9.612,9.832,101.465,101.929,104.308,3.48,3.5,3.49
 2022-08-11 07:58:00,SSS010,S10,13.838,13.851,13.878,9.569,9.611,9.831,101.464,101.939,104.34,3.48,3.5,3.49
 2022-08-11 07:59:00,SSS010,S10,13.855,13.851,13.878,9.57,9.615,9.836,101.515,101.985,104.387,3.48,3.5,3.49
 2022-08-11 08:00:00,SSS010,S10,13.838,13.842,13.904,9.572,9.616,9.825,101.5,101.977,104.334,3.48,3.5,3.49
 2022-08-11 08:01:00,SSS010,S10,13.838,13.868,13.886,9.577,9.605,9.836,101.555,101.913,104.406,3.48,3.5,3.49
 2022-08-11 08:02:00,SSS010,S10,13.838,13.851,13.904,9.574,9.614,9.84,101.521,101.973,104.493,3.48,3.5,3.49
 2022-08-11 08:03:00,SSS010,S10,13.855,13.877,13.904,9.576,9.61,9.839,101.581,101.987,104.481,3.48,3.5,3.49
 2022-08-11 08:04:00,SSS010,S10,13.873,13.859,13.895,9.564,9.618,9.837,101.487,102.034,104.436,3.48,3.5,3.49
 2022-08-11 08:05:00,SSS010,S10,13.864,13.859,13.912,9.563,9.606,9.822,101.455,101.901,104.314,3.48,3.5,3.49
 2022-08-11 08:06:00,SSS010,S10,13.864,13.877,13.921,9.57,9.619,9.822,101.532,102.084,104.334,3.48,3.5,3.49
 2022-08-11 08:07:00,SSS010,S10,13.855,13.859,13.904,9.574,9.611,9.844,101.555,101.954,104.535,3.48,3.5,3.49
 2022-08-11 08:08:00,SSS010,S10,13.881,13.877,13.904,9.566,9.615,9.835,101.524,102.038,104.431,3.48,3.5,3.49
 2022-08-11 08:09:00,SSS010,S10,13.864,13.894,13.912,9.574,9.607,9.847,101.574,101.988,104.575,3.48,3.5,3.49
 2022-08-11 08:10:00,SSS010,S10,13.873,13.877,13.912,9.574,9.617,9.845,101.593,102.059,104.563,3.48,3.5,3.49
 2022-08-11 08:11:00,SSS010,S10,13.916,13.903,13.947,9.556,9.608,9.834,101.5,102.017,104.516,3.48,3.5,3.49
 2022-08-11 08:12:00,SSS010,S10,13.899,13.886,13.965,9.569,9.614,9.822,101.595,102.045,104.43,3.48,3.5,3.49
 2022-08-11 08:13:00,SSS010,S10,13.899,13.929,13.956,9.576,9.603,9.838,101.672,102.019,104.581,3.48,3.5,3.49
 2022-08-11 08:14:00,SSS010,S10,13.908,13.92,13.947,9.56,9.605,9.837,101.525,102.02,104.548,3.48,3.5,3.49
 2022-08-11 08:15:00,SSS010,S10,13.908,13.903,13.956,9.572,9.618,9.841,101.646,102.125,104.614,3.48,3.5,3.49
 2022-08-11 08:16:00,SSS010,S10,13.908,13.92,13.965,9.571,9.609,9.823,101.636,102.065,104.44,3.48,3.5,3.49
 2022-08-11 08:17:00,SSS010,S10,13.916,13.938,13.947,9.562,9.599,9.832,101.554,102.006,104.503,3.48,3.5,3.49
 2022-08-11 08:18:00,SSS010,S10,13.934,13.912,13.973,9.558,9.613,9.836,101.562,102.092,104.598,3.48,3.5,3.49
 2022-08-11 08:19:00,SSS010,S10,13.934,13.946,13.982,9.564,9.598,9.828,101.619,102.015,104.539,3.48,3.5,3.49
 2022-08-11 08:20:00,SSS010,S10,13.925,13.92,13.982,9.57,9.62,9.825,101.666,102.189,104.505,3.48,3.5,3.49
 2022-08-11 08:21:00,SSS010,S10,13.942,13.929,13.991,9.569,9.615,9.836,101.694,102.155,104.642,3.48,3.5,3.49
 2022-08-11 08:22:00,SSS010,S10,13.925,13.964,13.999,9.571,9.607,9.821,101.678,102.146,104.5,3.48,3.49,3.49
 2022-08-11 08:23:00,SSS010,S10,13.942,13.946,13.973,9.566,9.609,9.841,101.662,102.129,104.66,3.48,3.49,3.49
 2022-08-11 08:24:00,SSS010,S10,13.951,13.938,13.991,9.566,9.608,9.841,101.683,102.1,104.702,3.48,3.49,3.49
 2022-08-11 08:25:00,SSS010,S10,13.951,13.938,13.991,9.564,9.617,9.84,101.661,102.201,104.692,3.48,3.49,3.49
 2022-08-11 08:26:00,SSS010,S10,13.951,13.972,14.008,9.579,9.608,9.83,101.829,102.179,104.628,3.48,3.49,3.49
 2022-08-11 08:27:00,SSS010,S10,13.951,13.981,14.017,9.57,9.609,9.835,101.73,102.211,104.696,3.48,3.49,3.49
 2022-08-11 08:28:00,SSS010,S10,13.968,13.955,14.017,9.557,9.616,9.826,101.635,102.23,104.604,3.48,3.49,3.49
 2022-08-11 08:29:00,SSS010,S10,13.96,13.972,14.025,9.572,9.618,9.836,101.774,102.291,104.727,3.48,3.49,3.49
 2022-08-11 08:30:00,SSS010,S10,13.96,14.007,14.043,9.566,9.603,9.825,101.708,102.205,104.654,3.48,3.49,3.49
 2022-08-11 08:31:00,SSS010,S10,13.977,13.981,14.043,9.566,9.62,9.816,101.746,102.335,104.562,3.48,3.49,3.49
 2022-08-11 08:32:00,SSS010,S10,13.986,14.016,14.025,9.565,9.593,9.828,101.755,102.126,104.647,3.48,3.49,3.49
 2022-08-11 08:33:00,SSS010,S10,13.977,14.007,14.069,9.58,9.606,9.819,101.902,102.238,104.656,3.48,3.49,3.49
 2022-08-11 08:34:00,SSS010,S10,13.994,14.033,14.051,9.567,9.603,9.835,101.795,102.264,104.776,3.48,3.49,3.48
 2022-08-11 08:35:00,SSS010,S10,14.003,14.033,14.069,9.567,9.597,9.823,101.815,102.208,104.691,3.48,3.49,3.49
 2022-08-11 08:36:00,SSS010,S10,13.994,14.025,14.06,9.573,9.615,9.832,101.862,102.379,104.774,3.48,3.49,3.49
 2022-08-11 08:37:00,SSS010,S10,13.994,14.016,14.051,9.578,9.611,9.829,101.918,102.314,104.719,3.48,3.49,3.49
