# HeaderRows_16
# HeaderRows_Format: Column_Header; Unit; InstallationMethod_ID; Instrument_Summary
# DateTime; YYYY-MM-DD hh:mm:ss UTC-08:00; ManualChamberDark_02; PME MiniDOT Logger real time clock.
# Temperature_1; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Temperature_2; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Temperature_3; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Dissolved_Oxygen_1; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_2; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_3; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_Saturation_1; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching). Calculated using Garcia & Gordon (1992) equation.
# Dissolved_Oxygen_Saturation_2; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching). Calculated using Garcia & Gordon (1992) equation.
# Dissolved_Oxygen_Saturation_3; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching). Calculated using Garcia & Gordon (1992) equation.
# Battery_1; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
# Battery_2; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
# Battery_3; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
DateTime,Parent_ID,Site_ID,Temperature_1,Temperature_2,Temperature_3,Dissolved_Oxygen_1,Dissolved_Oxygen_2,Dissolved_Oxygen_3,Dissolved_Oxygen_Saturation_1,Dissolved_Oxygen_Saturation_2,Dissolved_Oxygen_Saturation_3,Battery_1,Battery_2,Battery_3
 2022-08-08 11:58:00,SSS038,S38,15.728,15.748,15.727,6.501,6.494,6.443,71.023,70.976,70.391,3.5,3.49,3.5
 2022-08-08 11:59:00,SSS038,S38,15.728,15.74,15.718,6.499,6.501,6.455,71,71.045,70.503,3.5,3.49,3.5
 2022-08-08 12:00:00,SSS038,S38,15.728,15.74,15.718,6.511,6.499,6.46,71.128,71.022,70.56,3.5,3.49,3.5
 2022-08-08 12:01:00,SSS038,S38,15.728,15.74,15.727,6.507,6.508,6.467,71.094,71.115,70.655,3.5,3.49,3.5
 2022-08-08 12:02:00,SSS038,S38,15.728,15.714,15.71,6.509,6.514,6.477,71.118,71.146,70.734,3.5,3.49,3.5
 2022-08-08 12:03:00,SSS038,S38,15.702,15.731,15.71,6.516,6.514,6.481,71.15,71.172,70.78,3.5,3.49,3.5
 2022-08-08 12:04:00,SSS038,S38,15.694,15.74,15.71,6.517,6.523,6.487,71.15,71.291,70.85,3.5,3.49,3.5
 2022-08-08 12:05:00,SSS038,S38,15.711,15.731,15.718,6.516,6.52,6.496,71.165,71.244,70.955,3.5,3.49,3.5
 2022-08-08 12:06:00,SSS038,S38,15.711,15.731,15.684,6.522,6.521,6.511,71.236,71.256,71.076,3.5,3.49,3.5
 2022-08-08 12:07:00,SSS038,S38,15.711,15.723,15.701,6.524,6.527,6.507,71.261,71.303,71.057,3.5,3.49,3.5
 2022-08-08 12:08:00,SSS038,S38,15.719,15.714,15.692,6.524,6.538,6.511,71.274,71.417,71.09,3.5,3.49,3.5
 2022-08-08 12:09:00,SSS038,S38,15.711,15.714,15.684,6.53,6.538,6.523,71.321,71.418,71.205,3.5,3.49,3.5
 2022-08-08 12:10:00,SSS038,S38,15.711,15.723,15.701,6.529,6.54,6.521,71.31,71.455,71.209,3.5,3.49,3.5
 2022-08-08 12:11:00,SSS038,S38,15.719,15.714,15.701,6.532,6.548,6.529,71.358,71.523,71.301,3.5,3.49,3.5
 2022-08-08 12:12:00,SSS038,S38,15.685,15.714,15.701,6.542,6.545,6.529,71.413,71.49,71.302,3.5,3.49,3.5
 2022-08-08 12:13:00,SSS038,S38,15.694,15.714,15.692,6.545,6.552,6.537,71.462,71.571,71.37,3.5,3.49,3.5
 2022-08-08 12:14:00,SSS038,S38,15.694,15.723,15.692,6.548,6.55,6.541,71.498,71.563,71.416,3.5,3.49,3.5
 2022-08-08 12:15:00,SSS038,S38,15.711,15.705,15.684,6.544,6.558,6.545,71.478,71.629,71.451,3.5,3.49,3.5
 2022-08-08 12:16:00,SSS038,S38,15.702,15.705,15.675,6.545,6.562,6.549,71.477,71.664,71.483,3.5,3.49,3.5
 2022-08-08 12:17:00,SSS038,S38,15.685,15.697,15.675,6.551,6.559,6.557,71.521,71.628,71.564,3.5,3.49,3.5
 2022-08-08 12:18:00,SSS038,S38,15.685,15.705,15.684,6.559,6.567,6.552,71.603,71.722,71.532,3.5,3.49,3.5
 2022-08-08 12:19:00,SSS038,S38,15.685,15.714,15.684,6.56,6.567,6.556,71.615,71.736,71.566,3.5,3.49,3.5
 2022-08-08 12:20:00,SSS038,S38,15.685,15.705,15.667,6.562,6.569,6.564,71.638,71.745,71.632,3.5,3.49,3.5
 2022-08-08 12:21:00,SSS038,S38,15.685,15.688,15.667,6.563,6.581,6.566,71.65,71.846,71.655,3.49,3.49,3.5
 2022-08-08 12:22:00,SSS038,S38,15.694,15.697,15.667,6.562,6.576,6.579,71.652,71.814,71.793,3.5,3.49,3.5
 2022-08-08 12:23:00,SSS038,S38,15.685,15.714,15.675,6.567,6.577,6.576,71.697,71.852,71.782,3.5,3.49,3.5
 2022-08-08 12:24:00,SSS038,S38,15.702,15.688,15.675,6.562,6.586,6.575,71.665,71.905,71.771,3.5,3.49,3.5
 2022-08-08 12:25:00,SSS038,S38,15.702,15.714,15.675,6.576,6.582,6.583,71.817,71.899,71.852,3.49,3.49,3.5
 2022-08-08 12:26:00,SSS038,S38,15.702,15.663,15.667,6.572,6.604,6.588,71.771,72.063,71.897,3.5,3.49,3.5
 2022-08-08 12:27:00,SSS038,S38,15.702,15.688,15.675,6.573,6.601,6.594,71.783,72.067,71.978,3.5,3.49,3.5
 2022-08-08 12:28:00,SSS038,S38,15.694,15.671,15.667,6.579,6.597,6.593,71.841,72.006,71.954,3.49,3.49,3.5
 2022-08-08 12:29:00,SSS038,S38,15.685,15.688,15.667,6.575,6.599,6.602,71.78,72.044,72.046,3.49,3.49,3.49
 2022-08-08 12:30:00,SSS038,S38,15.694,15.688,15.675,6.58,6.599,6.599,71.853,72.044,72.024,3.49,3.49,3.5
 2022-08-08 12:31:00,SSS038,S38,15.711,15.68,15.658,6.578,6.603,6.602,71.857,72.08,72.034,3.49,3.49,3.49
 2022-08-08 12:32:00,SSS038,S38,15.702,15.705,15.667,6.582,6.607,6.597,71.892,72.167,72.004,3.49,3.49,3.5
 2022-08-08 12:33:00,SSS038,S38,15.711,15.688,15.667,6.583,6.609,6.613,71.92,72.166,72.178,3.49,3.49,3.5
 2022-08-08 12:34:00,SSS038,S38,15.702,15.68,15.675,6.589,6.617,6.607,71.966,72.236,72.124,3.49,3.49,3.49
 2022-08-08 12:35:00,SSS038,S38,15.694,15.688,15.667,6.588,6.618,6.616,71.944,72.262,72.217,3.49,3.49,3.49
 2022-08-08 12:36:00,SSS038,S38,15.676,15.705,15.667,6.595,6.618,6.623,72,72.29,72.287,3.49,3.49,3.5
 2022-08-08 12:37:00,SSS038,S38,15.711,15.68,15.658,6.592,6.622,6.623,72.021,72.3,72.275,3.49,3.49,3.49
 2022-08-08 12:38:00,SSS038,S38,15.668,15.671,15.658,6.606,6.626,6.631,72.109,72.334,72.369,3.49,3.49,3.49
 2022-08-08 12:39:00,SSS038,S38,15.685,15.688,15.675,6.595,6.622,6.617,72.02,72.316,72.248,3.49,3.49,3.5
 2022-08-08 12:40:00,SSS038,S38,15.702,15.688,15.692,6.598,6.627,6.621,72.083,72.376,72.311,3.49,3.49,3.49
 2022-08-08 12:41:00,SSS038,S38,15.694,15.68,15.667,6.603,6.628,6.629,72.12,72.377,72.366,3.49,3.49,3.5
 2022-08-08 12:42:00,SSS038,S38,15.694,15.68,15.684,6.604,6.637,6.627,72.134,72.471,72.372,3.49,3.49,3.49
 2022-08-08 12:43:00,SSS038,S38,15.711,15.688,15.675,6.603,6.634,6.631,72.15,72.463,72.405,3.49,3.49,3.49
 2022-08-08 12:44:00,SSS038,S38,15.694,15.697,15.65,6.609,6.643,6.641,72.196,72.571,72.472,3.49,3.49,3.49
 2022-08-08 12:45:00,SSS038,S38,15.702,15.663,15.667,6.61,6.651,6.644,72.222,72.612,72.535,3.49,3.49,3.49
 2022-08-08 12:46:00,SSS038,S38,15.702,15.688,15.675,6.61,6.643,6.639,72.222,72.559,72.501,3.49,3.49,3.49
 2022-08-08 12:47:00,SSS038,S38,15.694,15.68,15.684,6.619,6.654,6.647,72.303,72.662,72.595,3.49,3.49,3.49
 2022-08-08 12:48:00,SSS038,S38,15.719,15.688,15.675,6.617,6.647,6.649,72.318,72.604,72.603,3.49,3.49,3.49
 2022-08-08 12:49:00,SSS038,S38,15.702,15.68,15.675,6.625,6.652,6.652,72.385,72.649,72.638,3.49,3.49,3.49
