# HeaderRows_16
# HeaderRows_Format: Column_Header; Unit; InstallationMethod_ID; Instrument_Summary
# DateTime; YYYY-MM-DD hh:mm:ss UTC-08:00; ManualChamberDark_02; PME MiniDOT Logger real time clock.
# Temperature_1; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Temperature_2; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Temperature_3; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Dissolved_Oxygen_1; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_2; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_3; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_Saturation_1; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching). Calculated using Garcia & Gordon (1992) equation.
# Dissolved_Oxygen_Saturation_2; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching). Calculated using Garcia & Gordon (1992) equation.
# Dissolved_Oxygen_Saturation_3; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching). Calculated using Garcia & Gordon (1992) equation.
# Battery_1; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
# Battery_2; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
# Battery_3; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
DateTime,Parent_ID,Site_ID,Temperature_1,Temperature_2,Temperature_3,Dissolved_Oxygen_1,Dissolved_Oxygen_2,Dissolved_Oxygen_3,Dissolved_Oxygen_Saturation_1,Dissolved_Oxygen_Saturation_2,Dissolved_Oxygen_Saturation_3,Battery_1,Battery_2,Battery_3
 2022-08-09 08:51:00,SSS004,S55N,17.974,18.004,17.956,8.707,8.807,8.979,99.174,100.377,102.236,3.48,3.49,3.49
 2022-08-09 08:52:00,SSS004,S55N,17.974,18.004,17.964,8.705,8.815,8.98,99.15,100.472,102.266,3.48,3.49,3.49
 2022-08-09 08:53:00,SSS004,S55N,17.965,18.021,17.947,8.712,8.806,8.993,99.215,100.401,102.378,3.48,3.49,3.49
 2022-08-09 08:54:00,SSS004,S55N,17.974,18.038,17.964,8.709,8.804,8.982,99.198,100.412,102.29,3.48,3.49,3.49
 2022-08-09 08:55:00,SSS004,S55N,17.957,18.021,17.964,8.711,8.804,8.985,99.187,100.377,102.327,3.48,3.49,3.49
 2022-08-09 08:56:00,SSS004,S55N,17.974,18.038,17.947,8.708,8.805,9.001,99.186,100.424,102.464,3.48,3.49,3.49
 2022-08-09 08:57:00,SSS004,S55N,17.982,18.03,17.964,8.717,8.807,8.991,99.31,100.431,102.389,3.48,3.49,3.49
 2022-08-09 08:58:00,SSS004,S55N,17.948,18.055,17.981,8.721,8.815,8.982,99.288,100.578,102.326,3.48,3.49,3.49
 2022-08-09 08:59:00,SSS004,S55N,17.957,18.055,17.964,8.722,8.812,8.995,99.318,100.542,102.438,3.48,3.49,3.49
 2022-08-09 09:00:00,SSS004,S55N,17.957,18.055,17.964,8.719,8.808,8.992,99.282,100.495,102.401,3.48,3.49,3.49
 2022-08-09 09:01:00,SSS004,S55N,17.948,18.047,17.956,8.726,8.822,9.005,99.336,100.645,102.533,3.48,3.49,3.49
 2022-08-09 09:02:00,SSS004,S55N,17.982,18.055,17.981,8.717,8.811,8.995,99.311,100.531,102.475,3.48,3.49,3.49
 2022-08-09 09:03:00,SSS004,S55N,17.965,18.072,17.964,8.724,8.805,8.998,99.36,100.496,102.477,3.48,3.49,3.49
 2022-08-09 09:04:00,SSS004,S55N,17.974,18.055,17.973,8.723,8.813,8.995,99.367,100.556,102.459,3.48,3.49,3.49
