# HeaderRows_16
# HeaderRows_Format: Column_Header; Unit; InstallationMethod_ID; Instrument_Summary
# DateTime; YYYY-MM-DD hh:mm:ss UTC-08:00; ManualChamberDark_02; PME MiniDOT Logger real time clock.
# Temperature_1; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Temperature_2; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Temperature_3; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Dissolved_Oxygen_1; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_2; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_3; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_Saturation_1; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching). Calculated using Garcia & Gordon (1992) equation.
# Dissolved_Oxygen_Saturation_2; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching). Calculated using Garcia & Gordon (1992) equation.
# Dissolved_Oxygen_Saturation_3; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching). Calculated using Garcia & Gordon (1992) equation.
# Battery_1; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
# Battery_2; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
# Battery_3; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
DateTime,Parent_ID,Site_ID,Temperature_1,Temperature_2,Temperature_3,Dissolved_Oxygen_1,Dissolved_Oxygen_2,Dissolved_Oxygen_3,Dissolved_Oxygen_Saturation_1,Dissolved_Oxygen_Saturation_2,Dissolved_Oxygen_Saturation_3,Battery_1,Battery_2,Battery_3
 2022-08-08 09:23:00,SSS037,S39,13.979,13.972,14.092,9.793,9.708,9.624,103.224,102.311,101.693,3.51,3.51,3.51
 2022-08-08 09:24:00,SSS037,S39,13.962,13.937,14.083,9.791,9.703,9.616,103.168,102.182,101.6,3.51,3.51,3.51
 2022-08-08 09:25:00,SSS037,S39,13.953,13.955,14.075,9.8,9.69,9.614,103.311,102.161,101.632,3.51,3.51,3.51
 2022-08-08 09:26:00,SSS037,S39,13.944,13.963,14.049,9.798,9.698,9.627,103.249,102.238,101.677,3.51,3.51,3.51
 2022-08-08 09:27:00,SSS037,S39,13.927,13.946,14.031,9.811,9.703,9.623,103.326,102.225,101.573,3.51,3.51,3.51
 2022-08-08 09:28:00,SSS037,S39,13.944,13.937,14.031,9.8,9.7,9.629,103.246,102.177,101.645,3.51,3.51,3.51
 2022-08-08 09:29:00,SSS037,S39,13.944,13.911,14.014,9.796,9.71,9.629,103.183,102.2,101.578,3.51,3.51,3.51
 2022-08-08 09:30:00,SSS037,S39,13.936,13.937,14.014,9.809,9.701,9.631,103.354,102.213,101.654,3.51,3.51,3.51
 2022-08-08 09:31:00,SSS037,S39,13.944,13.911,14.014,9.812,9.71,9.629,103.389,102.237,101.614,3.51,3.51,3.51
 2022-08-08 09:32:00,SSS037,S39,13.927,13.92,14.014,9.819,9.713,9.642,103.442,102.314,101.771,3.51,3.51,3.51
 2022-08-08 09:33:00,SSS037,S39,13.927,13.928,14.005,9.811,9.719,9.641,103.35,102.376,101.727,3.51,3.51,3.51
 2022-08-08 09:34:00,SSS037,S39,13.927,13.937,14.023,9.825,9.708,9.63,103.501,102.289,101.661,3.51,3.51,3.51
 2022-08-08 09:35:00,SSS037,S39,13.953,13.946,13.997,9.815,9.711,9.646,103.41,102.306,101.732,3.51,3.51,3.51
 2022-08-08 09:36:00,SSS037,S39,13.927,13.937,14.014,9.822,9.712,9.629,103.404,102.271,101.567,3.51,3.51,3.51
 2022-08-08 09:37:00,SSS037,S39,13.944,13.955,13.997,9.818,9.708,9.652,103.421,102.29,101.796,3.51,3.51,3.51
 2022-08-08 09:38:00,SSS037,S39,13.953,13.937,14.005,9.825,9.729,9.651,103.514,102.465,101.796,3.51,3.51,3.51
 2022-08-08 09:39:00,SSS037,S39,13.953,13.963,13.997,9.823,9.711,9.648,103.521,102.364,101.774,3.51,3.51,3.51
 2022-08-08 09:40:00,SSS037,S39,13.979,13.955,14.014,9.815,9.721,9.646,103.471,102.427,101.771,3.51,3.51,3.51
 2022-08-08 09:41:00,SSS037,S39,13.97,13.972,14.014,9.832,9.723,9.649,103.661,102.517,101.834,3.51,3.51,3.51
 2022-08-08 09:42:00,SSS037,S39,13.988,13.998,14.023,9.825,9.708,9.653,103.563,102.35,101.829,3.51,3.5,3.51
 2022-08-08 09:43:00,SSS037,S39,14.005,13.989,14.031,9.828,9.716,9.656,103.66,102.443,101.904,3.51,3.5,3.51
 2022-08-08 09:44:00,SSS037,S39,13.988,13.998,14.057,9.836,9.721,9.646,103.734,102.542,101.885,3.51,3.5,3.51
 2022-08-08 09:45:00,SSS037,S39,14.023,13.998,14.057,9.822,9.731,9.658,103.616,102.602,101.967,3.51,3.5,3.51
 2022-08-08 09:46:00,SSS037,S39,14.031,14.024,14.083,9.832,9.72,9.644,103.776,102.578,101.91,3.51,3.5,3.51
 2022-08-08 09:47:00,SSS037,S39,14.066,14.024,14.075,9.826,9.712,9.654,103.804,102.504,102.007,3.51,3.5,3.51
 2022-08-08 09:48:00,SSS037,S39,14.049,14.05,14.083,9.825,9.719,9.657,103.783,102.659,102.087,3.51,3.5,3.51
 2022-08-08 09:49:00,SSS037,S39,14.083,14.05,14.109,9.812,9.723,9.656,103.649,102.628,102.06,3.51,3.5,3.51
 2022-08-08 09:50:00,SSS037,S39,14.101,14.076,14.101,9.824,9.715,9.658,103.87,102.663,102.118,3.51,3.5,3.51
 2022-08-08 09:51:00,SSS037,S39,14.083,14.094,14.127,9.837,9.711,9.656,103.952,102.647,102.142,3.51,3.5,3.51
 2022-08-08 09:52:00,SSS037,S39,14.118,14.102,14.118,9.825,9.719,9.654,103.889,102.725,102.081,3.51,3.5,3.51
 2022-08-08 09:53:00,SSS037,S39,14.109,14.12,14.135,9.836,9.712,9.661,104.025,102.742,102.229,3.51,3.5,3.51
 2022-08-08 09:54:00,SSS037,S39,14.144,14.102,14.144,9.82,9.724,9.667,103.971,102.859,102.351,3.5,3.5,3.51
 2022-08-08 09:55:00,SSS037,S39,14.144,14.128,14.179,9.835,9.734,9.651,104.059,102.96,102.193,3.51,3.5,3.51
 2022-08-08 09:56:00,SSS037,S39,14.135,14.154,14.17,9.843,9.723,9.667,104.148,102.914,102.358,3.5,3.5,3.51
 2022-08-08 09:57:00,SSS037,S39,14.17,14.146,14.187,9.825,9.731,9.662,104.039,102.99,102.345,3.5,3.5,3.51
 2022-08-08 09:58:00,SSS037,S39,14.187,14.189,14.205,9.827,9.727,9.655,104.094,103.036,102.312,3.5,3.5,3.51
 2022-08-08 09:59:00,SSS037,S39,14.196,14.163,14.213,9.824,9.732,9.668,104.061,103.014,102.445,3.5,3.5,3.51
 2022-08-08 10:00:00,SSS037,S39,14.205,14.215,14.231,9.837,9.714,9.662,104.211,102.934,102.411,3.5,3.5,3.51
 2022-08-08 10:01:00,SSS037,S39,14.231,14.233,14.248,9.836,9.72,9.661,104.289,103.061,102.468,3.5,3.5,3.51
 2022-08-08 10:02:00,SSS037,S39,14.222,14.25,14.257,9.842,9.723,9.651,104.348,103.144,102.399,3.5,3.5,3.5
 2022-08-08 10:03:00,SSS037,S39,14.257,14.241,14.291,9.827,9.712,9.65,104.25,102.992,102.445,3.5,3.5,3.5
 2022-08-08 10:04:00,SSS037,S39,14.274,14.276,14.3,9.825,9.721,9.651,104.29,103.185,102.5,3.5,3.5,3.5
 2022-08-08 10:05:00,SSS037,S39,14.283,14.285,14.291,9.828,9.721,9.663,104.306,103.167,102.565,3.5,3.5,3.5
 2022-08-08 10:06:00,SSS037,S39,14.3,14.293,14.326,9.832,9.724,9.651,104.359,103.199,102.502,3.5,3.5,3.5
 2022-08-08 10:07:00,SSS037,S39,14.317,14.302,14.343,9.826,9.726,9.65,104.409,103.309,102.595,3.5,3.5,3.5
 2022-08-08 10:08:00,SSS037,S39,14.317,14.328,14.334,9.827,9.724,9.651,104.401,103.326,102.567,3.5,3.5,3.5
 2022-08-08 10:09:00,SSS037,S39,14.335,14.345,14.369,9.835,9.727,9.655,104.559,103.435,102.727,3.5,3.5,3.5
 2022-08-08 10:10:00,SSS037,S39,14.352,14.337,14.36,9.826,9.719,9.655,104.473,103.294,102.673,3.5,3.5,3.5
 2022-08-08 10:11:00,SSS037,S39,14.343,14.354,14.378,9.842,9.723,9.655,104.597,103.352,102.688,3.5,3.5,3.5
 2022-08-08 10:12:00,SSS037,S39,14.369,14.363,14.386,9.838,9.723,9.649,104.636,103.396,102.663,3.5,3.5,3.5
 2022-08-08 10:13:00,SSS037,S39,14.404,14.397,14.395,9.827,9.725,9.66,104.601,103.494,102.794,3.5,3.5,3.5
 2022-08-08 10:14:00,SSS037,S39,14.404,14.397,14.447,9.83,9.731,9.645,104.635,103.573,102.765,3.5,3.5,3.5
 2022-08-08 10:15:00,SSS037,S39,14.412,14.414,14.447,9.837,9.718,9.656,104.692,103.425,102.848,3.5,3.5,3.5
