# HeaderRows_16
# HeaderRows_Format: Column_Header; Unit; InstallationMethod_ID; Instrument_Summary
# DateTime; YYYY-MM-DD hh:mm:ss UTC-08:00; ManualChamberDark_02; PME MiniDOT Logger real time clock.
# Temperature_1; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Temperature_2; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Temperature_3; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Dissolved_Oxygen_1; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_2; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_3; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_Saturation_1; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching). Calculated using Garcia & Gordon (1992) equation.
# Dissolved_Oxygen_Saturation_2; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching). Calculated using Garcia & Gordon (1992) equation.
# Dissolved_Oxygen_Saturation_3; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching). Calculated using Garcia & Gordon (1992) equation.
# Battery_1; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
# Battery_2; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
# Battery_3; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
DateTime,Parent_ID,Site_ID,Temperature_1,Temperature_2,Temperature_3,Dissolved_Oxygen_1,Dissolved_Oxygen_2,Dissolved_Oxygen_3,Dissolved_Oxygen_Saturation_1,Dissolved_Oxygen_Saturation_2,Dissolved_Oxygen_Saturation_3,Battery_1,Battery_2,Battery_3
 2022-08-08 11:22:00,SSS002,S30R,20.583,20.548,21.051,9.908,9.931,10.095,116.769,116.963,120.071,3.48,3.49,3.49
 2022-08-08 11:23:00,SSS002,S30R,20.65,20.556,21.042,9.885,9.93,10.078,116.652,116.969,119.857,3.48,3.49,3.49
 2022-08-08 11:24:00,SSS002,S30R,20.683,20.556,21.025,9.869,9.925,10.073,116.543,116.908,119.752,3.48,3.49,3.49
 2022-08-08 11:25:00,SSS002,S30R,20.717,20.581,21.017,9.847,9.913,10.06,116.361,116.819,119.579,3.48,3.49,3.49
 2022-08-08 11:26:00,SSS002,S30R,20.7,20.581,20.992,9.848,9.928,10.061,116.335,117.003,119.533,3.48,3.49,3.49
 2022-08-08 11:27:00,SSS002,S30R,20.725,20.606,20.967,9.842,9.914,10.061,116.318,116.889,119.474,3.48,3.49,3.49
 2022-08-08 11:28:00,SSS002,S30R,20.709,20.598,20.967,9.838,9.91,10.065,116.232,116.834,119.526,3.48,3.49,3.49
 2022-08-08 11:29:00,SSS002,S30R,20.725,20.615,20.942,9.833,9.913,10.067,116.206,116.897,119.493,3.48,3.49,3.49
 2022-08-08 11:30:00,SSS002,S30R,20.742,20.648,20.959,9.835,9.902,10.059,116.27,116.851,119.43,3.48,3.49,3.49
 2022-08-08 11:31:00,SSS002,S30R,20.767,20.657,20.942,9.816,9.894,10.057,116.107,116.775,119.366,3.48,3.49,3.49
 2022-08-08 11:32:00,SSS002,S30R,20.734,20.665,20.908,9.823,9.904,10.067,116.12,116.919,119.417,3.48,3.49,3.49
 2022-08-08 11:33:00,SSS002,S30R,20.725,20.698,20.934,9.838,9.898,10.052,116.274,116.923,119.3,3.48,3.49,3.49
 2022-08-08 11:34:00,SSS002,S30R,20.742,20.698,20.934,9.836,9.907,10.071,116.291,117.036,119.521,3.48,3.49,3.49
 2022-08-08 11:35:00,SSS002,S30R,20.759,20.707,20.934,9.817,9.909,10.056,116.109,117.083,119.343,3.48,3.49,3.49
 2022-08-08 11:36:00,SSS002,S30R,20.759,20.749,20.942,9.828,9.894,10.046,116.247,116.998,119.248,3.48,3.49,3.49
 2022-08-08 11:37:00,SSS002,S30R,20.759,20.757,20.95,9.826,9.9,10.054,116.224,117.092,119.372,3.48,3.49,3.49
 2022-08-08 11:38:00,SSS002,S30R,20.775,20.765,20.959,9.828,9.902,10.043,116.288,117.137,119.253,3.48,3.49,3.49
 2022-08-08 11:39:00,SSS002,S30R,20.792,20.774,20.934,9.83,9.902,10.079,116.353,117.16,119.634,3.48,3.49,3.49
 2022-08-08 11:40:00,SSS002,S30R,20.826,20.799,20.967,9.824,9.902,10.052,116.359,117.22,119.392,3.48,3.49,3.49
 2022-08-08 11:41:00,SSS002,S30R,20.834,20.841,20.967,9.821,9.895,10.048,116.342,117.233,119.343,3.48,3.49,3.49
 2022-08-08 11:42:00,SSS002,S30R,20.834,20.849,20.975,9.817,9.901,10.052,116.295,117.327,119.415,3.48,3.49,3.49
 2022-08-08 11:43:00,SSS002,S30R,20.851,20.849,20.992,9.815,9.895,10.047,116.311,117.255,119.393,3.48,3.49,3.49
 2022-08-08 11:44:00,SSS002,S30R,20.859,20.882,21.025,9.816,9.896,10.038,116.344,117.346,119.369,3.48,3.49,3.49
 2022-08-08 11:45:00,SSS002,S30R,20.884,20.891,21.017,9.825,9.894,10.051,116.515,117.344,119.507,3.48,3.49,3.49
 2022-08-08 11:46:00,SSS002,S30R,20.909,20.933,21.042,9.813,9.885,10.045,116.423,117.343,119.489,3.48,3.49,3.49
 2022-08-08 11:47:00,SSS002,S30R,20.918,20.933,21.042,9.813,9.893,10.056,116.444,117.429,119.618,3.48,3.49,3.49
 2022-08-08 11:48:00,SSS002,S30R,20.926,20.958,21.076,9.812,9.889,10.031,116.45,117.438,119.402,3.48,3.49,3.49
 2022-08-08 11:49:00,SSS002,S30R,20.926,20.983,21.084,9.822,9.892,10.054,116.575,117.533,119.704,3.48,3.49,3.49
 2022-08-08 11:50:00,SSS002,S30R,20.968,21.008,21.101,9.804,9.891,10.025,116.46,117.579,119.396,3.48,3.49,3.49
 2022-08-08 11:51:00,SSS002,S30R,20.993,21.025,21.134,9.806,9.884,10.025,116.543,117.544,119.474,3.48,3.49,3.5
 2022-08-08 11:52:00,SSS002,S30R,20.985,21.05,21.142,9.822,9.892,10.037,116.711,117.689,119.635,3.48,3.49,3.5
 2022-08-08 11:53:00,SSS002,S30R,21.026,21.066,21.159,9.82,9.89,10.032,116.781,117.701,119.611,3.48,3.49,3.5
 2022-08-08 11:54:00,SSS002,S30R,21.043,21.108,21.184,9.82,9.883,10.037,116.82,117.724,119.734,3.48,3.49,3.5
 2022-08-08 11:55:00,SSS002,S30R,21.068,21.108,21.193,9.806,9.875,10.046,116.716,117.626,119.859,3.48,3.49,3.5
 2022-08-08 11:56:00,SSS002,S30R,21.076,21.142,21.201,9.813,9.873,10.048,116.809,117.68,119.904,3.48,3.49,3.5
 2022-08-08 11:57:00,SSS002,S30R,21.102,21.167,21.243,9.808,9.875,10.02,116.819,117.762,119.667,3.48,3.49,3.5
 2022-08-08 11:58:00,SSS002,S30R,21.143,21.167,21.234,9.798,9.884,10.024,116.789,117.874,119.698,3.48,3.49,3.5
 2022-08-08 11:59:00,SSS002,S30R,21.143,21.192,21.268,9.805,9.878,10.031,116.876,117.858,119.855,3.48,3.49,3.5
 2022-08-08 12:00:00,SSS002,S30R,21.168,21.217,21.276,9.806,9.888,10.024,116.946,118.028,119.797,3.48,3.49,3.5
 2022-08-08 12:01:00,SSS002,S30R,21.202,21.217,21.31,9.806,9.883,10.011,117.026,117.98,119.723,3.48,3.49,3.5
