# HeaderRows_16
# HeaderRows_Format: Column_Header; Unit; InstallationMethod_ID; Instrument_Summary
# DateTime; YYYY-MM-DD hh:mm:ss UTC-08:00; ManualChamberDark_02; PME MiniDOT Logger real time clock.
# Temperature_1; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Dissolved_Oxygen_1; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_Saturation_1; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Battery_1; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
# Temperature_2; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Dissolved_Oxygen_2; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_Saturation_2; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Battery_2; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
# Temperature_3; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Dissolved_Oxygen_3; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_Saturation_3; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Battery_3; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
"DateTime","Parent_ID","Site_ID","Temperature_1","Dissolved_Oxygen_1","Dissolved_Oxygen_Saturation_1","Battery_1","Temperature_2","Dissolved_Oxygen_2","Dissolved_Oxygen_Saturation_2","Battery_2","Temperature_3","Dissolved_Oxygen_3","Dissolved_Oxygen_Saturation_3","Battery_3"
" 2022-08-08 13:38:00","SSS003","S31",3.48,20.54,8.58551903322,95.44,3.49,20.51,8.55186667712,95.02,3.49,20.52,8.581881973518,95.35
" 2022-08-08 13:39:00","SSS003","S31",3.48,20.52,8.58551903322,95.41,3.49,20.52,8.555900576496,95.08,3.49,20.5,8.595326715101,95.47
" 2022-08-08 13:40:00","SSS003","S31",3.48,20.52,8.58551903322,95.41,3.49,20.54,8.554892101652,95.1,3.49,20.53,8.5839503953,95.41
" 2022-08-08 13:41:00","SSS003","S31",3.48,20.52,8.589636788152,95.46,3.49,20.53,8.544807353212,94.97,3.49,20.52,8.59429250421,95.51
" 2022-08-08 13:42:00","SSS003","S31",3.48,20.55,8.583460155754,95.43,3.49,20.55,8.55186667712,95.08,3.49,20.52,8.586018817082,95.4
" 2022-08-08 13:43:00","SSS003","S31",3.48,20.53,8.591695665618,95.49,3.49,20.55,8.557917526184,95.15,3.49,20.53,8.597395136883,95.56
" 2022-08-08 13:44:00","SSS003","S31",3.48,20.54,8.586548471953,95.45,3.49,20.55,8.550858202276,95.07,3.49,20.57,8.575676708172,95.38
" 2022-08-08 13:45:00","SSS003","S31",3.48,20.56,8.591695665618,95.54,3.49,20.56,8.552875151964,95.11,3.49,20.55,8.597395136883,95.59
" 2022-08-08 13:46:00","SSS003","S31",3.48,20.55,8.594783981817,95.56,3.49,20.57,8.55690905134,95.18,3.49,20.57,8.593258293319,95.59
" 2022-08-08 13:47:00","SSS003","S31",3.48,20.56,8.589636788152,95.52,3.49,20.57,8.549849727432,95.1,3.49,20.57,8.587053027973,95.52
" 2022-08-08 13:48:00","SSS003","S31",3.48,20.57,8.584489594487,95.48,3.49,20.58,8.548841252588,95.11,3.49,20.58,8.581881973518,95.48
" 2022-08-08 13:49:00","SSS003","S31",3.48,20.56,8.599931175482,95.63,3.49,20.6,8.549849727432,95.15,3.49,20.58,8.595326715101,95.63
