# HeaderRows_16
# HeaderRows_Format: Column_Header; Unit; InstallationMethod_ID; Instrument_Summary
# DateTime; YYYY-MM-DD hh:mm:ss UTC-08:00; ManualChamberDark_02; PME MiniDOT Logger real time clock.
# Temperature_1; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Dissolved_Oxygen_1; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_Saturation_1; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Battery_1; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
# Temperature_2; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Dissolved_Oxygen_2; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_Saturation_2; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Battery_2; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
# Temperature_3; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Dissolved_Oxygen_3; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_Saturation_3; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Battery_3; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
"DateTime","Parent_ID","Site_ID","Temperature_1","Dissolved_Oxygen_1","Dissolved_Oxygen_Saturation_1","Battery_1","Temperature_2","Dissolved_Oxygen_2","Dissolved_Oxygen_Saturation_2","Battery_2","Temperature_3","Dissolved_Oxygen_3","Dissolved_Oxygen_Saturation_3","Battery_3"
" 2022-08-09 09:02:00","SSS040","S54",3.49,12.19,9.821324105811,91.53,3.49,12.09,9.91099987876,92.16,3.5,12.12,10.149545926068,94.44
" 2022-08-09 09:03:00","SSS040","S54",3.49,12.18,9.836655551496,91.65,3.49,12.12,9.88537681806,91.97,3.5,12.1,10.157948737556,94.47
" 2022-08-09 09:04:00","SSS040","S54",3.49,12.19,9.829500876843,91.6,3.49,12.12,9.90075065448,92.12,3.5,12.12,10.150596277504,94.45
" 2022-08-09 09:05:00","SSS040","S54",3.49,12.19,9.826434587706,91.57,3.49,12.11,9.90587526662,92.15,3.5,12.12,10.148495574632,94.43
" 2022-08-09 09:06:00","SSS040","S54",3.49,12.2,9.825412491327,91.58,3.49,12.11,9.886401740488,91.96,3.5,12.14,10.150596277504,94.48
" 2022-08-09 09:07:00","SSS040","S54",3.49,12.18,9.828478780464,91.57,3.49,12.1,9.891526352628,91.99,3.5,12.12,10.14639487176,94.41
" 2022-08-09 09:08:00","SSS040","S54",3.49,12.19,9.82234620219,91.54,3.49,12.11,9.883326973204,91.94,3.5,12.11,10.164250846172,94.55
" 2022-08-09 09:09:00","SSS040","S54",3.49,12.16,9.835633455117,91.6,3.49,12.11,9.891526352628,92.01,3.5,12.13,10.148495574632,94.44
" 2022-08-09 09:10:00","SSS040","S54",3.49,12.17,9.826434587706,91.54,3.49,12.12,9.886401740488,91.98,3.5,12.12,10.15689838612,94.5
" 2022-08-09 09:11:00","SSS040","S54",3.49,12.18,9.830522973222,91.59,3.49,12.13,9.88025220592,91.94,3.5,12.11,10.157948737556,94.49
" 2022-08-09 09:12:00","SSS040","S54",3.49,12.17,9.831545069601,91.58,3.49,12.09,9.897675887196,92.03,3.5,12.09,10.16740190048,94.55
" 2022-08-09 09:13:00","SSS040","S54",3.49,12.18,9.829500876843,91.58,3.49,12.14,9.879227283492,91.95,3.5,12.13,10.14114311458,94.38
