# HeaderRows_16
# HeaderRows_Format: Column_Header; Unit; InstallationMethod_ID; Instrument_Summary
# DateTime; YYYY-MM-DD hh:mm:ss UTC-08:00; ManualChamberDark_02; PME MiniDOT Logger real time clock.
# Temperature_1; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Dissolved_Oxygen_1; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_Saturation_1; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Battery_1; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
# Temperature_2; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Dissolved_Oxygen_2; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_Saturation_2; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Battery_2; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
# Temperature_3; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Dissolved_Oxygen_3; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_Saturation_3; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Battery_3; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
"DateTime","Parent_ID","Site_ID","Temperature_1","Dissolved_Oxygen_1","Dissolved_Oxygen_Saturation_1","Battery_1","Temperature_2","Dissolved_Oxygen_2","Dissolved_Oxygen_Saturation_2","Battery_2","Temperature_3","Dissolved_Oxygen_3","Dissolved_Oxygen_Saturation_3","Battery_3"
" 2022-08-09 12:57:00","SSS042","S51",3.48,16.12,9.624059504664,97.75,3.48,16.1,9.673217875464,98.21,3.49,16.09,9.921619664456,100.72
" 2022-08-09 12:58:00","SSS042","S51",3.48,16.1,9.630192082938,97.78,3.48,16.11,9.669118185752,98.18,3.49,16.11,9.902713338608,100.56
" 2022-08-09 12:59:00","SSS042","S51",3.48,16.1,9.627125793801,97.75,3.48,16.09,9.6598938839,98.05,3.49,16.09,9.901662987172,100.52
" 2022-08-09 13:00:00","SSS042","S51",3.48,16.12,9.627125793801,97.78,3.48,16.1,9.6598938839,98.07,3.49,16.1,9.898511932864,100.5
" 2022-08-09 13:01:00","SSS042","S51",3.48,16.1,9.623037408285,97.71,3.48,16.12,9.6598938839,98.11,3.49,16.07,9.909015447224,100.54
" 2022-08-09 13:02:00","SSS042","S51",3.48,16.08,9.639390950349,97.82,3.48,16.08,9.67014310818,98.14,3.49,16.08,9.911116150096,100.57
" 2022-08-09 13:03:00","SSS042","S51",3.48,16.1,9.627125793801,97.75,3.48,16.12,9.641445280196,97.94,3.49,16.06,9.912166501532,100.55
" 2022-08-09 13:04:00","SSS042","S51",3.48,16.11,9.626103697422,97.76,3.48,16.09,9.6598938839,98.05,3.49,16.09,9.902713338608,100.51
" 2022-08-09 13:05:00","SSS042","S51",3.48,16.1,9.612816444495,97.6,3.48,16.09,9.648619737192,97.94,3.49,16.08,9.897461581428,100.44
" 2022-08-09 13:06:00","SSS042","S51",3.48,16.1,9.6077059626,97.55,3.48,16.09,9.646569892336,97.92,3.49,16.06,9.8995622843,100.42
" 2022-08-09 13:07:00","SSS042","S51",3.48,16.08,9.627125793801,97.7,3.48,16.07,9.655794194188,97.98,3.49,16.08,9.902713338608,100.49
" 2022-08-09 13:08:00","SSS042","S51",3.48,16.09,9.614860637253,97.61,3.48,16.06,9.650669582048,97.91,3.49,16.05,9.905864392916,100.47
" 2022-08-09 13:09:00","SSS042","S51",3.48,16.07,9.629169986559,97.7,3.48,16.06,9.653744349332,97.92,3.49,16.08,9.902713338608,100.49
" 2022-08-09 13:10:00","SSS042","S51",3.48,16.09,9.623037408285,97.67,3.48,16.06,9.646569892336,97.87,3.49,16.06,9.896411229992,100.39
" 2022-08-09 13:11:00","SSS042","S51",3.48,16.09,9.61792692639,97.62,3.48,16.06,9.666043418468,98.05,3.49,16.04,9.911116150096,100.5
" 2022-08-09 13:12:00","SSS042","S51",3.48,16.08,9.612816444495,97.55,3.48,16.06,9.651694504476,97.92,3.49,16.04,9.909015447224,100.48
" 2022-08-09 13:13:00","SSS042","S51",3.48,16.08,9.620993215527,97.63,3.48,16.06,9.640420357768,97.79,3.49,16.03,9.911116150096,100.49
" 2022-08-09 13:14:00","SSS042","S51",3.48,16.08,9.615882733632,97.58,3.48,16.05,9.657844039044,97.94,3.49,16.05,9.89431052712,100.35
" 2022-08-09 13:15:00","SSS042","S51",3.48,16.07,9.61792692639,97.59,3.48,16.05,9.648619737192,97.85,3.49,16.05,9.902713338608,100.44
" 2022-08-09 13:16:00","SSS042","S51",3.48,16.07,9.619971119148,97.61,3.48,16.06,9.648619737192,97.87,3.49,16.05,9.90481404148,100.46
" 2022-08-09 13:17:00","SSS042","S51",3.48,16.06,9.619971119148,97.59,3.48,16.05,9.646569892336,97.83,3.49,16.03,9.903763690044,100.41
