# HeaderRows_16
# HeaderRows_Format: Column_Header; Unit; InstallationMethod_ID; Instrument_Summary
# DateTime; YYYY-MM-DD hh:mm:ss UTC-08:00; ManualChamberDark_02; PME MiniDOT Logger real time clock.
# Temperature_1; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Dissolved_Oxygen_1; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_Saturation_1; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Battery_1; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
# Temperature_2; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Dissolved_Oxygen_2; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_Saturation_2; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Battery_2; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
# Temperature_3; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Dissolved_Oxygen_3; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_Saturation_3; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Battery_3; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
"DateTime","Parent_ID","Site_ID","Temperature_1","Dissolved_Oxygen_1","Dissolved_Oxygen_Saturation_1","Battery_1","Temperature_2","Dissolved_Oxygen_2","Dissolved_Oxygen_Saturation_2","Battery_2","Temperature_3","Dissolved_Oxygen_3","Dissolved_Oxygen_Saturation_3","Battery_3"
" 2022-08-10 10:54:00","SSS032","C21",3.47,6.72,10.941920292204,89.5,3.48,6.62,11.204636519126,91.44,3.42,6.56,10.619145213638,86.52
" 2022-08-10 10:55:00","SSS032","C21",3.47,6.66,10.961731278058,89.53,3.48,6.6,11.214816999336,91.47,3.42,6.54,10.631227297886,86.58
" 2022-08-10 10:56:00","SSS032","C21",3.47,6.68,10.95860322766,89.55,3.48,6.6,11.217871143399,91.48,3.42,6.55,10.626193096116,86.56
" 2022-08-10 10:57:00","SSS032","C21",3.47,6.68,10.951304443398,89.49,3.48,6.61,11.210744807252,91.46,3.42,6.55,10.620152053992,86.51
" 2022-08-10 10:58:00","SSS032","C21",3.47,6.68,10.949219076466,89.47,3.48,6.6,11.205654567147,91.4,3.42,6.56,10.6221657347,86.55
" 2022-08-10 10:59:00","SSS032","C21",3.47,6.68,10.95338981033,89.51,3.48,6.6,11.219907239441,91.5,3.42,6.56,10.619145213638,86.52
" 2022-08-10 11:00:00","SSS032","C21",3.47,6.64,10.971115429252,89.57,3.48,6.61,11.212780903294,91.48,3.42,6.59,10.61713153293,86.57
" 2022-08-10 11:01:00","SSS032","C21",3.47,6.65,10.959645911126,89.49,3.48,6.6,11.233141863714,91.6,3.42,6.57,10.629213617178,86.63
" 2022-08-10 11:02:00","SSS032","C21",3.47,6.66,10.959645911126,89.52,3.48,6.6,11.215835047357,91.48,3.42,6.56,10.620152053992,86.53
" 2022-08-10 11:03:00","SSS032","C21",3.47,6.66,10.956517860728,89.49,3.48,6.6,11.214816999336,91.47,3.42,6.59,10.621158894346,86.6
" 2022-08-10 11:04:00","SSS032","C21",3.47,6.65,10.962773961524,89.52,3.48,6.6,11.21888919142,91.51,3.42,6.58,10.633240978594,86.68
" 2022-08-10 11:05:00","SSS032","C21",3.47,6.68,10.93774955834,89.38,3.48,6.62,11.215835047357,91.53,3.42,6.59,10.621158894346,86.6
