# HeaderRows_16
# HeaderRows_Format: Column_Header; Unit; InstallationMethod_ID; Instrument_Summary
# DateTime; YYYY-MM-DD hh:mm:ss UTC-08:00; ManualChamberDark_02; PME MiniDOT Logger real time clock.
# Temperature_1; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Dissolved_Oxygen_1; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_Saturation_1; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Battery_1; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
# Temperature_2; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Dissolved_Oxygen_2; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_Saturation_2; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Battery_2; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
# Temperature_3; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Dissolved_Oxygen_3; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_Saturation_3; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Battery_3; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
"DateTime","Parent_ID","Site_ID","Temperature_1","Dissolved_Oxygen_1","Dissolved_Oxygen_Saturation_1","Battery_1","Temperature_2","Dissolved_Oxygen_2","Dissolved_Oxygen_Saturation_2","Battery_2","Temperature_3","Dissolved_Oxygen_3","Dissolved_Oxygen_Saturation_3","Battery_3"
" 2022-08-11 10:12:00","SSS034","S18R",3.48,15.19,9.299693833254,92.6,3.49,15.2,9.489225603741,94.51,3.4,15.21,9.019275891132,89.84
" 2022-08-11 10:13:00","SSS034","S18R",3.48,15.18,9.303864567118,92.63,3.49,15.21,9.497369987909,94.62,3.4,15.22,9.023303252548,89.91
" 2022-08-11 10:14:00","SSS034","S18R",3.48,15.21,9.288224315128,92.52,3.49,15.21,9.496351939888,94.59,3.4,15.23,9.027330613964,89.97
" 2022-08-11 10:15:00","SSS034","S18R",3.48,15.21,9.29030968206,92.54,3.49,15.22,9.493297795825,94.6,3.4,15.22,9.027330613964,89.95
" 2022-08-11 10:16:00","SSS034","S18R",3.48,15.22,9.292395048992,92.6,3.49,15.22,9.494315843846,94.61,3.4,15.21,9.04142637892,90.08
" 2022-08-11 10:17:00","SSS034","S18R",3.48,15.22,9.291352365526,92.59,3.49,15.24,9.483117315615,94.53,3.4,15.23,9.039412698212,90.09
" 2022-08-11 10:18:00","SSS034","S18R",3.48,15.22,9.29552309939,92.63,3.49,15.23,9.489225603741,94.57,3.4,15.22,9.037399017504,90.05
" 2022-08-11 10:19:00","SSS034","S18R",3.48,15.21,9.301779200186,92.66,3.49,15.24,9.493297795825,94.63,3.4,15.24,9.029344294672,90.01
" 2022-08-11 10:20:00","SSS034","S18R",3.48,15.24,9.29552309939,92.66,3.49,15.25,9.495333891867,94.67,3.4,15.24,9.039412698212,90.11
" 2022-08-11 10:21:00","SSS034","S18R",3.48,15.2,9.306992617516,92.69,3.49,15.24,9.48820755572,94.58,3.4,15.22,9.042433219274,90.1
" 2022-08-11 10:22:00","SSS034","S18R",3.48,15.24,9.293437732458,92.64,3.49,15.24,9.49838803593,94.68,3.4,15.25,9.03639217715,90.09
