# HeaderRows_16
# HeaderRows_Format: Column_Header; Unit; InstallationMethod_ID; Instrument_Summary
# DateTime; YYYY-MM-DD hh:mm:ss UTC-08:00; ManualChamberDark_02; PME MiniDOT Logger real time clock.
# Temperature_1; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Dissolved_Oxygen_1; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_Saturation_1; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Battery_1; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
# Temperature_2; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Dissolved_Oxygen_2; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_Saturation_2; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Battery_2; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
# Temperature_3; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Dissolved_Oxygen_3; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_Saturation_3; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Battery_3; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
"DateTime","Parent_ID","Site_ID","Temperature_1","Dissolved_Oxygen_1","Dissolved_Oxygen_Saturation_1","Battery_1","Temperature_2","Dissolved_Oxygen_2","Dissolved_Oxygen_Saturation_2","Battery_2","Temperature_3","Dissolved_Oxygen_3","Dissolved_Oxygen_Saturation_3","Battery_3"
" 2022-08-09 09:24:00","SSS028","S42",3.49,15.75,8.043120498568,81.06,3.48,15.82,8.20070546009,82.76,3.5,15.76,8.263495786457,83.3
" 2022-08-09 09:25:00","SSS028","S42",3.49,15.74,8.045212065464,81.05,3.48,15.81,8.201748143556,82.76,3.5,15.74,8.270622122604,83.33
" 2022-08-09 09:26:00","SSS028","S42",3.49,15.74,8.03161688064,80.92,3.48,15.81,8.197577409692,82.71,3.5,15.76,8.255351402289,83.2
" 2022-08-09 09:27:00","SSS028","S42",3.49,15.74,8.03684579788,80.97,3.48,15.82,8.194449359294,82.7,3.5,15.74,8.251279210205,83.13
" 2022-08-09 09:28:00","SSS028","S42",3.49,15.73,8.023250613056,80.82,3.48,15.79,8.206961560886,82.78,3.5,15.73,8.253315306247,83.14
" 2022-08-09 09:29:00","SSS028","S42",3.49,15.73,8.02115904616,80.79,3.48,15.79,8.206961560886,82.78,3.5,15.72,8.240080681974,82.99
" 2022-08-09 09:30:00","SSS028","S42",3.49,15.73,8.0263879634,80.85,3.48,15.79,8.212174978216,82.83,3.5,15.72,8.249243114163,83.08
" 2022-08-09 09:31:00","SSS028","S42",3.49,15.72,8.019067479264,80.76,3.48,15.79,8.19549204276,82.66,3.5,15.71,8.251279210205,83.09
" 2022-08-09 09:32:00","SSS028","S42",3.49,15.72,8.01070121168,80.68,3.48,15.78,8.189235941964,82.58,3.5,15.7,8.2461889701,83.02
" 2022-08-09 09:33:00","SSS028","S42",3.49,15.72,8.013838562024,80.71,3.48,15.78,8.197577409692,82.67,3.5,15.7,8.239062633953,82.95
" 2022-08-09 09:34:00","SSS028","S42",3.49,15.71,8.011746995128,80.67,3.48,15.81,8.193406675828,82.67,3.5,15.7,8.238044585932,82.94
" 2022-08-09 09:35:00","SSS028","S42",3.49,15.71,8.003380727544,80.59,3.48,15.77,8.204876193954,82.73,3.5,15.7,8.234990441869,82.91
