# HeaderRows_16
# HeaderRows_Format: Column_Header; Unit; InstallationMethod_ID; Instrument_Summary
# DateTime; YYYY-MM-DD hh:mm:ss UTC-08:00; ManualChamberDark_02; PME MiniDOT Logger real time clock.
# Temperature_1; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Dissolved_Oxygen_1; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_Saturation_1; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Battery_1; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
# Temperature_2; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Dissolved_Oxygen_2; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_Saturation_2; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Battery_2; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
# Temperature_3; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Dissolved_Oxygen_3; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_Saturation_3; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Battery_3; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
"DateTime","Parent_ID","Site_ID","Temperature_1","Dissolved_Oxygen_1","Dissolved_Oxygen_Saturation_1","Battery_1","Temperature_2","Dissolved_Oxygen_2","Dissolved_Oxygen_Saturation_2","Battery_2","Temperature_3","Dissolved_Oxygen_3","Dissolved_Oxygen_Saturation_3","Battery_3"
" 2022-08-11 11:51:00","SSS012","S50P",3.46,19.64,9.098179522254,99.34,3.48,19.59,9.041985451304,98.63,3.47,19.58,9.084508466544,99.08
" 2022-08-11 11:52:00","SSS012","S50P",3.46,19.64,9.113621103249,99.51,3.48,19.6,9.033917652552,98.57,3.47,19.57,9.089679520999,99.11
" 2022-08-11 11:53:00","SSS012","S50P",3.46,19.65,9.108473909584,99.47,3.48,19.64,9.032909177708,98.63,3.47,19.59,9.084508466544,99.09
" 2022-08-11 11:54:00","SSS012","S50P",3.46,19.66,9.101267838453,99.43,3.48,19.63,9.024841378956,98.52,3.47,19.6,9.082440044762,99.1
" 2022-08-11 11:55:00","SSS012","S50P",3.46,19.65,9.114650541982,99.56,3.48,19.64,9.03593460224,98.66,3.47,19.61,9.083474255653,99.13
" 2022-08-11 11:56:00","SSS012","S50P",3.46,19.65,9.113621103249,99.54,3.48,19.64,9.029883753176,98.59,3.47,19.62,9.092782153672,99.25
" 2022-08-11 11:57:00","SSS012","S50P",3.46,19.69,9.103326715919,99.5,3.48,19.66,9.036943077084,98.72,3.47,19.63,9.087611099217,99.21
" 2022-08-11 11:58:00","SSS012","S50P",3.46,19.68,9.117738858181,99.64,3.48,19.68,9.033917652552,98.72,3.47,19.64,9.089679520999,99.25
" 2022-08-11 11:59:00","SSS012","S50P",3.46,19.66,9.113621103249,99.56,3.48,19.68,9.033917652552,98.72,3.47,19.65,9.086576888326,99.25
" 2022-08-11 12:00:00","SSS012","S50P",3.46,19.7,9.11053278705,99.61,3.48,19.68,9.045010875836,98.84,3.47,19.65,9.096918997236,99.36
" 2022-08-11 12:01:00","SSS012","S50P",3.46,19.72,9.111562225783,99.66,3.48,19.68,9.042993926148,98.83,3.47,19.64,9.094850575454,99.32
