# HeaderRows_16
# HeaderRows_Format: Column_Header; Unit; InstallationMethod_ID; Instrument_Summary
# DateTime; YYYY-MM-DD hh:mm:ss UTC-08:00; ManualChamberDark_02; PME MiniDOT Logger real time clock.
# Temperature_1; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Dissolved_Oxygen_1; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_Saturation_1; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Battery_1; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
# Temperature_2; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Dissolved_Oxygen_2; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_Saturation_2; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Battery_2; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
# Temperature_3; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Dissolved_Oxygen_3; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_Saturation_3; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Battery_3; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
"DateTime","Parent_ID","Site_ID","Temperature_1","Dissolved_Oxygen_1","Dissolved_Oxygen_Saturation_1","Battery_1","Temperature_2","Dissolved_Oxygen_2","Dissolved_Oxygen_Saturation_2","Battery_2","Temperature_3","Dissolved_Oxygen_3","Dissolved_Oxygen_Saturation_3","Battery_3"
" 2022-08-11 12:59:00","SSS035","S17R",3.47,20.34,8.413412887154,93.16,3.48,20.3,8.577054576925,94.89,3.39,20.51,8.187625758728,90.97
" 2022-08-11 13:00:00","SSS035","S17R",3.47,20.32,8.418626304484,93.17,3.48,20.32,8.576036528904,94.92,3.39,20.48,8.182591556958,90.85
" 2022-08-11 13:01:00","SSS035","S17R",3.47,20.32,8.40402873596,93.02,3.48,20.31,8.57196433682,94.86,3.39,20.46,8.181584716604,90.81
" 2022-08-11 13:02:00","SSS035","S17R",3.47,20.33,8.40924215329,93.1,3.48,20.31,8.567892144736,94.8,3.39,20.44,8.182591556958,90.79
" 2022-08-11 13:03:00","SSS035","S17R",3.47,20.32,8.402986052494,93,3.48,20.31,8.574000432862,94.87,3.39,20.43,8.179571035896,90.73
" 2022-08-11 13:04:00","SSS035","S17R",3.47,20.31,8.408199469824,93.04,3.48,20.29,8.578072624946,94.88,3.39,20.41,8.183598397312,90.74
" 2022-08-11 13:05:00","SSS035","S17R",3.47,20.29,8.410284836756,93.03,3.48,20.3,8.57196433682,94.83,3.39,20.4,8.174536834126,90.63
" 2022-08-11 13:06:00","SSS035","S17R",3.47,20.31,8.401943369028,92.97,3.48,20.31,8.564838000673,94.77,3.39,20.39,8.178564195542,90.64
" 2022-08-11 13:07:00","SSS035","S17R",3.47,20.29,8.405071419426,92.97,3.48,20.31,8.566874096715,94.79,3.39,20.36,8.181584716604,90.63
" 2022-08-11 13:08:00","SSS035","S17R",3.47,20.29,8.39881531863,92.91,3.48,20.31,8.567892144736,94.82,3.39,20.37,8.176550514834,90.59
" 2022-08-11 13:09:00","SSS035","S17R",3.47,20.27,8.39881531863,92.87,3.48,20.31,8.577054576925,94.92,3.39,20.36,8.186618918374,90.68
" 2022-08-11 13:10:00","SSS035","S17R",3.47,20.27,8.399858002096,92.89,3.48,20.31,8.562801904631,94.76,3.39,20.36,8.183598397312,90.65
" 2022-08-11 13:11:00","SSS035","S17R",3.47,20.28,8.401943369028,92.93,3.48,20.31,8.56178385661,94.75,3.39,20.35,8.183598397312,90.64
" 2022-08-11 13:12:00","SSS035","S17R",3.47,20.27,8.418626304484,93.09,3.48,20.31,8.565856048694,94.8,3.39,20.34,8.181584716604,90.58
" 2022-08-11 13:13:00","SSS035","S17R",3.47,20.27,8.410284836756,93,3.48,20.31,8.558729712547,94.7,3.39,20.35,8.16044106917,90.38
" 2022-08-11 13:14:00","SSS035","S17R",3.47,20.27,8.402986052494,92.92,3.48,20.3,8.567892144736,94.79,3.39,20.33,8.18561207802,90.61
" 2022-08-11 13:15:00","SSS035","S17R",3.47,20.28,8.40402873596,92.95,3.48,20.31,8.552621424421,94.65,3.39,20.34,8.168495792002,90.44
" 2022-08-11 13:16:00","SSS035","S17R",3.47,20.27,8.39881531863,92.86,3.48,20.29,8.569928240778,94.79,3.39,20.32,8.171516313064,90.44
" 2022-08-11 13:17:00","SSS035","S17R",3.47,20.26,8.416540937552,93.04,3.48,20.31,8.558729712547,94.72,3.39,20.33,8.179571035896,90.55
" 2022-08-11 13:18:00","SSS035","S17R",3.47,20.27,8.400900685562,92.88,3.48,20.33,8.5516033764,94.67,3.39,20.31,8.176550514834,90.48
" 2022-08-11 13:19:00","SSS035","S17R",3.47,20.25,8.410284836756,92.96,3.48,20.29,8.558729712547,94.67,3.39,20.29,8.178564195542,90.47
" 2022-08-11 13:20:00","SSS035","S17R",3.47,20.25,8.400900685562,92.85,3.48,20.29,8.569928240778,94.79,3.39,20.31,8.178564195542,90.51
" 2022-08-11 13:21:00","SSS035","S17R",3.47,20.25,8.402986052494,92.87,3.48,20.3,8.552621424421,94.62,3.39,20.3,8.17050947271,90.4
" 2022-08-11 13:22:00","SSS035","S17R",3.47,20.27,8.3936019013,92.8,3.48,20.3,8.562801904631,94.73,3.39,20.29,8.187625758728,90.56
" 2022-08-11 13:23:00","SSS035","S17R",3.47,20.25,8.397772635164,92.82,3.48,20.29,8.560765808589,94.69,3.39,20.28,8.178564195542,90.44
" 2022-08-11 13:24:00","SSS035","S17R",3.47,20.26,8.395687268232,92.81,3.48,20.29,8.560765808589,94.69,3.39,20.28,8.178564195542,90.44
" 2022-08-11 13:25:00","SSS035","S17R",3.47,20.26,8.401943369028,92.88,3.48,20.28,8.557711664526,94.64,3.39,20.29,8.17554367448,90.43
" 2022-08-11 13:26:00","SSS035","S17R",3.47,20.27,8.400900685562,92.88,3.48,20.28,8.556693616505,94.63,3.39,20.29,8.172523153418,90.41
" 2022-08-11 13:27:00","SSS035","S17R",3.47,20.26,8.406114102892,92.92,3.48,20.3,8.555675568484,94.65,3.39,20.29,8.16547527094,90.32
" 2022-08-11 13:28:00","SSS035","S17R",3.47,20.26,8.39881531863,92.84,3.48,20.29,8.559747760568,94.68,3.39,20.28,8.168495792002,90.33
" 2022-08-11 13:29:00","SSS035","S17R",3.47,20.23,8.415498254086,92.98,3.48,20.27,8.562801904631,94.68,3.39,20.24,8.176550514834,90.36
" 2022-08-11 13:30:00","SSS035","S17R",3.47,20.24,8.405071419426,92.88,3.48,20.28,8.568910192757,94.77,3.39,20.27,8.176550514834,90.41
" 2022-08-11 13:31:00","SSS035","S17R",3.47,20.25,8.408199469824,92.93,3.48,20.29,8.552621424421,94.6,3.39,20.27,8.17554367448,90.4
" 2022-08-11 13:32:00","SSS035","S17R",3.47,20.24,8.411327520222,92.95,3.48,20.28,8.553639472442,94.6,3.39,20.27,8.177557355188,90.42
" 2022-08-11 13:33:00","SSS035","S17R",3.47,20.25,8.407156786358,92.92,3.48,20.28,8.557711664526,94.64,3.39,20.28,8.176550514834,90.42
" 2022-08-11 13:34:00","SSS035","S17R",3.47,20.27,8.400900685562,92.88,3.48,20.29,8.563819952652,94.73,3.39,20.27,8.177557355188,90.42
" 2022-08-11 13:35:00","SSS035","S17R",3.47,20.26,8.397772635164,92.83,3.48,20.29,8.555675568484,94.64,3.39,20.28,8.17050947271,90.36
