# HeaderRows_16
# HeaderRows_Format: Column_Header; Unit; InstallationMethod_ID; Instrument_Summary
# DateTime; YYYY-MM-DD hh:mm:ss UTC-08:00; ManualChamberDark_02; PME MiniDOT Logger real time clock.
# Temperature_1; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Dissolved_Oxygen_1; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_Saturation_1; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Battery_1; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
# Temperature_2; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Dissolved_Oxygen_2; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_Saturation_2; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Battery_2; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
# Temperature_3; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Dissolved_Oxygen_3; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_Saturation_3; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Battery_3; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
"DateTime","Parent_ID","Site_ID","Temperature_1","Dissolved_Oxygen_1","Dissolved_Oxygen_Saturation_1","Battery_1","Temperature_2","Dissolved_Oxygen_2","Dissolved_Oxygen_Saturation_2","Battery_2","Temperature_3","Dissolved_Oxygen_3","Dissolved_Oxygen_Saturation_3","Battery_3"
" 2022-08-09 11:02:00","SSS041","S49R",3.48,15.66,9.570910492956,96.27,3.48,15.63,9.635295745628,96.85,3.49,15.46,9.874353849836,98.9
" 2022-08-09 11:03:00","SSS041","S49R",3.48,15.65,9.576020974851,96.3,3.48,15.64,9.638370512912,96.9,3.49,15.48,9.874353849836,98.94
" 2022-08-09 11:04:00","SSS041","S49R",3.48,15.67,9.579087263988,96.37,3.48,15.67,9.62914621106,96.88,3.49,15.5,9.879605607016,99.02
" 2022-08-09 11:05:00","SSS041","S49R",3.48,15.69,9.573976782093,96.37,3.48,15.68,9.627096366204,96.87,3.49,15.5,9.88380701276,99.07
" 2022-08-09 11:06:00","SSS041","S49R",3.48,15.7,9.574998878472,96.39,3.48,15.7,9.619921909208,96.84,3.49,15.51,9.881706309888,99.08
" 2022-08-09 11:07:00","SSS041","S49R",3.49,15.74,9.551490661755,96.25,3.49,15.71,9.617872064352,96.85,3.49,15.55,9.880655958452,99.14
" 2022-08-09 11:08:00","SSS041","S49R",3.49,15.76,9.550468565376,96.27,3.49,15.72,9.631196055916,97,3.49,15.55,9.881706309888,99.15
" 2022-08-09 11:09:00","SSS041","S49R",3.49,15.78,9.560689529166,96.41,3.49,15.73,9.631196055916,97.02,3.49,15.6,9.874353849836,99.19
" 2022-08-09 11:10:00","SSS041","S49R",3.49,15.8,9.569888396577,96.54,3.49,15.74,9.640420357768,97.13,3.49,15.59,9.879605607016,99.22
" 2022-08-09 11:11:00","SSS041","S49R",3.49,15.81,9.557623240029,96.45,3.49,15.76,9.642470202624,97.19,3.49,15.61,9.877504904144,99.24
" 2022-08-09 11:12:00","SSS041","S49R",3.49,15.83,9.569888396577,96.61,3.49,15.77,9.637345590484,97.15,3.49,15.64,9.870152444092,99.24
