# HeaderRows_16
# HeaderRows_Format: Column_Header; Unit; InstallationMethod_ID; Instrument_Summary
# DateTime; YYYY-MM-DD hh:mm:ss UTC-08:00; ManualChamberDark_02; PME MiniDOT Logger real time clock.
# Temperature_1; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Dissolved_Oxygen_1; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_Saturation_1; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Battery_1; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
# Temperature_2; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Dissolved_Oxygen_2; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_Saturation_2; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Battery_2; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
# Temperature_3; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Dissolved_Oxygen_3; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_Saturation_3; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Battery_3; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
"DateTime","Parent_ID","Site_ID","Temperature_1","Dissolved_Oxygen_1","Dissolved_Oxygen_Saturation_1","Battery_1","Temperature_2","Dissolved_Oxygen_2","Dissolved_Oxygen_Saturation_2","Battery_2","Temperature_3","Dissolved_Oxygen_3","Dissolved_Oxygen_Saturation_3","Battery_3"
" 2022-08-10 11:53:00","SSS009","S45",3.47,15.31,9.090973451123,90.75,3.48,15.3,9.00568035692,89.89,3.48,15.26,9.078303201198,90.54
" 2022-08-10 11:54:00","SSS009","S45",3.47,15.31,9.08994401239,90.76,3.48,15.31,9.002654932388,89.88,3.48,15.24,9.088645310108,90.6
" 2022-08-10 11:55:00","SSS009","S45",3.47,15.31,9.084796818725,90.71,3.48,15.3,9.02080747958,90.04,3.48,15.25,9.087611099217,90.61
" 2022-08-10 11:56:00","SSS009","S45",3.47,15.31,9.08994401239,90.74,3.48,15.32,9.01072273114,89.97,3.48,15.24,9.097953208127,90.7
" 2022-08-10 11:57:00","SSS009","S45",3.47,15.3,9.098179522254,90.8,3.48,15.32,9.017782055048,90.04,3.48,15.26,9.094850575454,90.7
" 2022-08-10 11:58:00","SSS009","S45",3.47,15.31,9.088914573657,90.75,3.48,15.35,9.007697306608,90.01,3.48,15.25,9.092782153672,90.66
" 2022-08-10 11:59:00","SSS009","S45",3.47,15.31,9.098179522254,90.82,3.48,15.35,9.017782055048,90.11,3.48,15.27,9.093816364563,90.71
" 2022-08-10 12:00:00","SSS009","S45",3.47,15.3,9.107444470851,90.9,3.48,15.35,9.029883753176,90.22,3.48,15.28,9.096918997236,90.75
" 2022-08-10 12:01:00","SSS009","S45",3.47,15.31,9.103326715919,90.87,3.48,15.38,9.024841378956,90.23,3.48,15.27,9.098987419018,90.76
" 2022-08-10 12:02:00","SSS009","S45",3.47,15.33,9.109503348317,90.99,3.48,15.39,9.019799004736,90.2,3.48,15.29,9.096918997236,90.77
" 2022-08-10 12:03:00","SSS009","S45",3.47,15.32,9.103326715919,90.91,3.48,15.39,9.024841378956,90.25,3.48,15.3,9.092782153672,90.75
" 2022-08-10 12:04:00","SSS009","S45",3.47,15.32,9.113621103249,91.01,3.48,15.42,9.014756630516,90.21,3.48,15.29,9.095884786345,90.76
" 2022-08-10 12:05:00","SSS009","S45",3.47,15.33,9.114650541982,91.04,3.48,15.41,9.03089222802,90.36,3.48,15.3,9.095884786345,90.79
" 2022-08-10 12:06:00","SSS009","S45",3.47,15.35,9.109503348317,91.02,3.48,15.44,9.024841378956,90.35,3.48,15.3,9.108295317037,90.92
" 2022-08-10 12:07:00","SSS009","S45",3.47,15.36,9.107444470851,91.01,3.48,15.46,9.012739680828,90.28,3.48,15.31,9.110363738819,90.95
" 2022-08-10 12:08:00","SSS009","S45",3.47,15.37,9.11053278705,91.06,3.48,15.46,9.014756630516,90.28,3.48,15.36,9.087611099217,90.83
" 2022-08-10 12:09:00","SSS009","S45",3.47,15.38,9.106415032118,91.05,3.48,15.48,9.024841378956,90.43,3.48,15.36,9.09071373189,90.84
" 2022-08-10 12:10:00","SSS009","S45",3.47,15.4,9.104356154652,91.07,3.48,15.49,9.023832904112,90.44,3.48,15.35,9.107261106146,90.99
" 2022-08-10 12:11:00","SSS009","S45",3.47,15.4,9.103326715919,91.06,3.48,15.5,9.018790529892,90.4,3.48,15.36,9.1010558408,90.95
" 2022-08-10 12:12:00","SSS009","S45",3.47,15.42,9.106415032118,91.12,3.48,15.51,9.024841378956,90.48,3.48,15.37,9.1010558408,90.98
" 2022-08-10 12:13:00","SSS009","S45",3.47,15.42,9.105385593385,91.11,3.48,15.52,9.019799004736,90.45,3.48,15.4,9.1010558408,91.03
" 2022-08-10 12:14:00","SSS009","S45",3.47,15.44,9.104356154652,91.13,3.48,15.52,9.027866803488,90.53,3.48,15.4,9.104158473473,91.06
" 2022-08-10 12:15:00","SSS009","S45",3.47,15.44,9.108473909584,91.19,3.48,15.56,9.019799004736,90.53,3.48,15.41,9.102090051691,91.07
