# HeaderRows_16
# HeaderRows_Format: Column_Header; Unit; InstallationMethod_ID; Instrument_Summary
# DateTime; YYYY-MM-DD hh:mm:ss UTC-08:00; ManualChamberDark_02; PME MiniDOT Logger real time clock.
# Temperature_1; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Dissolved_Oxygen_1; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_Saturation_1; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Battery_1; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
# Temperature_2; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Dissolved_Oxygen_2; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_Saturation_2; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Battery_2; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
# Temperature_3; degree_celsius; ManualChamberDark_02; PME MiniDOT Logger with temperature sensor.
# Dissolved_Oxygen_3; milligrams_per_liter; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Dissolved_Oxygen_Saturation_3; percent_saturation; ManualChamberDark_02; PME MiniDOT Logger with optical dissolved oxygen sensor (fluorescence quenching).
# Battery_3; volts; ManualChamberDark_02; PME MiniDOT Logger internal batteries.
"DateTime","Parent_ID","Site_ID","Temperature_1","Dissolved_Oxygen_1","Dissolved_Oxygen_Saturation_1","Battery_1","Temperature_2","Dissolved_Oxygen_2","Dissolved_Oxygen_Saturation_2","Battery_2","Temperature_3","Dissolved_Oxygen_3","Dissolved_Oxygen_Saturation_3","Battery_3"
" 2022-08-11 09:33:00","SSS011","S04",3.47,13.46,9.508925576721,91.16,3.49,13.49,9.420163517804,90.39,3.49,13.51,9.487850714034,91.08
" 2022-08-11 09:34:00","SSS011","S04",3.47,13.46,9.510984454187,91.2,3.49,13.53,9.408061819676,90.34,3.49,13.54,9.474405972451,91
" 2022-08-11 09:35:00","SSS011","S04",3.47,13.48,9.510984454187,91.24,3.49,13.55,9.406044869988,90.38,3.49,13.54,9.485782292252,91.11
" 2022-08-11 09:36:00","SSS011","S04",3.47,13.46,9.524367157716,91.33,3.49,13.54,9.413104193896,90.41,3.49,13.56,9.475440183342,91.06
" 2022-08-11 09:37:00","SSS011","S04",3.47,13.49,9.514072770386,91.28,3.49,13.55,9.418146568116,90.48,3.49,13.55,9.481645448688,91.09
" 2022-08-11 09:38:00","SSS011","S04",3.47,13.48,9.514072770386,91.27,3.49,13.55,9.417138093272,90.48,3.49,13.55,9.486816503143,91.15
" 2022-08-11 09:39:00","SSS011","S04",3.47,13.5,9.517161086585,91.33,3.49,13.57,9.41411266874,90.49,3.49,13.58,9.490953346707,91.25
" 2022-08-11 09:40:00","SSS011","S04",3.47,13.48,9.527455473915,91.4,3.49,13.6,9.39898554608,90.4,3.49,13.6,9.482679659579,91.2
" 2022-08-11 09:41:00","SSS011","S04",3.47,13.52,9.524367157716,91.44,3.49,13.61,9.415121143584,90.57,3.49,13.61,9.479577026906,91.19
" 2022-08-11 09:42:00","SSS011","S04",3.47,13.52,9.518190525318,91.39,3.49,13.6,9.41411266874,90.54,3.49,13.63,9.48371387047,91.28
" 2022-08-11 09:43:00","SSS011","S04",3.48,13.56,9.516131647852,91.44,3.49,13.63,9.4040279203,90.51,3.49,13.65,9.474405972451,91.23
" 2022-08-11 09:44:00","SSS011","S04",3.48,13.57,9.509955015454,91.4,3.49,13.63,9.415121143584,90.62,3.49,13.65,9.476474394233,91.25
