Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,34S
0,237.075411,237.0755865810899,237.0758155255491,854632.6,-9999,968804.4,13.33,-1,-0.9657014516122912,0.8443271105648615,0,0.5065962663389169,2,2.5,0.6666666666666666,N4 P1 O4,de-protonated,0,-9999,C6 H15 O4 N4 P1,6,15,4,4,1,-9999,-9999,-9999
5,249.039058,249.03921794897485,249.03943001619908,964047.4,-9999,896746.9,15.09,-1,-0.8515407548588846,0.8767158230656894,0,0.5260294938394137,4,1.8333333333333333,0.8333333333333334,N4 P1 O5,de-protonated,0,-9999,C6 H11 O5 N4 P1,6,11,5,4,1,-9999,-9999,-9999
6,249.075441,249.07560090143556,249.0758155255491,895317.2,-9999,774981.3,13.87,-1,-0.8616818661674319,0.8739563405359261,0,0.5243738043215557,3,2.142857142857143,0.5714285714285714,N4 P1 O4,de-protonated,0,-9999,C7 H15 O4 N4 P1,7,15,4,4,1,-9999,-9999,-9999
8,251.054828,251.05498531510003,251.05508008065908,950731.9,-9999,534362.9,14.78,-1,-0.3774691953041952,0.9744779844028733,0,0.5846867906417239,3,2.1666666666666665,0.8333333333333334,N4 P1 O5,de-protonated,0,-9999,C6 H13 O5 N4 P1,6,13,5,4,1,-9999,-9999,-9999
9,251.091292,251.09144926745492,251.09146559000908,993169.6,-9999,774572,15.53,-1,-0.06500640761121775,0.9992335220424562,0,0.5995401132254737,2,2.4285714285714284,0.5714285714285714,N4 P1 O4,de-protonated,0,-9999,C7 H17 O4 N4 P1,7,17,4,4,1,-9999,-9999,-9999
11,253.070495,253.07064968135975,253.0707301451191,1134978.3,-9999,641744.2,18.03,-1,-0.31794968646648103,0.9818241979321602,0,0.5890945187592961,2,2.5,0.8333333333333334,N4 P1 O5,de-protonated,0,-9999,C6 H15 O5 N4 P1,6,15,5,4,1,-9999,-9999,-9999
19,261.039164,261.03930826922124,261.0394300161991,970815.6,-9999,755216,14.86,-1,-0.466393057403195,0.9612995913961156,0,0.5767797548376694,5,1.5714285714285714,0.7142857142857143,N4 P1 O5,de-protonated,0,-9999,C7 H11 O5 N4 P1,7,11,5,4,1,-9999,-9999,-9999
20,263.054921,263.05506263536336,263.0550800806591,1241036.5,-9999,736783.6,19.55,-1,-0.06631803392654032,0.999202292205224,0,0.5995213753231343,4,1.8571428571428572,0.7142857142857143,N4 P1 O5,de-protonated,0,-9999,C7 H13 O5 N4 P1,7,13,5,4,1,-9999,-9999,-9999
21,263.091244,263.0913855879025,263.0914655900091,966033.3,-9999,549152.2,14.77,-1,-0.30408476537328905,0.9833618541842708,0,0.5900171125105624,3,2.125,0.5,N4 P1 O4,de-protonated,0,-9999,C8 H17 O4 N4 P1,8,17,4,4,1,-9999,-9999,-9999
23,265.070565,265.0707040016532,265.07073014511906,1394641.4,-9999,571048.5,22.07,-1,-0.09862826360041511,0.998236508447293,0,0.5989419050683757,3,2.142857142857143,0.7142857142857143,N4 P1 O5,de-protonated,0,-9999,C7 H15 O5 N4 P1,7,15,5,4,1,-9999,-9999,-9999
