Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,17O,18O,33S,34S
10,253.144687,253.1445780511285,253.14453273501908,912079.6,-9999,717875.8,14.26,-1,0.179012791299753,0.9942022439402328,0,0.5965213463641396,4,1.5714285714285714,0.2857142857142857,O4,de-protonated,0,-9999,C14 H22 O4,14,22,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
13,265.035637,265.03552301354983,265.0353762069691,892325.3,-9999,818814.9,13.63,-1,0.5539131524455566,0.9458492799937458,0,0.5675095679962474,8,0.8333333333333334,0.5833333333333334,O7,de-protonated,0,-9999,C12 H10 O7,12,10,7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
14,265.07199,265.071875998149,265.0717617163191,940073.6,-9999,748557.7,14.47,-1,0.4311354372661741,0.96683514752234,0,0.580101088513404,7,1.0769230769230769,0.4615384615384616,O6,de-protonated,0,-9999,C13 H14 O6,13,14,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15,265.108459,265.1083449826989,265.1081472256691,915758,-9999,666897.7,14.04,-1,0.7459485190440839,0.9039645259246508,0,0.5423787155547904,6,1.2857142857142858,0.35714285714285715,O5,de-protonated,0,-9999,C14 H18 O5,14,18,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
16,265.148161,265.14804696587925,265.14790403833905,2880946.8,-9999,597170.6,48.48,-1,0.5390483500688086,0.948641695646302,0,0.5691850173877813,0,2.1666666666666665,0.3333333333333333,S1 O4,de-protonated,0,-9999,C12 H26 O4 S1,12,26,4,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
17,267.014922,267.0148071750295,267.01464076207907,1192078.1,-9999,793904.6,18.88,-1,0.6232353025500069,0.9319475845720686,0,0.5591685507432411,8,0.7272727272727273,0.7272727272727273,O8,de-protonated,0,-9999,C11 H8 O8,11,8,8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
18,267.051256,267.05114115963664,267.05102627142907,871250.3,-9999,657547.6,13.26,-1,0.4302106948654714,0.9669748924719638,0,0.5801849354831783,7,1,0.5833333333333334,O7,de-protonated,0,-9999,C12 H12 O7,12,12,7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19,267.087677,267.0875621442069,267.08741178077906,1202198.5,-9999,558313.1,19.06,-1,0.5629745963941518,0.9441139423043968,0,0.5664683653826381,6,1.2307692307692308,0.4615384615384616,O6,de-protonated,0,-9999,C13 H16 O6,13,16,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20,269.066975,269.0668593056811,269.0666763358891,915384.6,-9999,671770.2,13.96,-1,0.6800165463464474,0.91951772738811,0,0.551710636432866,6,1.1666666666666667,0.5833333333333334,O7,de-protonated,0,-9999,C12 H14 O7,12,14,7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
21,269.103383,269.1032672902569,269.1030618452391,1191036.8,-9999,671332.9,18.76,-1,0.7634436278399067,0.8996435295525707,0,0.5397861177315424,5,1.3846153846153846,0.4615384615384616,O6,de-protonated,0,-9999,C13 H18 O6,13,18,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
22,269.131548,269.13143227832484,269.1312051460991,1426943.9,-9999,633650.9,22.88,-1,0.8439460805831246,0.8787666249179253,0,0.5272599749507552,4,1.6428571428571428,0.21428571428571427,P1 O3,de-protonated,0,-9999,C14 H23 O3 P1,14,23,3,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
23,271.082651,271.0825344517437,271.0823264003491,863640.7,-9999,707058.5,13.05,-1,0.7674841712671528,0.8986343345914446,0,0.5391806007548667,5,1.3333333333333333,0.5833333333333334,O7,de-protonated,0,-9999,C12 H16 O7,12,16,7,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
24,275.0565,275.05638176823004,275.0561116518591,945538.1,-9999,746100.9,14.4,-1,0.9820409708599458,0.8394654792875771,0,0.5036792875725462,9,0.8571428571428571,0.42857142857142855,O6,de-protonated,0,-9999,C14 H12 O6,14,12,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
26,277.108535,277.1084158988893,277.1081472256691,1057110.3,-9999,746054.5,16.33,-1,0.9695608840626166,0.8431836173366698,0,0.5059101704020018,7,1.2,0.3333333333333333,O5,de-protonated,0,-9999,C15 H18 O5,15,18,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
46,291.015362,291.0152370072881,291.01551014194905,997531.6,-9999,707250.7,14.94,-1,-0.9385570577969926,0.8522833683598019,0,0.5113700210158811,9,0.8571428571428571,0.21428571428571427,S2 O3,de-protonated,0,-9999,C14 H12 O3 S2,14,12,3,-9999,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999
49,292.994623,292.99449716877785,292.9947746970591,846804.8,-9999,763781.1,12.38,-1,-0.9472123914762394,0.8497629809090925,0,0.5098577885454555,9,0.7692307692307693,0.3076923076923077,S2 O4,de-protonated,0,-9999,C13 H10 O4 S2,13,10,4,-9999,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999
49,292.994623,292.99449716877785,292.9943945745391,846804.8,-9999,763781.1,12.38,-1,0.3501576843782883,0.977998153759014,0,0.5867988922554085,14,0.4666666666666667,0.06666666666666667,N2 S1 P1 O1,de-protonated,0,-9999,C15 H7 O1 N2 P1 S1,15,7,1,2,1,1,-9999,-9999,-9999,-9999,-9999,-9999
51,293.067412,293.067286137941,293.0675457157591,1705947.6,-9999,593155.7,26.95,-1,-0.8857269318749221,0.8673187630214154,0,0.5203912578128492,7,1.2,0.13333333333333333,S2 O2,de-protonated,0,-9999,C15 H18 O2 S2,15,18,2,-9999,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999
52,293.103795,293.1036691225274,293.1039312251091,3098335,-9999,591545.6,50.58,-1,-0.8942308641345872,0.8649399198935754,0,0.5189639519361452,6,1.375,0.0625,S2 O1,de-protonated,0,-9999,C16 H22 O1 S2,16,22,1,-9999,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999
55,295.01032,295.0101933148316,295.01042476151906,950929.1,-9999,728743.1,14.14,-1,-0.7845373180896751,0.8943291012754799,0,0.5365974607652879,8,0.9230769230769232,0.3076923076923077,S2 O4,de-protonated,0,-9999,C13 H12 O4 S2,13,12,4,-9999,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999
55,295.01032,295.0101933148316,295.0100446389991,950929.1,-9999,728743.1,14.14,-1,0.5039687130040523,0.9549606464277516,0,0.572976387856651,13,0.6,0.06666666666666667,N2 S1 P1 O1,de-protonated,0,-9999,C15 H9 O1 N2 P1 S1,15,9,1,2,1,1,-9999,-9999,-9999,-9999,-9999,-9999
