Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,34S
27,251.055138,251.05521295889784,251.05508008065908,852745.3,-9999,756989.4,13.07,-1,0.5292792271566773,0.950439851493822,0,0.5702639108962932,3,2.1666666666666665,0.8333333333333334,N4 P1 O5,de-protonated,0,-9999,C6 H13 O5 N4 P1,6,13,5,4,1,-9999,-9999,-9999
32,253.070753,253.07082706819983,253.0707301451191,1478849.6,-9999,724940.9,24.14,-1,0.38298811044433234,0.973736180590233,0,0.5842417083541398,2,2.5,0.8333333333333334,N4 P1 O5,de-protonated,0,-9999,C6 H15 O5 N4 P1,6,15,5,4,1,-9999,-9999,-9999
41,255.087258,255.08733117710852,255.08741178077904,923122.7,-9999,638936.4,14.24,-1,-0.3159845089068084,0.982046161972456,0,0.5892276971834737,5,1.3333333333333333,0.5,O6,de-protonated,0,-9999,C12 H16 O6,12,16,6,-9999,-9999,-9999,-9999,-9999
54,263.05513,263.05519965611484,263.0550800806591,1143502.9,-9999,793827.3,17.84,-1,0.4545643281970798,0.9632016307881872,0,0.5779209784729122,4,1.8571428571428572,0.7142857142857143,N4 P1 O5,de-protonated,0,-9999,C7 H13 O5 N4 P1,7,13,5,4,1,-9999,-9999,-9999
58,265.034919,265.0349877812483,265.0352140156391,2059469.9,-9999,665108.2,33.48,-1,-0.8536012531884191,0.876157086533989,0,0.5256942519203934,3,2.142857142857143,0.14285714285714285,N4 S2 P1 O1,de-protonated,0,-9999,C7 H15 O1 N4 P1 S2,7,15,1,4,1,2,-9999,-9999
59,265.070817,265.070885765385,265.07073014511906,1194066.5,-9999,677082.9,18.57,-1,0.5870895887749291,0.9393748500345924,0,0.5636249100207554,3,2.142857142857143,0.7142857142857143,N4 P1 O5,de-protonated,0,-9999,C7 H15 O5 N4 P1,7,15,5,4,1,-9999,-9999,-9999
61,265.107142,265.10721074933303,265.10711565446906,1091031,-9999,743928.9,16.8,-1,0.3587035517510667,0.9769237424373284,0,0.586154245462397,2,2.375,0.5,N4 P1 O4,de-protonated,0,-9999,C8 H19 O4 N4 P1,8,19,4,4,1,-9999,-9999,-9999
64,265.147404,265.1474727315413,265.1475239158191,3739356.3,-9999,588695.2,62.4,-1,-0.19304075334969015,0.9932611716798796,0,0.5959567030079278,5,1.6428571428571428,0.07142857142857142,N2 P1 O1,de-protonated,0,-9999,C14 H23 O1 N2 P1,14,23,1,2,1,-9999,-9999,-9999
65,267.014146,267.0142139066301,267.0144785707491,1097925.1,-9999,721192.2,16.91,-1,-0.9911976323351654,0.8367178273544396,0,0.5020306964126637,3,2.1666666666666665,0.3333333333333333,N4 S2 P1 O2,de-protonated,0,-9999,C6 H13 O2 N4 P1 S2,6,13,2,4,1,2,-9999,-9999
67,267.050542,267.05060989054675,267.0508640800991,2677961.5,-9999,715809.6,44.12,-1,-0.9518394677278326,0.8484091982609625,0,0.5090455189565775,2,2.4285714285714284,0.14285714285714285,N4 S2 P1 O1,de-protonated,0,-9999,C7 H17 O1 N4 P1 S2,7,17,1,4,1,2,-9999,-9999
68,267.086462,267.0865298746737,267.0863802095791,1801934,-9999,545366.6,29.04,-1,0.5603621364281712,0.9446168096999809,0,0.5667700858199884,2,2.4285714285714284,0.7142857142857143,N4 P1 O5,de-protonated,0,-9999,C7 H17 O5 N4 P1,7,17,5,4,1,-9999,-9999,-9999
73,269.029804,269.0298710159131,269.0301286352091,1520569.5,-9999,619155.5,24,-1,-0.9575852984000872,0.8467219368864711,0,0.5080331621318827,2,2.5,0.3333333333333333,N4 S2 P1 O2,de-protonated,0,-9999,C6 H15 O2 N4 P1 S2,6,15,2,4,1,2,-9999,-9999
91,275.019249,275.0193133691841,275.01956395117907,957929.6,-9999,655934.9,14.26,-1,-0.9111424342908068,0.8601614562071583,0,0.516096873724295,5,1.625,0.125,N4 S2 P1 O1,de-protonated,0,-9999,C8 H13 O1 N4 P1 S2,8,13,1,4,1,2,-9999,-9999
95,277.034491,277.03455447865093,277.03434463576906,939590.3,-9999,741141.1,13.95,-1,0.7574616141855518,0.9011299181639316,0,0.5406779508983589,5,1.5714285714285714,0.8571428571428571,N4 P1 O6,de-protonated,0,-9999,C7 H11 O6 N4 P1,7,11,6,4,1,-9999,-9999,-9999
96,277.034923,277.03498647846,277.0352140156391,2047558.4,-9999,765190.3,32.73,-1,-0.8213294469541117,0.8847925849991908,0,0.5308755509995144,4,1.875,0.125,N4 S2 P1 O1,de-protonated,0,-9999,C8 H15 O1 N4 P1 S2,8,15,1,4,1,2,-9999,-9999
