Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,17O,18O,33S,34S
26,217.032601,217.0328059702591,217.03287428351908,988895.7,-9999,722340.4,16.12,-1,-0.31475996534157336,0.9821838017172364,0,0.5893102810303419,8,0.8333333333333334,0.16666666666666666,S1 O2,de-protonated,0,-9999,C12 H10 O2 S1,12,10,2,-9999,-9999,1,-9999,-9999,-9999,-9999,N/A,-9999
52,236.11112,236.1113140937217,236.11145895844908,1008065.7,-9999,933859.9,16.02,-1,-0.6135438238702446,0.9339766678065168,0,0.56038600068391,5,1.4615384615384617,0.07692307692307693,N1 S1 O1,de-protonated,0,-9999,C13 H19 O1 N1 S1,13,19,1,1,-9999,1,-9999,-9999,-9999,-9999,N/A,-9999
87,245.006352,245.0065410226088,245.0066595350291,839410.4,-9999,538288.9,12.81,-1,-0.4837110163674233,0.9584338807723964,0,0.5750603284634378,14,0.375,0.0625,S1 O1,de-protonated,0,-9999,C16 H6 O1 S1,16,6,1,-9999,-9999,1,-9999,-9999,-9999,-9999,N/A,-9999
89,245.096532,245.09672097119775,245.09653716978912,803330.3,-9999,673630.2,12.18,-1,0.7499143430978907,0.90299201000434,0,0.5417952060026039,3,1.8,0.3,N2 S1 O3,de-protonated,0,-9999,C10 H18 O3 N2 S1,10,18,3,2,-9999,1,-9999,-9999,-9999,-9999,N/A,-9999
101,250.994227,250.99441260896089,250.99457402244903,950978.4,-9999,497017.2,14.62,-1,-0.6430955282625554,0.9277044565960488,0,0.5566226739576293,9,0.4444444444444444,0.7777777777777778,N2 O7,de-protonated,0,-9999,C9 H4 O7 N2,9,4,7,2,-9999,-9999,-9999,-9999,-9999,-9999,N/A,-9999
105,252.991251,252.99143547047075,252.9916178689991,871059.6,-9999,726283.7,13.22,-1,-0.7209666861242441,0.9099953856487376,0,0.5459972313892426,7,1,0.09090909090909093,S2 P1 O1,de-protonated,0,-9999,C11 H11 O1 P1 S2,11,11,1,-9999,1,2,-9999,-9999,-9999,-9999,N/A,-9999
106,253.041306,253.0414904419347,253.04173869108905,1006363.9,-9999,718654.9,15.58,-1,-0.9810601034559931,0.8397588288897991,0,0.5038552973338795,2,2.142857142857143,0.5714285714285714,N2 S1 P1 O4,de-protonated,0,-9999,C7 H15 O4 N2 P1 S1,7,15,4,2,1,1,-9999,-9999,-9999,-9999,N/A,-9999
107,253.0777,253.07788442118672,253.07812420043908,1699170,-9999,550195.7,27.68,-1,-0.947451515659051,0.8496931272008826,0,0.5098158763205296,1,2.375,0.375,N2 S1 P1 O3,de-protonated,0,-9999,C8 H19 O3 N2 P1 S1,8,19,3,2,1,1,-9999,-9999,-9999,-9999,N/A,-9999
119,255.056975,255.05715829281516,255.05738875554908,1458729.9,-9999,517592.3,23.36,-1,-0.9035720746953956,0.8623082979596702,0,0.5173849787758021,1,2.4285714285714284,0.5714285714285714,N2 S1 P1 O4,de-protonated,0,-9999,C7 H17 O4 N2 P1 S1,7,17,4,2,1,1,-9999,-9999,-9999,-9999,N/A,-9999
151,261.046528,261.04670787821067,261.0468240715191,901788,-9999,726646.9,13.44,-1,-0.44510523674179314,0.9646900965161508,0,0.5788140579096904,4,1.6666666666666667,0.3333333333333333,N2 S1 P1 O3,de-protonated,0,-9999,C9 H15 O3 N2 P1 S1,9,15,3,2,1,1,-9999,-9999,-9999,-9999,N/A,-9999
