Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,33S,34S
1,229.07861,229.07862980719432,229.07877564911908,968756,-9999,787125.4,15.57,-1,-0.6366452952674321,0.9290950052197342,0,0.5574570031318405,8,1.0714285714285714,0.07142857142857142,P1 O1,de-protonated,0,-9999,C14 H15 O1 P1,14,15,1,-9999,1,-9999,-9999,N/A,N/A
2,235.031747,235.0317672944438,235.0318254557391,825119.1,-9999,723803.5,12.86,-1,-0.24746136055029505,0.9889501076731756,0,0.5933700646039054,12,0.6,0.06666666666666667,P1 O1,de-protonated,0,-9999,C15 H9 O1 P1,15,9,1,-9999,1,-9999,-9999,N/A,N/A
4,237.047461,237.04748145942497,237.0474755201991,1054452.5,-9999,838714.3,16.92,-1,0.02505500579141179,0.9998861014725576,0,0.5999316608835347,11,0.7333333333333333,0.06666666666666667,P1 O1,de-protonated,0,-9999,C15 H11 O1 P1,15,11,1,-9999,1,-9999,-9999,N/A,N/A
6,239.063126,239.06314662440215,239.06312558465908,1277577.4,-9999,652592.4,20.92,-1,0.08800915249235752,0.9985955562289772,0,0.5991573337373862,10,0.8666666666666667,0.06666666666666667,P1 O1,de-protonated,0,-9999,C15 H13 O1 P1,15,13,1,-9999,1,-9999,-9999,N/A,N/A
8,241.042453,241.0424737864051,241.04239013976908,1051862.6,-9999,653728.8,16.8,-1,0.34702043905328384,0.9783863669398124,0,0.5870318201638874,10,0.7857142857142857,0.14285714285714285,P1 O2,de-protonated,0,-9999,C14 H11 O2 P1,14,11,2,-9999,1,-9999,-9999,N/A,N/A
9,241.078826,241.07884678938217,241.07877564911908,1304348.8,-9999,639683.7,21.31,-1,0.29509135715850576,0.984323817090944,0,0.5905942902545664,9,1,0.06666666666666667,P1 O1,de-protonated,0,-9999,C15 H15 O1 P1,15,15,1,-9999,1,-9999,-9999,N/A,N/A
10,243.058146,243.0581669513846,243.05804020422903,937735.6,-9999,541607.3,14.7,-1,0.5214686806552334,0.9518562381409568,0,0.571113742884574,9,0.9285714285714286,0.14285714285714285,P1 O2,de-protonated,0,-9999,C14 H13 O2 P1,14,13,2,-9999,1,-9999,-9999,N/A,N/A
11,243.094538,243.0945589543632,243.09442571357908,1250477.6,-9999,580947.6,20.27,-1,0.5481030004375066,0.9469488009868628,0,0.5681692805921177,8,1.1333333333333333,0.06666666666666667,P1 O1,de-protonated,0,-9999,C15 H17 O1 P1,15,17,1,-9999,1,-9999,-9999,N/A,N/A
12,249.047674,249.04769544161255,249.0474755201991,1144313.4,-9999,650534.4,18.29,-1,0.8830501614821024,0.8680641869973768,0,0.520838512198426,12,0.6875,0.0625,P1 O1,de-protonated,0,-9999,C16 H11 O1 P1,16,11,1,-9999,1,-9999,-9999,N/A,N/A
13,249.084032,249.0840534445884,249.08405773403908,1037951.3,-9999,851140.3,16.4,-1,-0.01722089601719758,0.9999461911596732,0,0.599967714695804,3,2,0.8571428571428571,N4 O6,de-protonated,0,-9999,C7 H14 O6 N4,7,14,6,4,-9999,-9999,-9999,N/A,N/A
