Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,18O,34S
9,279.05079,279.05071946883515,279.0508640800991,907065.1,-9999,599206.7,13.71,-1,-0.5182254654426005,0.952438796477146,0,0.5714632778862877,3,2.125,0.125,N4 S2 P1 O1,de-protonated,0,-9999,C8 H17 O1 N4 P1 S2,8,17,1,4,1,2,-9999,N/A,N/A
12,281.030158,281.03008696172145,281.0302908265391,990170,-9999,779167.3,15.14,-1,-0.7254193740107471,0.9089325997836198,0,0.5453595598701719,8,0.8333333333333334,0.6666666666666666,O8,de-protonated,0,-9999,C12 H10 O8,12,10,8,-9999,-9999,-9999,-9999,N/A,N/A
12,281.030158,281.03008696172145,281.0301286352091,990170,-9999,779167.3,15.14,-1,-0.14828832716416374,0.9960179964673384,0,0.5976107978804029,3,2.142857142857143,0.2857142857142857,N4 S2 P1 O2,de-protonated,0,-9999,C7 H15 O2 N4 P1 S2,7,15,2,4,1,2,-9999,N/A,N/A
13,281.066425,281.0663539524299,281.06651414455905,1525468.9,-9999,551623,24.42,-1,-0.5699438428146799,0.9427623315212118,0,0.565657398912727,2,2.375,0.125,N4 S2 P1 O1,de-protonated,0,-9999,C8 H19 O1 N4 P1 S2,8,19,1,4,1,2,-9999,N/A,N/A
15,283.045763,283.04569144532394,283.0459408909991,1172601.6,-9999,630909.4,18.21,-1,-0.881290416504898,0.8685533573888483,0,0.5211320144333089,7,1,0.6666666666666666,O8,de-protonated,0,-9999,C12 H12 O8,12,12,8,-9999,-9999,-9999,-9999,N/A,N/A
15,283.045763,283.04569144532394,283.0457786996691,1172601.6,-9999,630909.4,18.21,-1,-0.30826937447115527,0.9829047409669296,0,0.5897428445801578,2,2.4285714285714284,0.2857142857142857,N4 S2 P1 O2,de-protonated,0,-9999,C7 H17 O2 N4 P1 S2,7,17,2,4,1,2,-9999,N/A,N/A
16,283.082151,283.0820794360013,283.0823264003491,2400124.5,-9999,527734.3,39.36,-1,-0.872411749941748,0.8710107104421436,0,0.5226064262652862,6,1.2307692307692308,0.5384615384615384,O7,de-protonated,0,-9999,C13 H16 O7,13,16,7,-9999,-9999,-9999,-9999,N/A,N/A
17,283.118531,283.1184594266808,283.1187119096991,1354879.4,-9999,516251.1,21.35,-1,-0.8917920564047299,0.8656237937382042,0,0.5193742762429225,5,1.4285714285714286,0.42857142857142855,O6,de-protonated,0,-9999,C14 H20 O6,14,20,6,-9999,-9999,-9999,-9999,N/A,N/A
18,283.264058,283.26398638939673,283.26425394709906,1223818.6,-9999,657066.5,19.09,-1,-0.9445515930846534,0.8505394584574627,0,0.5103236750744776,1,2,0.1111111111111111,O2,de-protonated,0,-9999,C18 H36 O2,18,36,2,-9999,-9999,-9999,-9999,N/A,N/A
19,285.061469,285.0613969289004,285.06159095545905,1816341.6,-9999,645640.1,29.3,-1,-0.6806478487017158,0.9193744200199804,0,0.5516246520119882,6,1.1666666666666667,0.6666666666666666,O8,de-protonated,0,-9999,C12 H14 O8,12,14,8,-9999,-9999,-9999,-9999,N/A,N/A
