Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,17O,33S,34S
41,285.127946,285.12825963958744,285.1284887473891,3996117.8,-9999,458098.9,65.88,-1,-0.8035247640977768,0.9003956390685148,0.969305735009819,0.9279596774450364,13,0.8571428571428571,0.04761904761904761,O1,de-protonated,0,-9999,C21 H18 O1,21,18,1,-9999,-9999,-9999,-9999,N/A,N/A,N/A
43,286.131327,286.1316389143831,286.1318435824591,1099573,-9999,735448.2,16.69,-1,-0.7152928995065472,0.911341928186203,0.969305735009819,0.9345274509156494,13,0.9,0.05,13C1 O1,de-protonated,1,41,C20 H18 O1 13C1,20,18,1,-9999,-9999,-9999,1,N/A,N/A,N/A
57,293.175389,293.1756888028857,293.1758328639391,1800910.6,-9999,552164.2,28.19,-1,-0.4913810663832755,0.957134114795496,0,0.5742804688772977,5,1.5294117647058822,0.2352941176470588,O4,de-protonated,0,-9999,C17 H26 O4,17,26,4,-9999,-9999,-9999,-9999,N/A,N/A,N/A
64,297.062822,297.06311511886804,297.0629283659791,910530.3,-9999,814789.3,13.18,-1,0.6286644045152258,0.9307989679892664,0,0.5584793807935599,12,0.7142857142857143,0.2857142857142857,N4 O4,de-protonated,0,-9999,C14 H10 O4 N4,14,10,4,4,-9999,-9999,-9999,N/A,N/A,N/A
68,297.152561,297.15285396457165,297.1529894187691,2375243,-9999,572699.7,37.53,-1,-0.4558399284921176,0.9629986877433464,0,0.5777992126460078,4,1.625,0.1875,S1 O3,de-protonated,0,-9999,C16 H26 O3 S1,16,26,3,-9999,-9999,1,-9999,N/A,N/A,N/A
70,297.154989,297.15528196039696,297.1554913422191,23043404,-9999,435033.7,381.21,-1,-0.7046204031807847,0.9256340311641869,0.9667694196744272,0.942088186568283,0,2.1666666666666665,0.6666666666666666,O8,de-protonated,0,-9999,C12 H26 O8,12,26,8,-9999,-9999,-9999,-9999,N/A,N/A,N/A
71,298.158377,298.1586682351805,298.15884617728904,4006316.5,-9999,440472.1,64.65,-1,-0.5968030490757807,0.9374167899034258,0.9667694196744272,0.9491578418118264,0,2.363636363636364,0.7272727272727273,13C1 O8,de-protonated,1,70,C11 H26 O8 13C1,11,26,8,-9999,-9999,-9999,1,N/A,N/A,N/A
75,299.150769,299.15105852887064,299.1508814184891,1002189.5,-9999,461531.4,14.7,-1,0.592043655945988,0.9383797026854592,0,0.5630278216112755,3,1.75,0.0625,S2 O1,de-protonated,0,-9999,C16 H28 O1 S2,16,28,1,-9999,-9999,2,-9999,N/A,N/A,N/A
75,299.150769,299.15105852887064,299.1513494491391,1002189.5,-9999,461531.4,14.7,-1,-0.9724852286470116,0.8423151763272332,0,0.5053891057963399,9,1.25,0.125,N4 O2,de-protonated,0,-9999,C16 H20 O2 N4,16,20,2,4,-9999,-9999,-9999,N/A,N/A,N/A
100,309.155151,309.1554233274254,309.1554913422191,1020954.3,-9999,598354.5,14.77,-1,-0.22000189410786397,0.9912561838276012,0,0.5947537102965607,1,2,0.6153846153846154,O8,de-protonated,0,-9999,C13 H26 O8,13,26,8,-9999,-9999,-9999,-9999,N/A,N/A,N/A
103,310.103615,310.1038856966449,310.1036106731291,1156355.9,-9999,642161.8,16.99,-1,0.8868762128534918,0.866998217260311,0,0.5201989303561866,6,1.4666666666666666,0.13333333333333333,N1 S1 P1 O2,de-protonated,0,-9999,C15 H22 O2 N1 P1 S1,15,22,2,1,1,1,-9999,N/A,N/A,N/A
108,311.16826,311.16852886610377,311.16863948322913,3458812.3,-9999,500151.8,54.7,-1,-0.3554893113326261,0.977330746560115,0,0.586398447936069,4,1.6470588235294117,0.17647058823529413,S1 O3,de-protonated,0,-9999,C17 H28 O3 S1,17,28,3,-9999,-9999,1,-9999,N/A,N/A,N/A
109,311.170965,311.17123386145283,311.17114140667906,35042044,-9999,443758.4,572.05,-1,0.297118728170683,0.9865803594597866,0.9727675017114126,0.981055216360437,0,2.1538461538461537,0.6153846153846154,O8,de-protonated,0,-9999,C13 H28 O8,13,28,8,-9999,-9999,-9999,-9999,N/A,N/A,N/A
111,312.174306,312.1745731363173,312.17449624174907,6208368,-9999,501955.6,98.96,-1,0.24631918734437216,0.9890513160307696,0.9727675017114126,0.9825377903030268,0,2.3333333333333335,0.6666666666666666,13C1 O8,de-protonated,1,109,C12 H28 O8 13C1,12,28,8,-9999,-9999,-9999,1,N/A,N/A,N/A
112,312.975116,312.97538175941173,312.97549234783907,7332813.5,-9999,481731.8,117.23,-1,-0.35334532586981776,0.4888001429119996,0.8936766034327008,0.6507507271202801,9,0.6363636363636364,0.8181818181818182,P1 O9,de-protonated,0,-9999,C11 H7 O9 P1,11,7,9,-9999,1,-9999,-9999,N/A,N/A,N/A
117,313.166802,313.16706742982853,313.1669995135991,1578468.3,-9999,587144.2,23.71,-1,0.21686904929335776,0.9915023825009058,0,0.5949014295005435,9,1.2941176470588236,0.1176470588235294,N4 O2,de-protonated,0,-9999,C17 H22 O2 N4,17,22,2,4,-9999,-9999,-9999,N/A,N/A,N/A
118,314.098541,314.09880482780477,314.0985252926991,985683.1,-9999,507234.5,14.07,-1,0.8899599430326566,0.8661366683948989,0,0.5196820010369393,5,1.5714285714285714,0.21428571428571427,N1 S1 P1 O3,de-protonated,0,-9999,C14 H22 O3 N1 P1 S1,14,22,3,1,1,1,-9999,N/A,N/A,N/A
120,315.053299,315.0535611862024,315.05336600354906,862598.5,-9999,392582.6,12.07,-1,0.6195225139300072,0.9327281581671344,0,0.5596368949002807,2,2.4285714285714284,0.8571428571428571,N4 S1 P1 O6,de-protonated,0,-9999,C7 H17 O6 N4 P1 S1,7,17,6,4,1,1,-9999,N/A,N/A,N/A
122,315.08987,315.0901321233226,315.09040296157906,896714.9,-9999,600754.7,12.62,-1,-0.8595573014527994,0.8745364351634726,0,0.5247218610980835,10,1.0625,0.1875,N2 P1 O3,de-protonated,0,-9999,C16 H17 O3 N2 P1,16,17,3,2,1,-9999,-9999,N/A,N/A,N/A
125,317.03271,317.0329687828208,317.0332820073391,1034300.3,-9999,518940.7,14.86,-1,-0.9879862339346912,0.8376833526019277,0,0.5026100115611566,11,0.7857142857142857,0.35714285714285715,N2 P1 O5,de-protonated,0,-9999,C14 H11 O5 N2 P1,14,11,5,2,1,-9999,-9999,N/A,N/A,N/A
126,317.053875,317.05413374642984,317.05441137539907,1223615,-9999,497054.7,17.93,-1,-0.8756508639159356,0.8701162987636328,0,0.5220697792581797,6,1.3636363636363635,0.6363636363636364,N2 P1 O7,de-protonated,0,-9999,C11 H15 O7 N2 P1,11,15,7,2,1,-9999,-9999,N/A,N/A,N/A
127,317.069136,317.06939472019025,317.0696675166891,1626304.9,-9999,458320.6,24.48,-1,-0.8603676945341334,0.8743152876542445,0,0.5245891725925467,10,1,0.26666666666666666,N2 P1 O4,de-protonated,0,-9999,C15 H15 O4 N2 P1,15,15,4,2,1,-9999,-9999,N/A,N/A,N/A
128,317.09025,317.09050868388704,317.09079688474907,1262019.5,-9999,532232.7,18.56,-1,-0.9088906548592082,0.860801338991315,0,0.516480803394789,5,1.5833333333333333,0.5,N2 P1 O6,de-protonated,0,-9999,C12 H19 O6 N2 P1,12,19,6,2,1,-9999,-9999,N/A,N/A,N/A
129,317.105496,317.1057546576732,317.1060530260391,1657541.5,-9999,482687.8,24.99,-1,-0.94091034551655806,0.8515996560301522,0,0.5109597936180913,9,1.1875,0.1875,N2 P1 O3,de-protonated,0,-9999,C16 H19 O3 N2 P1,16,19,3,2,1,-9999,-9999,N/A,N/A,N/A
134,319.084845,319.0851002543981,319.08531758114907,2275012.8,-9999,442454.8,34.74,-1,-0.6810929208195952,0.9192733209424426,0,0.5515639925654655,9,1.1333333333333333,0.26666666666666666,N2 P1 O4,de-protonated,0,-9999,C15 H17 O4 N2 P1,15,17,4,2,1,-9999,-9999,N/A,N/A,N/A
136,319.121187,319.1214421919121,319.1217030904991,2660041.5,-9999,495465.7,40.94,-1,-0.817552001374924,0.8857870396989255,0,0.5314722238193552,8,1.3125,0.1875,N2 P1 O3,de-protonated,0,-9999,C16 H21 O3 N2 P1,16,21,3,2,1,-9999,-9999,N/A,N/A,N/A
140,321.02781,321.0280619136814,321.0281966269091,1415625.1,-9999,437573,20.88,-1,-0.41963051562448866,0.9685537907831876,0,0.5811322744699124,10,0.8461538461538461,0.4615384615384616,N2 P1 O6,de-protonated,0,-9999,C13 H11 O6 N2 P1,13,11,6,2,1,-9999,-9999,N/A,N/A,N/A
141,321.064101,321.06435285128305,321.06458213625905,3016910,-9999,407129.8,46.69,-1,-0.714139736234581,0.911614546246776,0,0.5469687277480656,9,1.0714285714285714,0.35714285714285715,N2 P1 O5,de-protonated,0,-9999,C14 H15 O5 N2 P1,14,15,5,2,1,-9999,-9999,N/A,N/A,N/A
143,321.100489,321.1007407887178,321.10096764560905,3974099,-9999,418263.6,62.13,-1,-0.706497065065653,0.913412262626744,0,0.5480473575760463,8,1.2666666666666666,0.26666666666666666,N2 P1 O4,de-protonated,0,-9999,C15 H19 O4 N2 P1,15,19,4,2,1,-9999,-9999,N/A,N/A,N/A
