Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,34S
1,185.027093,185.02761396789873,185.0277889030891,8750444,-9999,820569.4,164.89,-1,-0.9454536067012488,0.8502763970026647,0,0.5101658382015988,4,1.25,0.375,S1 O3,de-protonated,0,-9999,C8 H10 O3 S1,8,10,3,-9999,-9999,1,-9999,N/A
2,185.027429,185.0279499665953,185.0277889030891,21104876,-9999,743300.9,400.52,-1,0.8704827915459392,0.8758783073913176,0.995326880304475,0.9236577365565806,4,1.25,0.375,S1 O3,de-protonated,0,-9999,C8 H10 O3 S1,8,10,3,-9999,-9999,1,-9999,N/A
3,186.030453,186.03097007548448,186.03089996125905,892934.9,-9999,1200370.9,15.03,-1,0.3768955879776632,0.9745544980678346,0,0.5847326988407007,9,0.5555555555555556,0.2222222222222222,N3 O2,de-protonated,0,-9999,C9 H5 O2 N3,9,5,2,3,-9999,-9999,-9999,N/A
4,186.030785,186.03130207419653,186.03114373815907,1793575,-9999,923454.7,32.21,-1,0.8511265064361703,0.877640248024251,0.995326880304475,0.9247149009363408,4,1.4285714285714286,0.42857142857142855,13C1 S1 O3,de-protonated,1,2,C7 H10 O3 S1 13C1,7,10,3,-9999,-9999,1,1,N/A
5,187.023229,187.02374222412956,187.02358473268907,1059493.5,-9999,663981.7,18.2,-1,0.8420940103084957,0.8784524630989038,0.995326880304475,0.9252022299811324,4,1.25,0.375,34S1 O3,de-protonated,1,2,C8 H10 O3 34S1,8,10,3,-9999,-9999,-9999,-9999,TRUE
6,215.055783,215.0561874752132,215.05611165185908,960643.5,-9999,686233.3,15.77,-1,0.3525747467800729,0.9776967818286918,0,0.586618069097215,4,1.3333333333333333,0.6666666666666666,O6,de-protonated,0,-9999,C9 H12 O6,9,12,6,-9999,-9999,-9999,-9999,N/A
7,227.055773,227.05613092269752,227.05611165185908,997547,-9999,813828.6,16.22,-1,0.08487258191781955,0.99869381447281,0,0.599216288683686,5,1.2,0.6,O6,de-protonated,0,-9999,C10 H12 O6,10,12,6,-9999,-9999,-9999,-9999,N/A
8,229.07147,229.07182010304385,229.0717617163191,965283.1,-9999,581906.7,15.58,-1,0.2548839905993753,0.9882812379991744,0,0.5929687427995046,4,1.4,0.6,O6,de-protonated,0,-9999,C10 H14 O6,10,14,6,-9999,-9999,-9999,-9999,N/A
9,239.055796,239.05610737005384,239.05611165185908,820983.3,-9999,655231,12.79,-1,-0.01791129796589393,0.9999417903074695,0,0.5999650741844818,6,1.0909090909090908,0.5454545454545454,O6,de-protonated,0,-9999,C11 H12 O6,11,12,6,-9999,-9999,-9999,-9999,N/A
10,241.035054,241.03535769176088,241.0353762069691,896597.2,-9999,825326.7,14.1,-1,-0.0768153144257042,0.9989299181832306,0,0.5993579509099384,6,1,0.7,O7,de-protonated,0,-9999,C10 H10 O7,10,10,7,-9999,-9999,-9999,-9999,N/A
