Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,34S
6,237.075881,237.07586399849785,237.0758155255491,819829.1,-9999,468940.7,12.77,-1,0.2044618032453374,0.992443301493478,0,0.5954659808960868,2,2.5,0.6666666666666666,N4 P1 O4,de-protonated,0,-9999,C6 H15 O4 N4 P1,6,15,4,4,1,-9999,-9999,N/A
20,251.09166,251.09164387963867,251.09146559000908,1234216.3,-9999,470553.5,19.88,-1,0.7100585006700209,0.9125765044875436,0,0.5475459026925261,2,2.4285714285714284,0.5714285714285714,N4 P1 O4,de-protonated,0,-9999,C7 H17 O4 N4 P1,7,17,4,4,1,-9999,-9999,N/A
22,253.0709,253.07088400406911,253.0707301451191,1658276.9,-9999,644305.2,27.39,-1,0.6079681753013446,0.9351315863719464,0,0.5610789518231678,2,2.5,0.8333333333333334,N4 P1 O5,de-protonated,0,-9999,C6 H15 O5 N4 P1,6,15,5,4,1,-9999,-9999,N/A
40,265.035052,265.03503675622875,265.0352140156391,1233951.1,-9999,611017.5,19.31,-1,-0.668814561145455,0.9220421494829144,0,0.5532252896897487,3,2.142857142857143,0.14285714285714285,N4 S2 P1 O1,de-protonated,0,-9999,C7 H15 O1 N4 P1 S2,7,15,1,4,1,2,-9999,N/A
44,265.14733,265.14731476328745,265.1475239158191,2042734.8,-9999,435593.5,33.26,-1,-0.7888157073304263,0.8932374285348512,0,0.5359424571209107,5,1.6428571428571428,0.07142857142857142,N2 P1 O1,de-protonated,0,-9999,C14 H23 O1 N2 P1,14,23,1,2,1,-9999,-9999,N/A
45,265.147741,265.14772576331325,265.14790403833905,1488814.8,-9999,760379.3,23.7,-1,-0.6723606828031129,0.9212468029628376,0,0.5527480817777024,0,2.1666666666666665,0.3333333333333333,S1 O4,de-protonated,0,-9999,C12 H26 O4 S1,12,26,4,-9999,-9999,1,-9999,N/A
45,265.147741,265.14772576331325,265.1475239158191,1488814.8,-9999,760379.3,23.7,-1,0.7612648656373443,0.9001859697147262,0,0.5401115818288357,5,1.6428571428571428,0.07142857142857142,N2 P1 O1,de-protonated,0,-9999,C14 H23 O1 N2 P1,14,23,1,2,1,-9999,-9999,N/A
48,267.050901,267.0508858829607,267.05102627142907,1430133.6,-9999,600173.4,22.68,-1,-0.5256990408422793,0.9510914445308324,0,0.5706548667184995,7,1,0.5833333333333334,O7,de-protonated,0,-9999,C12 H12 O7,12,12,7,-9999,-9999,-9999,-9999,N/A
48,267.050901,267.0508858829607,267.0508640800991,1430133.6,-9999,600173.4,22.68,-1,0.08164310458110013,0.9987912673734222,0,0.5992747604240533,2,2.4285714285714284,0.14285714285714285,N4 S2 P1 O1,de-protonated,0,-9999,C7 H17 O1 N4 P1 S2,7,17,1,4,1,2,-9999,N/A
51,267.123612,267.12359688753185,267.12379729012906,1476543.6,-9999,675105.8,23.48,-1,-0.7502236762450689,0.9029159813803924,0,0.5417495888282355,5,1.4285714285714286,0.35714285714285715,O5,de-protonated,0,-9999,C14 H20 O5,14,20,5,-9999,-9999,-9999,-9999,N/A
