Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,18O,34S
1,211.060987,211.06101026923093,211.06119703228907,875856.1,-9999,830071.1,14.21,-1,-0.8848763333324737,0.8675558118465497,0,0.5205334871079298,5,1.2,0.5,O5,de-protonated,0,-9999,C10 H12 O5,10,12,5,-9999,-9999,-9999,-9999,N/A,-9999
2,213.076689,213.07671189122505,213.07684709674908,1067657.4,-9999,691073.2,17.69,-1,-0.6345387868388169,0.929546539899556,0,0.5577279239397336,4,1.4,0.5,O5,de-protonated,0,-9999,C10 H14 O5,10,14,5,-9999,-9999,-9999,-9999,N/A,-9999
3,215.055883,215.0559055200655,215.05611165185908,784167.9,-9999,1024891,12.42,-1,-0.958502374263436,0.8464520100614596,0,0.5078712060368757,4,1.3333333333333333,0.6666666666666666,O6,de-protonated,0,-9999,C9 H12 O6,9,12,6,-9999,-9999,-9999,-9999,N/A,-9999
4,221.04534,221.0453613968587,221.04554696782907,770783.9,-9999,816820.1,12.08,-1,-0.8395146288908544,0.8799569630843249,0,0.527974177850595,7,0.9090909090909092,0.4545454545454546,O5,de-protonated,0,-9999,C11 H10 O5,11,10,5,-9999,-9999,-9999,-9999,N/A,-9999
5,221.081721,221.08174239003617,221.08193247717907,990597.8,-9999,749734.5,16.09,-1,-0.8598040589177344,0.8744691138652816,0,0.524681468319169,6,1.1666666666666667,0.3333333333333333,O4,de-protonated,0,-9999,C12 H14 O4,12,14,4,-9999,-9999,-9999,-9999,N/A,-9999
6,223.024626,223.02464702568196,223.02481152293907,856926.6,-9999,826890.9,13.6,-1,-0.7375737972551624,0.9060046627860564,0,0.5436027976716338,7,0.8,0.6,O6,de-protonated,0,-9999,C10 H8 O6,10,8,6,-9999,-9999,-9999,-9999,N/A,-9999
7,223.06103,223.06105101885507,223.06119703228907,898596.4,-9999,693746.8,14.36,-1,-0.6545891259781186,0.9251971866476316,0,0.555118311988579,6,1.0909090909090908,0.4545454545454546,O5,de-protonated,0,-9999,C11 H12 O5,11,12,5,-9999,-9999,-9999,-9999,N/A,-9999
8,223.097453,223.09747401202463,223.0975825416391,805866.4,-9999,800920.3,12.67,-1,-0.4864670123285246,0.9579690009985226,0,0.5747814005991135,5,1.3333333333333333,0.3333333333333333,O4,de-protonated,0,-9999,C12 H16 O4,12,16,4,-9999,-9999,-9999,-9999,N/A,-9999
9,225.040316,225.0403366476783,225.04046158739908,996360.9,-9999,951255.5,16.08,-1,-0.5551878089393903,0.9456066836174576,0,0.5673640101704746,6,1,0.6,O6,de-protonated,0,-9999,C10 H10 O6,10,10,6,-9999,-9999,-9999,-9999,N/A,-9999
10,225.076675,225.07669564085987,225.07684709674908,1615694.9,-9999,667077.7,27.3,-1,-0.6729074587784022,0.9211238556271768,0,0.552674313376306,5,1.2727272727272727,0.4545454545454546,O5,de-protonated,0,-9999,C11 H14 O5,11,14,5,-9999,-9999,-9999,-9999,N/A,-9999
12,227.055994,227.0560142696769,227.05611165185908,1708568.3,-9999,835542.7,28.98,-1,-0.4288903808035141,0.9671739301196344,0,0.5803043580717807,5,1.2,0.6,O6,de-protonated,0,-9999,C10 H12 O6,10,12,6,-9999,-9999,-9999,-9999,N/A,-9999
13,227.09232,227.09234026286464,227.09249716120908,1258238.4,-9999,578953.1,20.82,-1,-0.6909006083609186,0.917031571385434,0,0.5502189428312603,4,1.4545454545454546,0.4545454545454546,O5,de-protonated,0,-9999,C11 H16 O5,11,16,5,-9999,-9999,-9999,-9999,N/A,-9999
14,229.071598,229.07161789168936,229.0717617163191,1836523.8,-9999,709279,31.18,-1,-0.6278583997152917,0.9309700315977386,0,0.5585820189586431,4,1.4,0.6,O6,de-protonated,0,-9999,C10 H14 O6,10,14,6,-9999,-9999,-9999,-9999,N/A,-9999
