Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,18O,33S,34S
0,229.07834,229.078551727033,229.07877564911908,912445.1,-9999,682116.4,14.63,-1,-0.977489448589862,0.840825096992507,0,0.5044950581955041,8,1.0714285714285714,0.07142857142857142,P1 O1,de-protonated,0,-9999,C14 H15 O1 P1,14,15,1,-9999,1,-9999,-9999,N/A,N/A,-9999
1,235.031514,235.03172147658017,235.0318254557391,780474.1,-9999,878742.8,12.13,-1,-0.4424045923164169,0.9651097363140426,0,0.5790658417884256,12,0.6,0.06666666666666667,P1 O1,de-protonated,0,-9999,C15 H9 O1 P1,15,9,1,-9999,1,-9999,-9999,N/A,N/A,-9999
2,241.078548,241.07875115911312,241.07877564911908,1048873.3,-9999,702696.8,16.85,-1,-0.10158507686822368,0.9981292871981432,0,0.5988775723188859,9,1,0.06666666666666667,P1 O1,de-protonated,0,-9999,C15 H15 O1 P1,15,15,1,-9999,1,-9999,-9999,N/A,N/A,-9999
4,243.094255,243.09445671993672,243.09442571357908,1318304.5,-9999,850642,21.6,-1,0.12754861630307815,0.9970524275632836,0,0.59823145653797,8,1.1333333333333333,0.06666666666666667,P1 O1,de-protonated,0,-9999,C15 H17 O1 P1,15,17,1,-9999,1,-9999,-9999,N/A,N/A,-9999
5,249.047351,249.0475484695396,249.0474755201991,1455523.1,-9999,701244.8,23.95,-1,0.2929133907247336,0.9845525740407234,0,0.590731544424434,12,0.6875,0.0625,P1 O1,de-protonated,0,-9999,C16 H11 O1 P1,16,11,1,-9999,1,-9999,-9999,N/A,N/A,-9999
6,251.06304,251.0632360303761,251.06312558465908,889609.8,-9999,748150.4,13.8,-1,0.43991214053154054,0.9654949205081306,0,0.5792969523048783,11,0.8125,0.0625,P1 O1,de-protonated,0,-9999,C16 H13 O1 P1,16,13,1,-9999,1,-9999,-9999,N/A,N/A,-9999
7,253.078778,253.07897259117755,253.07877564911908,1807210.1,-9999,719905.6,30.1,-1,0.7781848081121419,0.895941489098495,0,0.537564893459097,10,0.9375,0.0625,P1 O1,de-protonated,0,-9999,C16 H15 O1 P1,16,15,1,-9999,1,-9999,-9999,N/A,N/A,-9999
9,255.094451,255.0946441520254,255.09442571357908,1531907.3,-9999,657224,25.1,-1,0.8563042713058611,0.8754226153136521,0,0.5252535691881912,9,1.0625,0.0625,P1 O1,de-protonated,0,-9999,C16 H17 O1 P1,16,17,1,-9999,1,-9999,-9999,N/A,N/A,-9999
12,257.073747,257.0739387388458,257.07369026868906,1511567.5,-9999,763472,24.74,-1,0.9665328120062748,0.8440810452610557,0,0.5064486271566334,9,1,0.13333333333333333,P1 O2,de-protonated,0,-9999,C15 H15 O2 P1,15,15,2,-9999,1,-9999,-9999,N/A,N/A,-9999
16,261.083995,261.0841838756051,261.08405773403905,1196180.8,-9999,710969.7,18.92,-1,0.4831454174233853,0.958528986815724,0,0.5751173920894344,4,1.75,0.75,N4 O6,de-protonated,0,-9999,C8 H14 O6 N4,8,14,6,4,-9999,-9999,-9999,N/A,N/A,-9999
18,263.099635,263.09982243647653,263.0997077984991,1256715.5,-9999,727454,19.97,-1,0.43572065665164783,0.9661381089915372,0,0.5796828653949222,3,2,0.75,N4 O6,de-protonated,0,-9999,C8 H16 O6 N4,8,16,6,4,-9999,-9999,-9999,N/A,N/A,-9999
