Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,34S
0,239.057484,239.05758343505528,239.05744906237905,850354.9,-9999,668063.9,13.35,-1,0.5620936588910036,0.9442837437021878,0,0.5665702462213127,11,0.6666666666666666,0.16666666666666666,N4 O2,de-protonated,0,-9999,C12 H8 O2 N4,12,8,2,4,-9999,-9999,-9999,N/A
1,241.0732,241.07329862186324,241.07309912683905,1036682.8,-9999,855449.2,16.65,-1,0.8275291806235376,0.8831529429694287,0,0.5298917657816572,10,0.8333333333333334,0.16666666666666666,N4 O2,de-protonated,0,-9999,C12 H10 O2 N4,12,10,2,4,-9999,-9999,-9999,N/A
23,271.083489,271.0835755149351,271.08366381086904,906545,-9999,856832.5,13.71,-1,-0.32571469895291993,0.9809341932654846,0,0.5885605159592907,10,0.9230769230769232,0.2307692307692308,N4 O3,de-protonated,0,-9999,C13 H12 O3 N4,13,12,3,4,-9999,-9999,-9999,N/A
41,283.047237,283.0473186884492,283.04727830151904,972528.3,-9999,614062.6,14.56,-1,0.14268616322520605,0.996312639361942,0,0.5977875836171651,12,0.6153846153846154,0.3076923076923077,N4 O4,de-protonated,0,-9999,C13 H8 O4 N4,13,8,4,4,-9999,-9999,-9999,N/A
43,283.083607,283.0836886737766,283.08366381086904,939251.6,-9999,535735.4,13.99,-1,0.08782883195208879,0.9986013013952668,0,0.5991607808371602,11,0.8571428571428571,0.21428571428571427,N4 O3,de-protonated,0,-9999,C14 H12 O3 N4,14,12,3,4,-9999,-9999,-9999,N/A
47,285.062954,285.06303487525673,285.0629283659791,1059687.3,-9999,805750.2,16.03,-1,0.3736342647836483,0.9749874286000692,0,0.5849924571600416,11,0.7692307692307693,0.3076923076923077,N4 O4,de-protonated,0,-9999,C13 H10 O4 N4,13,10,4,4,-9999,-9999,-9999,N/A
49,285.099278,285.0993588606027,285.0993138753291,904042.5,-9999,834714.9,13.39,-1,0.15778808100556668,0.9954926465570756,0,0.5972955879342453,10,1,0.21428571428571427,N4 O3,de-protonated,0,-9999,C14 H14 O3 N4,14,14,3,4,-9999,-9999,-9999,N/A
52,285.128253,285.12833384891337,285.1284887473891,4847981,-9999,584191.8,80.44,-1,-0.5432585021871944,0.4739288400199472,0.8149093904448103,0.6103210601898924,13,0.8571428571428571,0.04761904761904761,O1,de-protonated,0,-9999,C21 H18 O1,21,18,1,-9999,-9999,-9999,-9999,N/A
65,293.03167,293.0317476604702,293.03162823705907,869938.3,-9999,729221.3,12.63,-1,0.40754444108280047,0.970312338606038,0,0.5821874031636228,14,0.42857142857142855,0.2857142857142857,N4 O4,de-protonated,0,-9999,C14 H6 O4 N4,14,6,4,4,-9999,-9999,-9999,N/A
72,295.047355,295.0474318472906,295.04727830151904,1295848.1,-9999,824813.8,19.77,-1,0.5204107371051966,0.9520466300870722,0,0.5712279780522433,13,0.5714285714285714,0.2857142857142857,N4 O4,de-protonated,0,-9999,C14 H8 O4 N4,14,8,4,4,-9999,-9999,-9999,N/A
74,295.083788,295.08386483259267,295.08366381086904,1140971.5,-9999,834744.1,17.17,-1,0.6812363687980023,0.919240724717158,0,0.5515444348302948,12,0.8,0.2,N4 O3,de-protonated,0,-9999,C15 H12 O3 N4,15,12,3,4,-9999,-9999,-9999,N/A
77,295.121416,295.12149281741256,295.1217030904991,894830.9,-9999,660314.2,13.04,-1,-0.7124961816222929,0.9120024774890204,0,0.5472014864934123,6,1.5,0.21428571428571427,N2 P1 O3,de-protonated,0,-9999,C14 H21 O3 N2 P1,14,21,3,2,1,-9999,-9999,N/A
79,297.063023,297.06309903411795,297.0629283659791,1547679.9,-9999,644750.4,23.82,-1,0.5745184692583567,0.9418671586457456,0,0.5651202951874473,12,0.7142857142857143,0.2857142857142857,N4 O4,de-protonated,0,-9999,C14 H10 O4 N4,14,10,4,4,-9999,-9999,-9999,N/A
81,297.099462,297.09953801941754,297.0993138753291,1438115.1,-9999,932517.8,21.99,-1,0.7544416227000101,0.9018767982285888,0,0.5411260789371534,11,0.9333333333333332,0.2,N4 O3,de-protonated,0,-9999,C15 H14 O3 N4,15,14,3,4,-9999,-9999,-9999,N/A
85,297.155283,297.1553589968979,297.1554913422191,7383976.5,-9999,570408.3,121.03,-1,-0.4453739709294459,0.9625554492059496,0.9772819702858384,0.9684460576379053,0,2.1666666666666665,0.6666666666666666,O8,de-protonated,0,-9999,C12 H26 O8,12,26,8,-9999,-9999,-9999,-9999,N/A
