Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,34S
3,251.0193,251.01934088674923,251.0195639511791,826550.5,-9999,745262.7,12.66,-1,-0.8886336441251488,0.8665074783078397,0,0.5199044869847038,3,2.1666666666666665,0.16666666666666666,N4 S2 P1 O1,de-protonated,0,-9999,C6 H13 O1 N4 P1 S2,6,13,1,4,1,2,-9999,N/A
10,265.035012,265.0350496728357,265.0352140156391,1304783.9,-9999,673006.2,20.67,-1,-0.6200791241399974,0.9326113925334576,0,0.5595668355200746,3,2.142857142857143,0.14285714285714285,N4 S2 P1 O1,de-protonated,0,-9999,C7 H15 O1 N4 P1 S2,7,15,1,4,1,2,-9999,N/A
13,265.147564,265.14760164702665,265.1475239158191,1224540.9,-9999,624430.4,19.28,-1,0.29316210998468667,0.9845265335010251,0,0.590715920100615,5,1.6428571428571428,0.07142857142857142,N2 P1 O1,de-protonated,0,-9999,C14 H23 O1 N2 P1,14,23,1,2,1,-9999,-9999,N/A
14,267.014311,267.01434821896686,267.0144785707491,1002671.2,-9999,657718.1,15.42,-1,-0.48818244956498547,0.957678423025792,0,0.5746070538154752,3,2.1666666666666665,0.3333333333333333,N4 S2 P1 O2,de-protonated,0,-9999,C6 H13 O2 N4 P1 S2,6,13,2,4,1,2,-9999,N/A
15,267.050678,267.05071521062763,267.0508640800991,1144435.1,-9999,593526.3,17.88,-1,-0.5574573666261246,0.945173509215737,0,0.5671041055294421,2,2.4285714285714284,0.14285714285714285,N4 S2 P1 O1,de-protonated,0,-9999,C7 H17 O1 N4 P1 S2,7,17,1,4,1,2,-9999,N/A
17,269.029979,269.03001575675825,269.0301286352091,1202825.4,-9999,679396.8,18.78,-1,-0.4195755004703413,0.9685619046956002,0,0.5811371428173601,2,2.5,0.3333333333333333,N4 S2 P1 O2,de-protonated,0,-9999,C6 H15 O2 N4 P1 S2,6,15,2,4,1,2,-9999,N/A
25,271.118436,271.11847227785853,271.1187119096991,879394.5,-9999,616138.2,13.19,-1,-0.8838631566784337,0.8678379559046586,0,0.5207027735427951,4,1.5384615384615383,0.4615384615384616,O6,de-protonated,0,-9999,C13 H20 O6,13,20,6,-9999,-9999,-9999,-9999,N/A
28,275.055835,275.05587037498185,275.0561116518591,851813.9,-9999,779655.6,12.63,-1,-0.8771914785405109,0.8696900514966047,0,0.5218140308979629,9,0.8571428571428571,0.42857142857142855,O6,de-protonated,0,-9999,C14 H12 O6,14,12,6,-9999,-9999,-9999,-9999,N/A
29,277.035095,277.0351299211219,277.0353762069691,1461151.3,-9999,598955.9,23.08,-1,-0.8890050453817041,0.8664036807840315,0,0.5198422084704188,9,0.7692307692307693,0.5384615384615384,O7,de-protonated,0,-9999,C13 H10 O7,13,10,7,-9999,-9999,-9999,-9999,N/A
29,277.035095,277.0351299211219,277.0352140156391,1461151.3,-9999,598955.9,23.08,-1,-0.30355172538125585,0.9834196482953432,0,0.590051788977206,4,1.875,0.125,N4 S2 P1 O1,de-protonated,0,-9999,C8 H15 O1 N4 P1 S2,8,15,1,4,1,2,-9999,N/A
30,277.07157,277.0716049127579,277.0717617163191,1143778.5,-9999,519949.9,17.63,-1,-0.5659312238295968,0.9435423306832982,0,0.5661253984099789,8,1,0.42857142857142855,O6,de-protonated,0,-9999,C14 H14 O6,14,14,6,-9999,-9999,-9999,-9999,N/A
31,277.107896,277.10793090442803,277.1081472256691,975525.9,-9999,676522.7,14.75,-1,-0.7806383291896437,0.8953199486050866,0,0.5371919691630519,7,1.2,0.3333333333333333,O5,de-protonated,0,-9999,C15 H18 O5,15,18,5,-9999,-9999,-9999,-9999,N/A
32,279.014465,279.01449946723665,279.01464076207907,871635.1,-9999,741011.6,12.88,-1,-0.5064065528455269,0.9545339390684314,0,0.5727203634410588,9,0.6666666666666666,0.6666666666666666,O8,de-protonated,0,-9999,C12 H8 O8,12,8,8,-9999,-9999,-9999,-9999,N/A
32,279.014465,279.01449946723665,279.0144785707491,871635.1,-9999,741011.6,12.88,-1,0.07489391832526397,0.998982754100432,0,0.5993896524602592,4,1.8571428571428572,0.2857142857142857,N4 S2 P1 O2,de-protonated,0,-9999,C7 H13 O2 N4 P1 S2,7,13,2,4,1,2,-9999,N/A
33,279.050754,279.05078845891535,279.05102627142907,1584598.4,-9999,544062.2,25.04,-1,-0.8522187389689094,0.8765320867662941,0,0.5259192520597764,8,0.9230769230769232,0.5384615384615384,O7,de-protonated,0,-9999,C13 H12 O7,13,12,7,-9999,-9999,-9999,-9999,N/A
33,279.050754,279.05078845891535,279.0508640800991,1584598.4,-9999,544062.2,25.04,-1,-0.2709942647011822,0.986763178628466,0,0.5920579071770795,3,2.125,0.125,N4 S2 P1 O1,de-protonated,0,-9999,C8 H17 O1 N4 P1 S2,8,17,1,4,1,2,-9999,N/A
