Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C
0,209.084706,209.0847476480725,209.0849236579791,1911056.9,-9999,959064.5,33.49,-1,-0.8418106076002999,0.8793408183260908,0,0.5276044909956544,5,1.5,0.1,N2 P1 O1,de-protonated,0,-9999,C10 H15 O1 N2 P1,10,15,1,2,1,-9999,-9999
15,265.034952,265.0349848538329,265.0352140156391,921631.2,-9999,897232.5,13.98,-1,-0.8646466359357639,0.8731450875010665,0,0.5238870525006398,3,2.142857142857143,0.14285714285714285,N4 S2 P1 O1,de-protonated,0,-9999,C7 H15 O1 N4 P1 S2,7,15,1,4,1,2,-9999
19,265.147504,265.1475368361421,265.1475239158191,2454700,-9999,717368.8,40.57,-1,0.04872880881893638,0.9995692434756148,0,0.5997415460853688,5,1.6428571428571428,0.07142857142857142,N2 P1 O1,de-protonated,0,-9999,C14 H23 O1 N2 P1,14,23,1,2,1,-9999,-9999
20,267.050686,267.0507185370006,267.0508640800991,941695.4,-9999,654092.7,14.33,-1,-0.5450014138119554,0.9475315203919537,0,0.5685189122351721,2,2.4285714285714284,0.14285714285714285,N4 S2 P1 O1,de-protonated,0,-9999,C7 H17 O1 N4 P1 S2,7,17,1,4,1,2,-9999
25,271.064206,271.06423790615696,271.0641882130891,886563.4,-9999,894651.3,13.28,-1,0.18332583213094708,0.99392036333643,0,0.5963522180018579,10,0.9285714285714286,0.14285714285714285,N2 P1 O2,de-protonated,0,-9999,C14 H13 O2 N2 P1,14,13,2,2,1,-9999,-9999
31,277.035034,277.03506496766437,277.0352140156391,1031006.6,-9999,790006.4,15.66,-1,-0.5380109357576154,0.948834045520894,0,0.5693004273125364,4,1.875,0.125,N4 S2 P1 O1,de-protonated,0,-9999,C8 H15 O1 N4 P1 S2,8,15,1,4,1,2,-9999
34,279.050669,279.0506996508476,279.0508640800991,1237011.8,-9999,844543,19.05,-1,-0.5892447314642876,0.9389428341953784,0,0.563365700517227,3,2.125,0.125,N4 S2 P1 O1,de-protonated,0,-9999,C8 H17 O1 N4 P1 S2,8,17,1,4,1,2,-9999
36,279.123493,279.1235236394011,279.12379729012906,961562.3,-9999,697196.6,14.37,-1,-0.980391964391654,0.8399585410954425,0,0.5039751246572655,6,1.3333333333333333,0.3333333333333333,O5,de-protonated,0,-9999,C15 H20 O5,15,20,5,-9999,-9999,-9999,-9999
37,281.029984,281.0300143397396,281.0302908265391,944833.3,-9999,746614.9,14.08,-1,-0.9838327345707272,0.8389291219307272,0,0.5033574731584363,8,0.8333333333333334,0.6666666666666666,O8,de-protonated,0,-9999,C12 H10 O8,12,10,8,-9999,-9999,-9999,-9999
37,281.029984,281.0300143397396,281.0301286352091,944833.3,-9999,746614.9,14.08,-1,-0.4067018368626252,0.9704331399669768,0,0.5822598839801861,3,2.142857142857143,0.2857142857142857,N4 S2 P1 O2,de-protonated,0,-9999,C7 H15 O2 N4 P1 S2,7,15,2,4,1,2,-9999
38,281.066349,281.06637933402374,281.06651414455905,1838020.5,-9999,751929.9,29.27,-1,-0.4796392616345751,0.9591162766330492,0,0.5754697659798295,2,2.375,0.125,N4 S2 P1 O1,de-protonated,0,-9999,C8 H19 O1 N4 P1 S2,8,19,1,4,1,2,-9999
41,283.04563,283.0456600229211,283.0459408909991,1693806.3,-9999,754942.7,26.63,-1,-0.992305620456532,0.8363842363867612,0,0.5018305418320567,7,1,0.6666666666666666,O8,de-protonated,0,-9999,C12 H12 O8,12,12,8,-9999,-9999,-9999,-9999
41,283.04563,283.0456600229211,283.0457786996691,1693806.3,-9999,754942.7,26.63,-1,-0.4192846420368933,0.968604785413318,0,0.5811628712479908,2,2.4285714285714284,0.2857142857142857,N4 S2 P1 O2,de-protonated,0,-9999,C7 H17 O2 N4 P1 S2,7,17,2,4,1,2,-9999
42,283.064225,283.0642550199983,283.0641882130891,852975.8,-9999,774322.7,12.43,-1,0.2360132860283583,0.9899438011989116,0,0.593966280719347,11,0.8666666666666667,0.13333333333333333,N2 P1 O2,de-protonated,0,-9999,C15 H13 O2 N2 P1,15,13,2,2,1,-9999,-9999
43,283.081486,283.0815160172852,283.08129482914904,1133681.3,-9999,672106.8,17.17,-1,0.7813590660777897,0.8951370776266914,0,0.5370822465760148,2,2.4285714285714284,0.8571428571428571,N4 P1 O6,de-protonated,0,-9999,C7 H17 O6 N4 P1,7,17,6,4,1,-9999,-9999
44,283.082026,283.08205601720033,283.0823264003491,3180913.3,-9999,725639.6,51.75,-1,-0.9551396308746548,0.8474409369055346,0,0.5084645621433207,6,1.2307692307692308,0.5384615384615384,O7,de-protonated,0,-9999,C13 H16 O7,13,16,7,-9999,-9999,-9999,-9999
46,283.11842,283.11845001148,283.1187119096991,1978228.4,-9999,703445.1,31.44,-1,-0.9250473673296784,0.8561857464181535,0,0.5137114478508921,5,1.4285714285714286,0.42857142857142855,O6,de-protonated,0,-9999,C14 H20 O6,14,20,6,-9999,-9999,-9999,-9999
48,285.061305,285.06133470609797,285.06159095545905,3051032,-9999,690891.7,49.56,-1,-0.8989262994983469,0.8636195296980799,0,0.5181717178188479,6,1.1666666666666667,0.6666666666666666,O8,de-protonated,0,-9999,C12 H14 O8,12,14,8,-9999,-9999,-9999,-9999
49,285.079936,285.07996570316953,285.0802184000691,1147161.6,-9999,659914.3,17.4,-1,-0.8864062928795854,0.8671293184705212,0,0.5202775910823128,5,1.3846153846153846,0.38461538461538464,S1 O5,de-protonated,0,-9999,C13 H18 O5 S1,13,18,5,-9999,-9999,1,-9999
49,285.079936,285.07996570316953,285.0798382775491,1147161.6,-9999,659914.3,17.4,-1,0.4469822251630384,0.964397044506204,0,0.5786382267037224,10,1,0.13333333333333333,N2 P1 O2,de-protonated,0,-9999,C15 H15 O2 N2 P1,15,15,2,2,1,-9999,-9999
50,285.097681,285.09771070038045,285.0979764648091,3353115.3,-9999,736974,54.66,-1,-0.9321863029576634,0.854128437375662,0,0.5124770624253971,5,1.3846153846153846,0.5384615384615384,O7,de-protonated,0,-9999,C13 H18 O7,13,18,7,-9999,-9999,-9999,-9999
52,285.125822,285.12585169595724,285.1261197656691,3987485.5,-9999,683065.2,65.38,-1,-0.9401794268627348,0.8518121379824516,0,0.5110872827894709,4,1.6428571428571428,0.2857142857142857,P1 O4,de-protonated,0,-9999,C14 H23 O4 P1,14,23,4,-9999,1,-9999,-9999
54,287.07696,287.076989389278,287.0772410199191,2585279.8,-9999,759898.7,41.4,-1,-0.8765259139520553,0.8698742618929153,0,0.5219245571357491,5,1.3333333333333333,0.6666666666666666,O8,de-protonated,0,-9999,C12 H16 O8,12,16,8,-9999,-9999,-9999,-9999
55,287.113343,287.11337238355935,287.1136265292691,1241410.6,-9999,688687.7,18.85,-1,-0.8851746704064849,0.8674726884172411,0,0.5204836130503446,4,1.5384615384615383,0.5384615384615384,O7,de-protonated,0,-9999,C13 H20 O7,13,20,7,-9999,-9999,-9999,-9999
56,289.092608,289.0926370724592,289.0928910843791,1070437.6,-9999,845643.8,15.98,-1,-0.8786515606884906,0.8692855870948011,0,0.5215713522568807,4,1.5,0.6666666666666666,O8,de-protonated,0,-9999,C12 H18 O8,12,18,8,-9999,-9999,-9999,-9999
57,291.014341,291.0143697704019,291.01464076207907,895619.2,-9999,671805.6,12.95,-1,-0.9311960265827433,0.8544144650850436,0,0.5126486790510262,10,0.6153846153846154,0.6153846153846154,O8,de-protonated,0,-9999,C13 H8 O8,13,8,8,-9999,-9999,-9999,-9999
57,291.014341,291.0143697704019,291.0144785707491,895619.2,-9999,671805.6,12.95,-1,-0.37386575299620534,0.9749568169940463,0,0.5849740901964278,5,1.625,0.25,N4 S2 P1 O2,de-protonated,0,-9999,C8 H13 O2 N4 P1 S2,8,13,2,4,1,2,-9999
58,291.05074,291.05076876468075,291.05102627142907,1282054.1,-9999,743672.9,19.39,-1,-0.884747776398516,0.8675916245204458,0,0.5205549747122674,9,0.8571428571428571,0.5,O7,de-protonated,0,-9999,C14 H12 O7,14,12,7,-9999,-9999,-9999,-9999
58,291.05074,291.05076876468075,291.0508640800991,1282054.1,-9999,743672.9,19.39,-1,-0.32748715116173033,0.9807281444960272,0,0.5884368866976164,4,1.8888888888888888,0.1111111111111111,N4 S2 P1 O1,de-protonated,0,-9999,C9 H17 O1 N4 P1 S2,9,17,1,4,1,2,-9999
59,291.087217,291.0872457589473,291.08741178077906,976777.2,-9999,713257.7,14.31,-1,-0.5703504344559751,0.942683024219616,0,0.5656098145317695,8,1.0666666666666669,0.4,O6,de-protonated,0,-9999,C15 H16 O6,15,16,6,-9999,-9999,-9999,-9999
60,291.123534,291.123562753239,291.12379729012906,881932.1,-9999,627774.2,12.73,-1,-0.8056259647303415,0.8889038357189247,0,0.5333423014313549,7,1.25,0.3125,O5,de-protonated,0,-9999,C16 H20 O5,16,20,5,-9999,-9999,-9999,-9999
61,293.030034,293.030062453576,293.0302908265391,1406632.4,-9999,634325.3,21.46,-1,-0.7793493376907193,0.8956466737339316,0,0.5373880042403589,9,0.7692307692307693,0.6153846153846154,O8,de-protonated,0,-9999,C13 H10 O8,13,10,8,-9999,-9999,-9999,-9999
61,293.030034,293.030062453576,293.0301286352091,1406632.4,-9999,634325.3,21.46,-1,-0.22585265684393105,0.9907871084343508,0,0.5944722650606103,4,1.875,0.25,N4 S2 P1 O2,de-protonated,0,-9999,C8 H15 O2 N4 P1 S2,8,15,2,4,1,2,-9999
62,293.066416,293.0664444478575,293.0666763358891,1848747.4,-9999,686115.6,28.83,-1,-0.7912466694527676,0.8926150969666661,0,0.5355690581799997,8,1,0.5,O7,de-protonated,0,-9999,C14 H14 O7,14,14,7,-9999,-9999,-9999,-9999
62,293.066416,293.0664444478575,293.06651414455905,1848747.4,-9999,686115.6,28.83,-1,-0.2378187140675543,0.98979015025481,0,0.593874090152886,3,2.111111111111111,0.1111111111111111,N4 S2 P1 O1,de-protonated,0,-9999,C9 H19 O1 N4 P1 S2,9,19,1,4,1,2,-9999
63,293.102184,293.10221244223555,293.10203027403907,1001262.3,-9999,704532.9,14.71,-1,0.621518030148406,0.932309120972016,0,0.5593854725832097,3,2.111111111111111,0.5555555555555556,N4 P1 O5,de-protonated,0,-9999,C9 H19 O5 N4 P1,9,19,5,4,1,-9999,-9999
64,293.102808,293.1028364421374,293.1030618452391,1864366.4,-9999,763102.4,29.09,-1,-0.7690233608464481,0.8982487936843588,0,0.5389492762106153,7,1.2,0.4,O6,de-protonated,0,-9999,C15 H18 O6,15,18,6,-9999,-9999,-9999,-9999
65,293.175564,293.17559243070167,293.1758328639391,2025908.4,-9999,623356.7,31.78,-1,-0.8200991025553082,0.8851168675315036,0,0.5310701205189021,5,1.5294117647058822,0.2352941176470588,O4,de-protonated,0,-9999,C17 H26 O4,17,26,4,-9999,-9999,-9999,-9999
66,293.178933,293.1789614301721,293.17920416725906,1177012.6,-9999,762151.9,17.64,-1,-0.8279478337069007,0.8830418875157694,0,0.5298251325094616,0,2.142857142857143,0.2857142857142857,S1 O4,de-protonated,0,-9999,C14 H30 O4 S1,14,30,4,-9999,-9999,1,-9999
66,293.178933,293.1789614301721,293.1788240447391,1177012.6,-9999,762151.9,17.64,-1,0.468606262544126,0.9609387103945394,0,0.5765632262367236,5,1.6875,0.0625,N2 P1 O1,de-protonated,0,-9999,C16 H27 O1 N2 P1,16,27,1,2,1,-9999,-9999
67,294.098062,294.0980902857038,294.0983108174391,968576.1,-9999,761184.5,14.17,-1,-0.7498571980288111,0.9030060525221414,0,0.5418036315132848,7,1.2142857142857142,0.42857142857142855,N1 O6,de-protonated,0,-9999,C14 H17 O6 N1,14,17,6,1,-9999,-9999,-9999
68,295.045689,295.0457171367561,295.0459408909991,1648974.3,-9999,717106.2,25.5,-1,-0.7583708568216453,0.9009045887268948,0,0.5405427532361368,8,0.9230769230769232,0.6153846153846154,O8,de-protonated,0,-9999,C13 H12 O8,13,12,8,-9999,-9999,-9999,-9999
68,295.045689,295.0457171367561,295.0457786996691,1648974.3,-9999,717106.2,25.5,-1,-0.2086554611124258,0.9921313711563295,0,0.5952788226937977,3,2.125,0.25,N4 S2 P1 O2,de-protonated,0,-9999,C8 H17 O2 N4 P1 S2,8,17,2,4,1,2,-9999
69,295.081441,295.0814691311366,295.08129482914904,988753.2,-9999,610242.5,14.5,-1,0.5906914149102928,0.9386520587417018,0,0.563191235245021,3,2.125,0.75,N4 P1 O6,de-protonated,0,-9999,C8 H17 O6 N4 P1,8,17,6,4,1,-9999,-9999
70,295.082097,295.0821251310335,295.0823264003491,2730833.3,-9999,629017,43.51,-1,-0.6820785170410197,0.9190492450904052,0,0.5514295470542431,7,1.1428571428571428,0.5,O7,de-protonated,0,-9999,C14 H16 O7,14,16,7,-9999,-9999,-9999,-9999
70,295.082097,295.0821251310335,295.0821642090191,2730833.3,-9999,629017,43.51,-1,-0.13243086280566374,0.9968228229628204,0,0.5980936937776923,2,2.3333333333333335,0.1111111111111111,N4 S2 P1 O1,de-protonated,0,-9999,C9 H21 O1 N4 P1 S2,9,21,1,4,1,2,-9999
