Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,33S,34S
1,227.057456,227.05747712140297,227.05744906237905,1057973.3,-9999,826430.3,17.32,-1,0.12357676013020794,0.9972328934993144,0,0.5983397360995886,10,0.7272727272727273,0.18181818181818185,N4 O2,de-protonated,0,-9999,C11 H8 O2 N4,11,8,2,4,-9999,-9999,-9999,N/A,-9999
2,229.073138,229.07315894782224,229.07309912683905,1446707,-9999,939523.9,24.33,-1,0.2611436412157393,0.987702169200845,0,0.592621301520507,9,0.9090909090909092,0.18181818181818185,N4 O2,de-protonated,0,-9999,C11 H10 O2 N4,11,10,2,4,-9999,-9999,-9999,N/A,-9999
4,239.057589,239.05760908801,239.05744906237905,1058237.1,-9999,807163.4,17.06,-1,0.6694024033760428,0.9219105479580318,0,0.5531463287748191,11,0.6666666666666666,0.16666666666666666,N4 O2,de-protonated,0,-9999,C12 H8 O2 N4,12,8,2,4,-9999,-9999,-9999,N/A,-9999
5,241.036902,241.0369219175612,241.03671361748908,848237.9,-9999,604424.3,13.23,-1,0.864184003362703,0.8732718119511104,0,0.5239630871706662,11,0.5454545454545454,0.2727272727272727,N4 O3,de-protonated,0,-9999,C11 H6 O3 N4,11,6,3,4,-9999,-9999,-9999,N/A,-9999
6,241.073298,241.07331791442695,241.07309912683905,1750467.8,-9999,858872.7,29.41,-1,0.907557038466087,0.861179786834278,0,0.5167078721005668,10,0.8333333333333334,0.16666666666666666,N4 O2,de-protonated,0,-9999,C12 H10 O2 N4,12,10,2,4,-9999,-9999,-9999,N/A,-9999
8,243.052216,243.0522357440122,243.05236368194903,878339.2,-9999,981504.5,13.71,-1,-0.5263801385377369,0.9509677912320446,0,0.5705806747392267,10,0.7272727272727273,0.2727272727272727,N4 O3,de-protonated,0,-9999,C11 H8 O3 N4,11,8,3,4,-9999,-9999,-9999,N/A,-9999
11,245.067841,245.0678605704364,245.06801374640904,788934.3,-9999,723989.4,12.11,-1,-0.6250345377303991,0.9315678735200872,0,0.5589407241120523,9,0.9090909090909092,0.2727272727272727,N4 O3,de-protonated,0,-9999,C11 H10 O3 N4,11,10,3,4,-9999,-9999,-9999,N/A,-9999
20,255.052306,255.0523247106229,255.0523636819491,908107.1,-9999,807738.9,14.04,-1,-0.15279735350895976,0.9957726722635556,0,0.5974636033581334,11,0.6666666666666666,0.25,N4 O3,de-protonated,0,-9999,C12 H8 O3 N4,12,8,3,4,-9999,-9999,-9999,N/A,-9999
22,255.088724,255.0887427074868,255.0887491912991,888400.4,-9999,692887.6,13.7,-1,-0.02541786850988766,0.9998827786739058,0,0.5999296672043435,10,0.9230769230769232,0.15384615384615383,N4 O2,de-protonated,0,-9999,C13 H12 O2 N4,13,12,2,4,-9999,-9999,-9999,N/A,-9999
39,265.036744,265.03676185081184,265.03671361748906,902377.9,-9999,607513.9,13.66,-1,0.1819873259373605,0.9940085515171192,0,0.5964051309102715,13,0.4615384615384616,0.2307692307692308,N4 O3,de-protonated,0,-9999,C13 H6 O3 N4,13,6,3,4,-9999,-9999,-9999,N/A,-9999
44,267.052378,267.0523956772352,267.0523636819491,1075497.4,-9999,727045.9,16.66,-1,0.11980903550421552,0.9973988372635892,0,0.5984393023581535,12,0.6153846153846154,0.2307692307692308,N4 O3,de-protonated,0,-9999,C13 H8 O3 N4,13,8,3,4,-9999,-9999,-9999,N/A,-9999
47,267.088837,267.0888546740956,267.0887491912991,986285.9,-9999,811760.4,15.11,-1,0.39493537952104624,0.9720954604041804,0,0.5832572762425082,11,0.8571428571428571,0.14285714285714285,N4 O2,de-protonated,0,-9999,C14 H12 O2 N4,14,12,2,4,-9999,-9999,-9999,N/A,-9999
51,269.068194,269.068211503643,269.06801374640906,1375074.6,-9999,545015,21.71,-1,0.7349711739449193,0.9066349161259036,0,0.5439809496755421,11,0.7692307692307693,0.2307692307692308,N4 O3,de-protonated,0,-9999,C13 H10 O3 N4,13,10,3,4,-9999,-9999,-9999,N/A,-9999
53,269.104489,269.10450650051746,269.10439925575906,1253415,-9999,612602.6,19.61,-1,0.3985247312682996,0.9715932431233836,0,0.5829559458740302,10,1,0.14285714285714285,N4 O2,de-protonated,0,-9999,C14 H14 O2 N4,14,14,2,4,-9999,-9999,-9999,N/A,-9999
57,271.0475,271.04751733319483,271.04727830151904,1425873.8,-9999,563782.5,22.58,-1,0.8818818520794847,0.8683890294398028,0,0.5210334176638817,11,0.6666666666666666,0.3333333333333333,N4 O4,de-protonated,0,-9999,C12 H8 O4 N4,12,8,4,4,-9999,-9999,-9999,N/A,-9999
60,271.08384,271.0838573300654,271.08366381086904,1847574.1,-9999,723309,29.85,-1,0.7138725870315648,0.9116776515625332,0,0.5470065909375198,10,0.9230769230769232,0.2307692307692308,N4 O3,de-protonated,0,-9999,C13 H12 O3 N4,13,12,3,4,-9999,-9999,-9999,N/A,-9999
66,273.063039,273.0630561596264,273.0629283659791,1299328.3,-9999,678543.1,20.26,-1,0.4680007208876106,0.9610376051543326,0,0.5766225630925995,10,0.8333333333333334,0.3333333333333333,N4 O4,de-protonated,0,-9999,C12 H10 O4 N4,12,10,4,4,-9999,-9999,-9999,N/A,-9999
74,277.073355,277.07337181427755,277.07309912683905,916557.6,-9999,827301.4,13.7,-1,0.9841714672247778,0.8388276523374987,0,0.5032965914024992,13,0.6666666666666666,0.13333333333333333,N4 O2,de-protonated,0,-9999,C15 H10 O2 N4,15,10,2,4,-9999,-9999,-9999,N/A,-9999
79,279.05251,279.0525266438424,279.0523636819491,1138348,-9999,773568.8,17.37,-1,0.5839832035286717,0.9399951122186634,0,0.563997067331198,13,0.5714285714285714,0.21428571428571427,N4 O3,de-protonated,0,-9999,C14 H8 O3 N4,14,8,3,4,-9999,-9999,-9999,N/A,-9999
81,279.088982,279.08899864070156,279.0887491912991,990576,-9999,601646.6,14.86,-1,0.8937995644658818,0.8650609585754193,0,0.5190365751452516,12,0.8,0.13333333333333333,N4 O2,de-protonated,0,-9999,C15 H12 O2 N4,15,12,2,4,-9999,-9999,-9999,N/A,-9999
94,283.120254,283.12027029354806,283.1200493202191,1148140.4,-9999,756818.8,17.41,-1,0.7804933966888287,0.8953567061367468,0,0.5372140236820481,10,1.0666666666666669,0.13333333333333333,N4 O2,de-protonated,0,-9999,C15 H16 O2 N4,15,16,2,4,-9999,-9999,-9999,N/A,-9999
