Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,17O,18O,33S,34S
10,199.006502,199.0065945454481,199.0066733356791,1949783.1,-9999,927632,34.79,-1,-0.3959175321410868,0.971958464735432,0,0.5831750788412593,10,0.5,0.1,N2 P1 O1,de-protonated,0,-9999,C10 H5 O1 N2 P1,10,5,1,2,1,-9999,-9999,-9999,-9999,-9999,-9999
11,199.006724,199.00681654536308,199.0066733356791,3582615.3,-9999,998765.7,65.58,-1,0.7196225211098913,0.9103151735735082,0,0.5461891041441049,10,0.5,0.1,N2 P1 O1,de-protonated,0,-9999,C10 H5 O1 N2 P1,10,5,1,2,1,-9999,-9999,-9999,-9999,-9999,-9999
12,199.007003,199.00709554525628,199.0070534581991,19756184,-9999,678461.9,370.62,-1,0.21148525366414475,0.9900095203936295,0.9874135042464148,0.9889711139347436,5,1,0.5,S1 O4,de-protonated,0,-9999,C8 H8 O4 S1,8,8,4,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
17,200.010375,200.01046716109403,200.01040829326908,1792179.8,-9999,671561.6,31.72,-1,0.29432380769311034,0.9875052725808928,0.9874135042464148,0.9874685652471016,5,1.1428571428571428,0.5714285714285714,13C1 S1 O4,de-protonated,1,12,C7 H8 O4 S1 13C1,7,8,4,-9999,-9999,1,1,-9999,-9999,-9999,-9999
19,201.002795,201.00288678112497,201.00284928779908,1123987.3,-9999,921185.4,19.15,-1,0.18653131547109517,0.9906059232398526,0.9874135042464148,0.9893289556424776,5,1,0.5,34S1 O4,de-protonated,1,12,C8 H8 O4 34S1,8,8,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1
20,205.159771,205.15986118953856,205.15978887630908,3109386.3,-9999,557742.6,56.15,-1,0.35247272322193185,0.97770954268071,0,0.5866257256084261,4,1.5714285714285714,0.07142857142857142,O1,de-protonated,0,-9999,C14 H22 O1,14,22,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
22,215.001912,215.00199842126617,215.00196807776908,4972401.5,-9999,638853.6,89.83,-1,0.14113125269829793,0.9963924225344684,0,0.597835453520681,5,1,0.625,S1 O5,de-protonated,0,-9999,C8 H8 O5 S1,8,8,5,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
34,231.033166,231.0332462833606,231.03326820668903,1487255.4,-9999,426256.7,24.91,-1,-0.0948925175635644,0.9983674630343504,0,0.5990204778206103,4,1.3333333333333333,0.5555555555555556,S1 O5,de-protonated,0,-9999,C9 H12 O5 S1,9,12,5,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999
38,233.154715,233.15479447108055,233.15470349587903,1031090.3,-9999,805329.7,16.65,-1,0.3901924351173907,0.9727525095745048,0,0.5836515057447029,5,1.4666666666666666,0.13333333333333333,O2,de-protonated,0,-9999,C15 H22 O2,15,22,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
39,235.061175,235.06125374115192,235.06119703228907,1158315.3,-9999,583828.7,18.88,-1,0.2412514849702516,0.9894948416258296,0,0.5936969049754977,7,1,0.4166666666666667,O5,de-protonated,0,-9999,C12 H12 O5,12,12,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
40,239.128822,239.12889918376703,239.12888267055905,2952263.5,-9999,538974.4,50.98,-1,0.06905568159330604,0.9991351022192174,0,0.5994810613315305,4,1.5384615384615383,0.3076923076923077,O4,de-protonated,0,-9999,C13 H20 O4,13,20,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
43,241.13642,241.13649641511552,241.13629052652908,4835599.5,-9999,545452.5,84.43,-1,0.8538266306354526,0.8760959116057153,0,0.5256575469634291,3,1.7692307692307692,0.15384615384615383,P1 O2,de-protonated,0,-9999,C13 H23 O2 P1,13,23,2,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
45,241.144478,241.14455441203037,241.14453273501908,1173777,-9999,1042474.5,18.99,-1,0.08989219471040798,0.9985348589039,0,0.59912091534234,3,1.6923076923076923,0.3076923076923077,O4,de-protonated,0,-9999,C13 H22 O4,13,22,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
47,242.176129,242.17620501704093,242.1761672165691,2154424.8,-9999,737016.5,36.51,-1,0.15608667138658897,0.9955891134283064,0,0.5973534680569839,2,1.9230769230769231,0.2307692307692308,N1 O3,de-protonated,0,-9999,C13 H25 O3 N1,13,25,3,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999
