Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,34S
11,271.08344,271.08382881664653,271.08366381086904,972802.3,-9999,747203.7,14.95,-1,0.6086894915390055,0.934982689325492,0,0.5609896135952952,10,0.9230769230769232,0.2307692307692308,N4 O3,de-protonated,0,-9999,C13 H12 O3 N4,13,12,3,4,-9999,-9999,-9999,N/A
24,281.067822,281.0681883765158,281.06801374640906,948659,-9999,713331.3,14.35,-1,0.6213090718786527,0.9323530543171806,0,0.5594118325903084,12,0.7142857142857143,0.21428571428571427,N4 O3,de-protonated,0,-9999,C14 H10 O3 N4,14,10,3,4,-9999,-9999,-9999,N/A
40,285.128278,285.1286352505466,285.1284887473891,919318.5,-9999,396597.6,13.76,-1,0.5138145197381858,0.9532258395818872,0,0.5719355037491323,13,0.8571428571428571,0.04761904761904761,O1,de-protonated,0,-9999,C21 H18 O1,21,18,1,-9999,-9999,-9999,-9999,N/A
50,293.032668,293.03300748524623,293.0332820073391,1685558.3,-9999,471006.6,26.55,-1,-0.9368290556806478,0.8527846715864982,0,0.5116708029518989,9,0.9166666666666666,0.4166666666666667,N2 P1 O5,de-protonated,0,-9999,C12 H11 O5 N2 P1,12,11,5,2,1,-9999,-9999,N/A
55,293.105438,293.10577732169395,293.1060530260391,1721148.4,-9999,488731.6,27.15,-1,-0.9406299948297716,0.8516811687243508,0,0.5110087012346105,7,1.3571428571428572,0.21428571428571427,N2 P1 O3,de-protonated,0,-9999,C14 H19 O3 N2 P1,14,19,3,2,1,-9999,-9999,N/A
59,295.048327,295.04866195500574,295.0489320717991,2428129,-9999,523787.2,39.12,-1,-0.9154982918740644,0.8589205265785901,0,0.515352315947154,8,1.0833333333333333,0.4166666666666667,N2 P1 O5,de-protonated,0,-9999,C12 H13 O5 N2 P1,12,13,5,2,1,-9999,-9999,N/A
65,295.121136,295.1214707913658,295.1217030904991,2470375.3,-9999,525790.1,39.83,-1,-0.7871299564521007,0.8936681138402541,0,0.5362008683041525,6,1.5,0.21428571428571427,N2 P1 O3,de-protonated,0,-9999,C14 H21 O3 N2 P1,14,21,3,2,1,-9999,-9999,N/A
67,297.027581,297.0279115065864,297.0281966269091,1181065.8,-9999,433406.7,17.89,-1,-0.9599099544718924,0.8460373760854578,0,0.5076224256512747,8,1,0.5454545454545454,N2 P1 O6,de-protonated,0,-9999,C11 H11 O6 N2 P1,11,11,6,2,1,-9999,-9999,N/A
69,297.063994,297.0643244247473,297.06458213625905,3305868.8,-9999,469908.7,53.63,-1,-0.8675268854626635,0.8723550181914423,0,0.5234130109148654,7,1.25,0.4166666666666667,N2 P1 O5,de-protonated,0,-9999,C12 H15 O5 N2 P1,12,15,5,2,1,-9999,-9999,N/A
72,297.100451,297.1007813428094,297.1009676456091,3381904,-9999,475463.3,54.91,-1,-0.6270689765200982,0.9311373936681174,0,0.5586824362008704,6,1.4615384615384617,0.3076923076923077,N2 P1 O4,de-protonated,0,-9999,C13 H19 O4 N2 P1,13,19,4,2,1,-9999,-9999,N/A
