Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,18O,33S,34S
16,215.12865,215.12867195447404,215.12888267055905,896766.1,-9999,800251.7,14.48,-1,-0.9794876559184176,0.8402287051153233,0,0.504137223069194,2,1.818181818181818,0.3636363636363637,O4,de-protonated,0,-9999,C11 H20 O4,11,20,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
36,227.12871,227.12872899082043,227.12888267055905,1186211.3,-9999,472628.7,19.49,-1,-0.6766190931317199,0.9202870566617264,0,0.5521722339970357,3,1.6666666666666667,0.3333333333333333,O4,de-protonated,0,-9999,C12 H20 O4,12,20,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
38,227.201584,227.2016029728227,227.20165368925908,1311759.3,-9999,1140999.3,21.76,-1,-0.22322212673463168,0.990999502641369,0,0.5945997015848214,1,2,0.14285714285714285,O2,de-protonated,0,-9999,C14 H28 O2,14,28,2,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
47,237.113079,237.11309552498184,237.11323260609907,883673.9,-9999,727759.3,13.78,-1,-0.5781251250827899,0.9411569606596796,0,0.5646941763958078,5,1.3846153846153846,0.3076923076923077,O4,de-protonated,0,-9999,C13 H18 O4,13,18,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
52,239.067112,239.06712804239447,239.06734504114908,848425.2,-9999,675592.6,13.14,-1,-0.9076888128419454,0.8611424098160869,0,0.5166854458896522,6,1.2,0.5,N2 O5,de-protonated,0,-9999,C10 H12 O5 N2,10,12,5,2,-9999,-9999,-9999,N/A,-9999,-9999,-9999
54,239.074835,239.07485104048715,239.07473909646907,966586.6,-9999,410726.6,15.25,-1,0.46823858721371425,0.9609987717672788,0,0.5765992630603671,5,1.3333333333333333,0.25,S1 O3,de-protonated,0,-9999,C12 H16 O3 S1,12,16,3,-9999,-9999,1,-9999,N/A,-9999,-9999,-9999
57,239.092258,239.09227403618416,239.09249716120908,1137581.5,-9999,566399.8,18.3,-1,-0.9332163391404252,0.8538307047868017,0,0.5122984228720809,5,1.3333333333333333,0.4166666666666667,O5,de-protonated,0,-9999,C12 H16 O5,12,16,5,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
62,241.136271,241.13628653137448,241.13629052652908,1814028.1,-9999,568392.6,30.24,-1,-0.01656803540981038,0.999950193612759,0,0.5999701161676554,3,1.7692307692307692,0.15384615384615383,P1 O2,de-protonated,0,-9999,C13 H23 O2 P1,13,23,2,-9999,1,-9999,-9999,N/A,-9999,-9999,-9999
63,241.144283,241.14429852939577,241.14453273501908,1900685.5,-9999,613944.8,31.78,-1,-0.9712251016365406,0.8426896064901324,0,0.5056137638940794,3,1.6923076923076923,0.3076923076923077,O4,de-protonated,0,-9999,C13 H22 O4,13,22,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
64,241.217051,241.21706651142424,241.21730375371908,1171994,-9999,553724.9,18.83,-1,-0.9835210456452564,0.8390224703773957,0,0.5034134822264374,1,2,0.13333333333333333,O2,de-protonated,0,-9999,C15 H30 O2,15,30,2,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
65,242.175952,242.17596727460457,242.1761672165691,3345726,-9999,386483.1,57.45,-1,-0.8256054541718837,0.883662703960893,0,0.5301976223765358,2,1.9230769230769231,0.2307692307692308,N1 O3,de-protonated,0,-9999,C13 H25 O3 N1,13,25,3,1,-9999,-9999,-9999,N/A,-9999,-9999,-9999
66,243.087248,243.08726304954183,243.0874117807791,813721.8,-9999,786939.9,12.41,-1,-0.6118426130845579,0.9343300162572828,0,0.5605980097543696,4,1.4545454545454546,0.5454545454545454,O6,de-protonated,0,-9999,C11 H16 O6,11,16,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
68,243.159984,243.15999903157828,243.16018279947903,1923430.3,-9999,532883,32.05,-1,-0.7557483246785256,0.9015539254614152,0,0.5409323552768491,2,1.8461538461538465,0.3076923076923077,O4,de-protonated,0,-9999,C13 H24 O4,13,24,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999,-9999
