Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,18O,33S,34S
2,158.975703,158.9756670607643,158.9757533292791,780278.9,-9999,1179378.1,12.89,-1,-0.5426520270265702,0.947970953971037,0,0.5687825723826222,4,0.8,0.8,S1 O4,de-protonated,0,-9999,C5 H4 O4 S1,5,4,4,-9999,-9999,1,-9999,N/A,N/A,-9999
9,221.045574,221.0455349690229,221.04554696782907,969761.4,-9999,804467.8,15.77,-1,-0.05428205334707788,0.9994654968468584,0,0.599679298108115,7,0.9090909090909092,0.4545454545454546,O5,de-protonated,0,-9999,C11 H10 O5,11,10,5,-9999,-9999,-9999,-9999,N/A,N/A,-9999
10,227.035011,227.03497167068508,227.03498228379908,986852.1,-9999,758294.3,15.96,-1,-0.04674660219019975,0.9996035687984304,0,0.5997621412790582,10,0.6153846153846154,0.3076923076923077,O4,de-protonated,0,-9999,C13 H8 O4,13,8,4,-9999,-9999,-9999,-9999,N/A,N/A,-9999
12,229.014276,229.0142365720966,229.0142468389091,2012012.9,-9999,741133.3,34.48,-1,-0.04483045328833214,0.9996353964408468,0,0.5997812378645081,10,0.5,0.4166666666666667,O5,de-protonated,0,-9999,C12 H6 O5,12,6,5,-9999,-9999,-9999,-9999,N/A,N/A,-9999
14,235.040084,235.04004427194712,235.04006766422907,872298.6,-9999,720468.8,13.7,-1,-0.09952465627929256,0.9982043363735048,0,0.5989226018241028,12,0.5333333333333333,0.2,O3,de-protonated,0,-9999,C15 H8 O3,15,8,3,-9999,-9999,-9999,-9999,N/A,N/A,-9999
18,238.998574,238.9985340747721,238.99859677444908,1860242.8,-9999,691541.2,31.35,-1,-0.2623432849997165,0.9875896275606828,0,0.5925537765364097,12,0.3076923076923077,0.38461538461538464,O5,de-protonated,0,-9999,C13 H4 O5,13,4,5,-9999,-9999,-9999,-9999,N/A,N/A,-9999
22,241.014239,241.0141989743705,241.0142468389091,2181229.5,-9999,626753.2,36.95,-1,-0.19859630386519544,0.9928691207919804,0,0.5957214724751881,11,0.4615384615384616,0.38461538461538464,O5,de-protonated,0,-9999,C13 H6 O5,13,6,5,-9999,-9999,-9999,-9999,N/A,N/A,-9999
23,241.050631,241.0505909725578,241.05063234825903,1572595.8,-9999,918666.4,26.08,-1,-0.1716473459090325,0.9946682759498237,0,0.5968009655698941,10,0.7142857142857143,0.2857142857142857,O4,de-protonated,0,-9999,C14 H10 O4,14,10,4,-9999,-9999,-9999,-9999,N/A,N/A,-9999
25,241.087019,241.0869789707453,241.08701785760908,2023674,-9999,702947.1,34.14,-1,-0.16129804153397245,0.9952903642463148,0,0.597174218547789,9,0.9333333333333332,0.2,O3,de-protonated,0,-9999,C15 H14 O3,15,14,3,-9999,-9999,-9999,-9999,N/A,N/A,-9999
27,243.029904,243.02986387396888,243.02989690336904,6592839,-9999,703645.4,115.25,-1,-0.13590673660492847,0.9962554137879532,0.9928740018098128,0.994902848996697,10,0.6153846153846154,0.38461538461538464,O5,de-protonated,0,-9999,C13 H8 O5,13,8,5,-9999,-9999,-9999,-9999,N/A,N/A,-9999
