Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,34S
25,263.019267,263.01931836442566,263.01956395117907,1013486,-9999,776674.6,15.64,-1,-0.9337204796435546,0.8536849006909083,0,0.512210940414545,4,1.8571428571428572,0.14285714285714285,N4 S2 P1 O1,de-protonated,0,-9999,C7 H13 O1 N4 P1 S2,7,13,1,4,1,2,-9999,-9999
28,265.034913,265.0349631537328,265.0352140156391,1413219.6,-9999,627588,22.45,-1,-0.9465229261206132,0.849964323108632,0,0.5099785938651792,3,2.142857142857143,0.14285714285714285,N4 S2 P1 O1,de-protonated,0,-9999,C7 H15 O1 N4 P1 S2,7,15,1,4,1,2,-9999,-9999
31,265.147507,265.14755708610346,265.1475239158191,1599793.1,-9999,539708.4,25.68,-1,0.12510124134839523,0.9971642981087816,0,0.5982985788652688,5,1.6428571428571428,0.07142857142857142,N2 P1 O1,de-protonated,0,-9999,C14 H23 O1 N2 P1,14,23,1,2,1,-9999,-9999,-9999
32,267.01425,267.0142989648488,267.0144785707491,848844.1,-9999,570729.6,12.68,-1,-0.6726447989584963,0.9211829273986624,0,0.5527097564391974,3,2.1666666666666665,0.3333333333333333,N4 S2 P1 O2,de-protonated,0,-9999,C6 H13 O2 N4 P1 S2,6,13,2,4,1,2,-9999,-9999
33,267.050565,267.0506139430363,267.0508640800991,2369488.3,-9999,646525,38.99,-1,-0.9366644951326416,0.852832378716272,0,0.5116994272297632,2,2.4285714285714284,0.14285714285714285,N4 S2 P1 O1,de-protonated,0,-9999,C7 H17 O1 N4 P1 S2,7,17,1,4,1,2,-9999,-9999
34,267.086502,267.0865509214508,267.0863802095791,903124.5,-9999,603953.7,13.62,-1,0.6391635229382829,0.9285535432432838,0,0.5571321259459703,2,2.4285714285714284,0.7142857142857143,N4 P1 O5,de-protonated,0,-9999,C7 H17 O5 N4 P1,7,17,5,4,1,-9999,-9999,-9999
37,269.029884,269.02993175416316,269.0301286352091,1433904.6,-9999,590461.6,22.65,-1,-0.7318178337511557,0.9073961305269536,0,0.5444376783161722,2,2.5,0.3333333333333333,N4 S2 P1 O2,de-protonated,0,-9999,C6 H15 O2 N4 P1 S2,6,15,2,4,1,2,-9999,-9999
51,275.019369,275.01941315659354,275.01956395117907,881069.6,-9999,590165.7,13.06,-1,-0.5483049400410337,0.946910758817521,0,0.5681464552905126,5,1.625,0.125,N4 S2 P1 O1,de-protonated,0,-9999,C8 H13 O1 N4 P1 S2,8,13,1,4,1,2,-9999,-9999
53,277.035035,277.0350779458887,277.0352140156391,1592568,-9999,537964.8,25.2,-1,-0.4911640958006384,0.9571711392271596,0,0.5743026835362958,4,1.875,0.125,N4 S2 P1 O1,de-protonated,0,-9999,C8 H15 O1 N4 P1 S2,8,15,1,4,1,2,-9999,-9999
55,277.071461,277.0715039240095,277.0717617163191,1569531.6,-9999,616698,24.81,-1,-0.9304171164390412,0.8546392961670781,0,0.5127835777002469,8,1,0.42857142857142855,O6,de-protonated,0,-9999,C14 H14 O6,14,14,6,-9999,-9999,-9999,-9999,-9999
57,279.014334,279.0143757570276,279.01464076207907,1133754.1,-9999,537746.6,17.25,-1,-0.9497890531353712,0.8490096528964121,0,0.5094057917378472,9,0.6666666666666666,0.6666666666666666,O8,de-protonated,0,-9999,C12 H8 O8,12,8,8,-9999,-9999,-9999,-9999,-9999
