Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,34S
1,265.14724,265.1473096767781,265.1475239158191,1411146.6,-9999,775718.9,22.63,-1,-0.8079994028299843,0.8882863337599038,0,0.5329718002559423,5,1.6428571428571428,0.07142857142857142,N2 P1 O1,de-protonated,0,-9999,C14 H23 O1 N2 P1,14,23,1,2,1,-9999,-9999,-9999
2,265.14745,265.1475196763897,265.1475239158191,1438794.8,-9999,651449.8,23.12,-1,-0.01598894568603507,0.999953614375282,0,0.5999721686251691,5,1.6428571428571428,0.07142857142857142,N2 P1 O1,de-protonated,0,-9999,C14 H23 O1 N2 P1,14,23,1,2,1,-9999,-9999,-9999
3,281.029939,281.02997930386863,281.0301286352091,853308.3,-9999,798293.9,12.66,-1,-0.5313712846590353,0.9500572585434222,0,0.5700343551260533,3,2.142857142857143,0.2857142857142857,N4 S2 P1 O2,de-protonated,0,-9999,C7 H15 O2 N4 P1 S2,7,15,2,4,1,2,-9999,-9999
4,281.066505,281.06654523624474,281.0666763358891,869055.8,-9999,530436.9,12.93,-1,-0.4664361000478747,0.961292587945602,0,0.5767755527673611,7,1.0769230769230769,0.5384615384615384,O7,de-protonated,0,-9999,C13 H14 O7,13,14,7,-9999,-9999,-9999,-9999,-9999
4,281.066505,281.06654523624474,281.06651414455905,869055.8,-9999,530436.9,12.93,-1,0.11062038385947016,0.9977820993208248,0,0.5986692595924948,2,2.375,0.125,N4 S2 P1 O1,de-protonated,0,-9999,C8 H19 O1 N4 P1 S2,8,19,1,4,1,2,-9999,-9999
7,283.082284,283.0823205083334,283.0823264003491,937724.6,-9999,667268.9,14.03,-1,-0.02081378853223487,0.9999213970157328,0,0.5999528382094397,6,1.2307692307692308,0.5384615384615384,O7,de-protonated,0,-9999,C13 H16 O7,13,16,7,-9999,-9999,-9999,-9999,-9999
9,291.05088,291.0509017714899,291.05102627142907,837328.8,-9999,725802,12.16,-1,-0.42775983559432695,0.9673439062870604,0,0.5804063437722362,9,0.8571428571428571,0.5,O7,de-protonated,0,-9999,C14 H12 O7,14,12,7,-9999,-9999,-9999,-9999,-9999
9,291.05088,291.0509017714899,291.0508640800991,837328.8,-9999,725802,12.16,-1,0.1295010443040696,0.9969616362889832,0,0.59817698177339,4,1.8888888888888888,0.1111111111111111,N4 S2 P1 O1,de-protonated,0,-9999,C9 H17 O1 N4 P1 S2,9,17,1,4,1,2,-9999,-9999
10,293.066593,293.0666110437006,293.0666763358891,1034437.1,-9999,553007.4,15.48,-1,-0.22278953478113295,0.9910341970522856,0,0.5946205182313713,8,1,0.5,O7,de-protonated,0,-9999,C14 H14 O7,14,14,7,-9999,-9999,-9999,-9999,-9999
10,293.066593,293.0666110437006,293.06651414455905,1034437.1,-9999,553007.4,15.48,-1,0.33063873520439896,0.9803591170968108,0,0.5882154702580865,3,2.111111111111111,0.1111111111111111,N4 S2 P1 O1,de-protonated,0,-9999,C9 H19 O1 N4 P1 S2,9,19,1,4,1,2,-9999,-9999
11,293.103042,293.10305997629314,293.1030618452391,1210120.4,-9999,502513.4,18.45,-1,-0.00637641226341539,0.9999926225716044,0,0.5999955735429625,7,1.2,0.4,O6,de-protonated,0,-9999,C15 H18 O6,15,18,6,-9999,-9999,-9999,-9999,-9999
12,293.175877,293.17589484159464,293.1758328639391,1320206.9,-9999,427910.5,20.3,-1,0.21140097034166372,0.991923780349071,0,0.5951542682094426,5,1.5294117647058822,0.2352941176470588,O4,de-protonated,0,-9999,C17 H26 O4,17,26,4,-9999,-9999,-9999,-9999,-9999
13,295.045846,295.0458603833392,295.0459408909991,998326,-9999,594365.4,14.87,-1,-0.2728648279622949,0.9865810469564036,0,0.5919486281738421,8,0.9230769230769232,0.6153846153846154,O8,de-protonated,0,-9999,C13 H12 O8,13,12,8,-9999,-9999,-9999,-9999,-9999
13,295.045846,295.0458603833392,295.0457786996691,998326,-9999,594365.4,14.87,-1,0.27685083463726584,0.986188875123957,0,0.5917133250743742,3,2.125,0.25,N4 S2 P1 O2,de-protonated,0,-9999,C8 H17 O2 N4 P1 S2,8,17,2,4,1,2,-9999,-9999
15,295.08227,295.0822843159779,295.0823264003491,1636409.3,-9999,458646.7,25.64,-1,-0.1426190842158144,0.9963160991271102,0,0.59778965947626606,7,1.1428571428571428,0.5,O7,de-protonated,0,-9999,C14 H16 O7,14,16,7,-9999,-9999,-9999,-9999,-9999
