Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,34S
9,253.034963,253.03503528647497,253.0352140156391,1068098.1,-9999,848244.2,16.92,-1,-0.7063410713692357,0.9134487908718428,0,0.5480692745231057,2,2.5,0.16666666666666666,N4 S2 P1 O1,de-protonated,0,-9999,C6 H15 O1 N4 P1 S2,6,15,1,4,1,2,-9999,N/A
18,263.019287,263.0193538559302,263.01956395117907,852065.6,-9999,817129,12.87,-1,-0.7987818309188409,0.8906766963274565,0,0.5344060177964739,4,1.8571428571428572,0.14285714285714285,N4 S2 P1 O1,de-protonated,0,-9999,C7 H13 O1 N4 P1 S2,7,13,1,4,1,2,-9999,N/A
21,265.035029,265.0350947595538,265.0352140156391,1571661,-9999,664164.6,25.28,-1,-0.4499631710067297,0.9639292830358958,0,0.5783575698215374,3,2.142857142857143,0.14285714285714285,N4 S2 P1 O1,de-protonated,0,-9999,C7 H15 O1 N4 P1 S2,7,15,1,4,1,2,-9999,N/A
24,265.147527,265.1475926983653,265.1475239158191,900057.9,-9999,757969.8,13.63,-1,0.2594123649379128,0.9878636977103352,0,0.5927182186262011,5,1.6428571428571428,0.07142857142857142,N2 P1 O1,de-protonated,0,-9999,C14 H23 O1 N2 P1,14,23,1,2,1,-9999,-9999,N/A
25,267.050656,267.05072066323993,267.0508640800991,2072879.9,-9999,734783.4,33.98,-1,-0.5370394873646861,0.9490138637870034,0,0.569408318272202,2,2.4285714285714284,0.14285714285714285,N4 S2 P1 O1,de-protonated,0,-9999,C7 H17 O1 N4 P1 S2,7,17,1,4,1,2,-9999,N/A
26,267.086502,267.086566643743,267.0863802095791,809971.8,-9999,700860.7,12.06,-1,0.6980294681812795,0.9153855006175594,0,0.5492313003705356,2,2.4285714285714284,0.7142857142857143,N4 P1 O5,de-protonated,0,-9999,C7 H17 O5 N4 P1,7,17,5,4,1,-9999,-9999,N/A
29,269.029912,269.0299755867086,269.0301286352091,1140231,-9999,555137.4,17.68,-1,-0.5688898165358145,0.9429676911543636,0,0.5657806146926181,2,2.5,0.3333333333333333,N4 S2 P1 O2,de-protonated,0,-9999,C6 H15 O2 N4 P1 S2,6,15,2,4,1,2,-9999,N/A
38,275.05578,275.0558403091962,275.0561116518591,1330030.1,-9999,712332.5,20.82,-1,-0.9864993048054684,0.8381297211884841,0,0.5028778327130904,9,0.8571428571428571,0.42857142857142855,O6,de-protonated,0,-9999,C14 H12 O6,14,12,6,-9999,-9999,-9999,-9999,N/A
39,277.035025,277.0350842326707,277.0352140156391,1652525.4,-9999,743926,26.34,-1,-0.4684710167020734,0.960960808438884,0,0.5765764850633303,4,1.875,0.125,N4 S2 P1 O1,de-protonated,0,-9999,C8 H15 O1 N4 P1 S2,8,15,1,4,1,2,-9999,N/A
40,277.07144,277.07149921286435,277.0717617163191,1580080.9,-9999,732740.5,25.1,-1,-0.9474204556571232,0.8497022012181799,0,0.5098213207309079,8,1,0.42857142857142855,O6,de-protonated,0,-9999,C14 H14 O6,14,14,6,-9999,-9999,-9999,-9999,N/A
42,279.014334,279.01439215611055,279.01464076207907,884840.5,-9999,700171.8,13.09,-1,-0.8910140623569935,0.8658416740835712,0,0.5195050044501427,9,0.6666666666666666,0.6666666666666666,O8,de-protonated,0,-9999,C12 H8 O8,12,8,8,-9999,-9999,-9999,-9999,N/A
42,279.014334,279.01439215611055,279.0144785707491,884840.5,-9999,700171.8,13.09,-1,-0.3097138147588424,0.9827455544273872,0,0.5896473326564323,4,1.8571428571428572,0.2857142857142857,N4 S2 P1 O2,de-protonated,0,-9999,C7 H13 O2 N4 P1 S2,7,13,2,4,1,2,-9999,N/A
43,279.050686,279.0507441363384,279.0508640800991,2143724,-9999,676378.4,34.54,-1,-0.429827591072473,0.967032704239128,0,0.5802196225434768,3,2.125,0.125,N4 S2 P1 O1,de-protonated,0,-9999,C8 H17 O1 N4 P1 S2,8,17,1,4,1,2,-9999,N/A
44,279.08712,279.0871781165217,279.08741178077906,2111983.3,-9999,711545,34,-1,-0.8372439869139717,0.8805650763682397,0,0.5283390458209438,7,1.1428571428571428,0.42857142857142855,O6,de-protonated,0,-9999,C14 H16 O6,14,16,6,-9999,-9999,-9999,-9999,N/A
45,279.123477,279.1235350967468,279.12379729012906,1214962.8,-9999,760705.7,18.72,-1,-0.9393444227493176,0.8520547408591838,0,0.5112328445155102,6,1.3333333333333333,0.3333333333333333,O5,de-protonated,0,-9999,C15 H20 O5,15,20,5,-9999,-9999,-9999,-9999,N/A
46,281.030015,281.0300720597673,281.0302908265391,1803171.5,-9999,709189.7,28.74,-1,-0.7784455233119935,0.8958755156286341,0,0.5375253093771805,8,0.8333333333333334,0.6666666666666666,O8,de-protonated,0,-9999,C12 H10 O8,12,10,8,-9999,-9999,-9999,-9999,N/A
46,281.030015,281.0300720597673,281.0301286352091,1803171.5,-9999,709189.7,28.74,-1,-0.2013145070684694,0.9926733048405872,0,0.5956039829043523,3,2.142857142857143,0.2857142857142857,N4 S2 P1 O2,de-protonated,0,-9999,C7 H15 O2 N4 P1 S2,7,15,2,4,1,2,-9999,N/A
47,281.065709,281.0657660403531,281.0656447646891,883014.8,-9999,748028.4,13.06,-1,0.4314851929306746,0.9667822203163864,0,0.5800693321898319,3,2.142857142857143,0.8571428571428571,N4 P1 O6,de-protonated,0,-9999,C7 H15 O6 N4 P1,7,15,6,4,1,-9999,-9999,N/A
49,281.066376,281.0664330399903,281.0666763358891,2991526.8,-9999,653098.8,48.99,-1,-0.8656163085509091,0.872879314184562,0,0.5237275885107372,7,1.0769230769230769,0.5384615384615384,O7,de-protonated,0,-9999,C13 H14 O7,13,14,7,-9999,-9999,-9999,-9999,N/A
49,281.066376,281.0664330399903,281.06651414455905,2991526.8,-9999,653098.8,48.99,-1,-0.28856005499319914,0.9850048927271036,0,0.5910029356362622,2,2.375,0.125,N4 S2 P1 O1,de-protonated,0,-9999,C8 H19 O1 N4 P1 S2,8,19,1,4,1,2,-9999,N/A
51,281.102782,281.1028390201888,281.1030618452391,2292650.3,-9999,666842.6,37.08,-1,-0.7926809790829575,0.8922472164393965,0,0.5353483298636379,6,1.2857142857142858,0.42857142857142855,O6,de-protonated,0,-9999,C14 H18 O6,14,18,6,-9999,-9999,-9999,-9999,N/A
52,281.139124,281.1391810004221,281.1394473545891,1139757.5,-9999,636614.1,17.43,-1,-0.9474094420897452,0.8497054187261808,0,0.5098232512357085,5,1.4666666666666666,0.3333333333333333,O5,de-protonated,0,-9999,C15 H22 O5,15,22,5,-9999,-9999,-9999,-9999,N/A
54,283.045641,283.045696963454,283.0459408909991,3142747.5,-9999,681431.3,51.23,-1,-0.8617948884520944,0.8739254514253734,0,0.524355270855224,7,1,0.6666666666666666,O8,de-protonated,0,-9999,C12 H12 O8,12,12,8,-9999,-9999,-9999,-9999,N/A
54,283.045641,283.045696963454,283.0457786996691,3142747.5,-9999,681431.3,51.23,-1,-0.28877383524699407,0.98498283392151,0,0.590989700352906,2,2.4285714285714284,0.2857142857142857,N4 S2 P1 O2,de-protonated,0,-9999,C7 H17 O2 N4 P1 S2,7,17,2,4,1,2,-9999,N/A
56,283.082042,283.08209794365524,283.0823264003491,3589727,-9999,651589.5,58.79,-1,-0.8070326987131413,0.8885380104841927,0,0.5331228062905156,6,1.2307692307692308,0.5384615384615384,O7,de-protonated,0,-9999,C13 H16 O7,13,16,7,-9999,-9999,-9999,-9999,N/A
57,283.118435,283.1184909238608,283.1187119096991,1880162.1,-9999,694999.8,29.85,-1,-0.7805412675759317,0.89534456579262,0,0.537206739475572,5,1.4285714285714286,0.42857142857142855,O6,de-protonated,0,-9999,C14 H20 O6,14,20,6,-9999,-9999,-9999,-9999,N/A
58,285.024907,285.02496188691714,285.02520544610906,1398798.3,-9999,704622,21.7,-1,-0.8545180821254106,0.8759081545936337,0,0.5255448927561802,7,0.9090909090909092,0.8181818181818182,O9,de-protonated,0,-9999,C11 H10 O9,11,10,9,-9999,-9999,-9999,-9999,N/A
58,285.024907,285.02496188691714,285.02504325477906,1398798.3,-9999,704622,21.7,-1,-0.285476184810454,0.9853213370921772,0,0.5911928022553062,2,2.5,0.5,N4 S2 P1 O3,de-protonated,0,-9999,C6 H15 O3 N4 P1 S2,6,15,3,4,1,2,-9999,N/A
