Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,33S,34S
2,251.055283,251.055309632131,251.05508008065908,820700.4,-9999,552308.3,12.62,-1,0.9143470501771264,0.8592489020509327,0,0.5155493412305596,3,2.1666666666666665,0.8333333333333334,N4 P1 O5,de-protonated,0,-9999,C6 H13 O5 N4 P1,6,13,5,4,1,-9999,-9999,N/A,N/A
12,265.147307,265.14731764020627,265.1475239158191,966030.1,-9999,656462.5,14.87,-1,-0.7779654501946567,0.8959969838319634,0,0.537598190299178,5,1.6428571428571428,0.07142857142857142,N2 P1 O1,de-protonated,0,-9999,C14 H23 O1 N2 P1,14,23,1,2,1,-9999,-9999,N/A,N/A
24,277.035017,277.03501414978325,277.0352140156391,1263266.8,-9999,498719.5,19.82,-1,-0.7214456709336039,0.9098813141962976,0,0.5459287885177785,4,1.875,0.125,N4 S2 P1 O1,de-protonated,0,-9999,C8 H15 O1 N4 P1 S2,8,15,1,4,1,2,-9999,N/A,N/A
27,279.050633,279.0506278624199,279.0508640800991,1392146.3,-9999,427335.4,21.91,-1,-0.8465040233871989,0.8780774170822971,0,0.5268464502493783,3,2.125,0.125,N4 S2 P1 O1,de-protonated,0,-9999,C8 H17 O1 N4 P1 S2,8,17,1,4,1,2,-9999,N/A,N/A
30,281.02995,281.0299426162494,281.0301286352091,1092634.1,-9999,540613.6,16.76,-1,-0.6619182100260194,0.9235788047950731,0,0.554147282877044,3,2.142857142857143,0.2857142857142857,N4 S2 P1 O2,de-protonated,0,-9999,C7 H15 O2 N4 P1 S2,7,15,2,4,1,2,-9999,N/A,N/A
31,281.030045,281.03003761614156,281.0302908265391,1089578.1,-9999,516301,16.71,-1,-0.901007492113134,0.8630327197048862,0,0.5178196318229317,8,0.8333333333333334,0.6666666666666666,O8,de-protonated,0,-9999,C12 H10 O8,12,10,8,-9999,-9999,-9999,-9999,N/A,N/A
31,281.030045,281.03003761614156,281.0301286352091,1089578.1,-9999,516301,16.71,-1,-0.3238765466039787,0.9811467439050744,0,0.5886880463430445,3,2.142857142857143,0.2857142857142857,N4 S2 P1 O2,de-protonated,0,-9999,C7 H15 O2 N4 P1 S2,7,15,2,4,1,2,-9999,N/A,N/A
32,281.06636,281.06635257493053,281.06651414455905,2082749.1,-9999,455128.5,33.77,-1,-0.5748448156794684,0.94180305763497,0,0.5650818345809819,2,2.375,0.125,N4 S2 P1 O1,de-protonated,0,-9999,C8 H19 O1 N4 P1 S2,8,19,1,4,1,2,-9999,N/A,N/A
34,281.139175,281.1391674922986,281.1394473545891,1076003.3,-9999,459815.1,16.48,-1,-0.9954572121300392,0.8354340531415347,0,0.5012604318849209,5,1.4666666666666666,0.3333333333333333,O5,de-protonated,0,-9999,C15 H22 O5,15,22,5,-9999,-9999,-9999,-9999,N/A,N/A
35,283.04574,283.0457303286886,283.0459408909991,1909281.1,-9999,411875.2,30.6,-1,-0.7439156690341546,0.904461434591798,0,0.5426768607550788,7,1,0.6666666666666666,O8,de-protonated,0,-9999,C12 H12 O8,12,12,8,-9999,-9999,-9999,-9999,N/A,N/A
35,283.04574,283.0457303286886,283.0457786996691,1909281.1,-9999,411875.2,30.6,-1,-0.17089454828172157,0.9947148167870672,0,0.5968288900722404,2,2.4285714285714284,0.2857142857142857,N4 S2 P1 O2,de-protonated,0,-9999,C7 H17 O2 N4 P1 S2,7,17,2,4,1,2,-9999,N/A,N/A
36,283.082134,283.0821242873879,283.0823264003491,2815268,-9999,381936.8,46.06,-1,-0.7139723759737232,0.9116540819200089,0,0.5469924491520052,6,1.2307692307692308,0.5384615384615384,O7,de-protonated,0,-9999,C13 H16 O7,13,16,7,-9999,-9999,-9999,-9999,N/A,N/A
37,283.11844,283.11843024618713,283.1187119096991,2087591,-9999,426598.2,33.64,-1,-0.994860106708258,0.8356142246707944,0,0.5013685348024766,5,1.4285714285714286,0.42857142857142855,O6,de-protonated,0,-9999,C14 H20 O6,14,20,6,-9999,-9999,-9999,-9999,N/A,N/A
38,285.061378,285.06136604130023,285.06159095545905,2748485,-9999,424461.3,44.92,-1,-0.7890019769657735,0.893189795522809,0,0.5359138773136853,6,1.1666666666666667,0.6666666666666666,O8,de-protonated,0,-9999,C12 H14 O8,12,14,8,-9999,-9999,-9999,-9999,N/A,N/A
39,285.097783,285.09777099998706,285.0979764648091,2878919.8,-9999,433818,47.15,-1,-0.7206814464025094,0.9100632870127676,0,0.5460379722076605,5,1.3846153846153846,0.5384615384615384,O7,de-protonated,0,-9999,C13 H18 O7,13,18,7,-9999,-9999,-9999,-9999,N/A,N/A
40,285.125904,285.12589196807477,285.1261197656691,2514762.3,-9999,384998.6,40.93,-1,-0.7989362550212832,0.8906368232796217,0,0.534382093967773,4,1.6428571428571428,0.2857142857142857,P1 O4,de-protonated,0,-9999,C14 H23 O4 P1,14,23,4,-9999,1,-9999,-9999,N/A,N/A
41,285.134159,285.1341469587069,285.13436197415905,862730.8,-9999,368503.8,12.73,-1,-0.7540846732094342,0.9019649197345548,0,0.5411789518407328,4,1.5714285714285714,0.42857142857142855,O6,de-protonated,0,-9999,C14 H22 O6,14,22,6,-9999,-9999,-9999,-9999,N/A,N/A
42,287.040829,287.0408147949777,287.0408555105691,1042403.6,-9999,424755.4,15.7,-1,-0.14184597986223052,0.99635585732559,0,0.597813514395354,6,1.0909090909090908,0.8181818181818182,O9,de-protonated,0,-9999,C11 H12 O9,11,12,9,-9999,-9999,-9999,-9999,N/A,N/A
43,287.077032,287.07701775389376,287.0772410199191,2215398.5,-9999,466399.1,35.6,-1,-0.7777210918449561,0.8960587889773429,0,0.5376352733864057,5,1.3333333333333333,0.6666666666666666,O8,de-protonated,0,-9999,C12 H16 O8,12,16,8,-9999,-9999,-9999,-9999,N/A,N/A
45,287.113618,287.11360371237515,287.1136265292691,846825.4,-9999,684186.2,12.38,-1,-0.07946990955251815,0.9988547232263364,0,0.5993128339358017,4,1.5384615384615383,0.5384615384615384,O7,de-protonated,0,-9999,C13 H20 O7,13,20,7,-9999,-9999,-9999,-9999,N/A,N/A
47,289.035167,289.035150531761,289.0353762069691,940161.8,-9999,643840.7,13.96,-1,-0.7807874974776557,0.8952821112495175,0,0.5371692667497104,10,0.7142857142857143,0.5,O7,de-protonated,0,-9999,C14 H10 O7,14,10,7,-9999,-9999,-9999,-9999,N/A,N/A
47,289.035167,289.035150531761,289.0352140156391,940161.8,-9999,643840.7,13.96,-1,-0.2196406354705136,0.991284750781454,0,0.5947708504688723,5,1.6666666666666667,0.1111111111111111,N4 S2 P1 O1,de-protonated,0,-9999,C9 H15 O1 N4 P1 S2,9,15,1,4,1,2,-9999,N/A,N/A
48,289.035551,289.03553453132525,289.0353762069691,827521.9,-9999,691209.7,12.05,-1,0.5477680906805646,0.9470118650659572,0,0.5682071190395743,10,0.7142857142857143,0.5,O7,de-protonated,0,-9999,C14 H10 O7,14,10,7,-9999,-9999,-9999,-9999,N/A,N/A
49,289.071645,289.071628490365,289.0717617163191,999588.7,-9999,475669.3,14.97,-1,-0.460875020383035,0.9621924940707152,0,0.5773154964424291,9,0.9333333333333332,0.4,O6,de-protonated,0,-9999,C15 H14 O6,15,14,6,-9999,-9999,-9999,-9999,N/A,N/A
50,291.0144,291.0143812856859,291.01464076207907,865246.1,-9999,409507.2,12.61,-1,-0.8916265948097227,0.865670143248646,0,0.5194020859491876,10,0.6153846153846154,0.6153846153846154,O8,de-protonated,0,-9999,C13 H8 O8,13,8,8,-9999,-9999,-9999,-9999,N/A,N/A
50,291.0144,291.0143812856859,291.0144785707491,865246.1,-9999,409507.2,12.61,-1,-0.33429629916992204,0.9799265889797611,0,0.5879559533878568,5,1.625,0.25,N4 S2 P1 O2,de-protonated,0,-9999,C8 H13 O2 N4 P1 S2,8,13,2,4,1,2,-9999,N/A,N/A
51,291.050924,291.0509052442377,291.05102627142907,1767073,-9999,479271.8,27.81,-1,-0.41582808664047183,0.9691122465687252,0,0.581467347941235,9,0.8571428571428571,0.5,O7,de-protonated,0,-9999,C14 H12 O7,14,12,7,-9999,-9999,-9999,-9999,N/A,N/A
