Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,17O,18O,33S,34S
1,217.049347,217.04952162756769,217.04960077705908,830439.7,-9999,787796.7,13.31,-1,-0.3646608477664562,0.976160168626412,0,0.5856961011758471,4,1.8333333333333333,0.5,N4 P1 O3,de-protonated,0,-9999,C6 H11 O3 N4 P1,6,11,3,4,1,-9999,-9999,N/A,N/A,N/A,N/A,-9999
9,227.05715,227.05731883858488,227.05744906237905,773400.8,-9999,575138.4,12.12,-1,-0.5735279538754898,0.942061519573175,0,0.565236911743905,10,0.7272727272727273,0.18181818181818185,N4 O2,de-protonated,0,-9999,C11 H8 O2 N4,11,8,2,4,-9999,-9999,-9999,N/A,N/A,N/A,N/A,-9999
10,229.072823,229.07299067262505,229.07309912683905,1089229.3,-9999,873688.4,17.83,-1,-0.47344805846888466,0.960143737651537,0,0.5760862425909222,9,0.9090909090909092,0.18181818181818185,N4 O2,de-protonated,0,-9999,C11 H10 O2 N4,11,10,2,4,-9999,-9999,-9999,N/A,N/A,N/A,N/A,-9999
11,239.057291,239.05745289714028,239.05744906237905,845090.8,-9999,832363.3,13.23,-1,0.01604117020982788,0.9999533108697468,0,0.5999719865218481,11,0.6666666666666666,0.16666666666666666,N4 O2,de-protonated,0,-9999,C12 H8 O2 N4,12,8,2,4,-9999,-9999,-9999,N/A,N/A,N/A,N/A,-9999
12,241.072992,241.07315273116427,241.07309912683905,1638941.5,-9999,687209.4,27.45,-1,0.22235714151015565,0.9910688094842108,0,0.5946412856905265,10,0.8333333333333334,0.16666666666666666,N4 O2,de-protonated,0,-9999,C12 H10 O2 N4,12,10,2,4,-9999,-9999,-9999,N/A,N/A,N/A,N/A,-9999
13,243.052269,243.0524285862576,243.05236368194903,1203920.9,-9999,728644,19.56,-1,0.2670383761462432,0.9871443351013004,0,0.5922866010607802,10,0.7272727272727273,0.2727272727272727,N4 O3,de-protonated,0,-9999,C11 H8 O3 N4,11,8,3,4,-9999,-9999,-9999,N/A,N/A,N/A,N/A,-9999
14,243.088672,243.0888315652004,243.08874919129903,1217878.5,-9999,848716.6,19.81,-1,0.3388634875518732,0.9793800850004796,0,0.5876280510002877,9,1,0.16666666666666666,N4 O2,de-protonated,0,-9999,C12 H12 O2 N4,12,12,2,4,-9999,-9999,-9999,N/A,N/A,N/A,N/A,-9999
15,249.04181,249.04196612162607,249.04179899791907,878048.2,-9999,727161.5,13.66,-1,0.6710668958937854,0.92153738938601,0,0.552922433631606,13,0.4615384615384616,0.15384615384615383,N4 O2,de-protonated,0,-9999,C13 H6 O2 N4,13,6,2,4,-9999,-9999,-9999,N/A,N/A,N/A,N/A,-9999
16,253.073192,253.0733457896856,253.07309912683905,1070637.8,-9999,605963.8,17.03,-1,0.9746703517152636,0.8416651403747794,0,0.5049990842248676,11,0.7692307692307693,0.15384615384615383,N4 O2,de-protonated,0,-9999,C13 H10 O2 N4,13,10,2,4,-9999,-9999,-9999,N/A,N/A,N/A,N/A,-9999
17,253.109568,253.109721768644,253.10948463618908,872243,-9999,604403.8,13.5,-1,0.936877001088784,0.8527707708389966,0,0.5116624625033979,10,1,0.07142857142857142,N4 O1,de-protonated,0,-9999,C14 H14 O1 N4,14,14,1,4,-9999,-9999,-9999,N/A,N/A,N/A,N/A,-9999
