Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,18O,33S,34S
11,241.078668,241.0786196829387,241.07877564911908,784741.9,-9999,848488.5,12.05,-1,-0.6469511053669683,0.9268675782855744,0,0.5561205469713447,9,1,0.06666666666666667,P1 O1,de-protonated,0,-9999,C15 H15 O1 P1,15,15,1,-9999,1,-9999,-9999,N/A,-9999,N/A,-9999
17,243.094376,243.09432726853433,243.09442571357908,1116688.6,-9999,590429.5,17.92,-1,-0.4049662778861128,0.970681220573242,0,0.5824087323439453,8,1.1333333333333333,0.06666666666666667,P1 O1,de-protonated,0,-9999,C15 H17 O1 P1,15,17,1,-9999,1,-9999,-9999,N/A,-9999,N/A,-9999
21,245.110053,245.1100038541363,245.1100757780391,1307320.9,-9999,580945.5,21.32,-1,-0.2934351130451087,0.984497925832708,0,0.5906987554996248,7,1.2666666666666666,0.06666666666666667,P1 O1,de-protonated,0,-9999,C15 H19 O1 P1,15,19,1,-9999,1,-9999,-9999,N/A,-9999,N/A,-9999
23,253.078918,253.0788672158371,253.07877564911908,966051.3,-9999,655789.6,15.09,-1,0.3618111310208974,0.9765269244723684,0,0.5859161546834211,10,0.9375,0.0625,P1 O1,de-protonated,0,-9999,C16 H15 O1 P1,16,15,1,-9999,1,-9999,-9999,N/A,-9999,N/A,-9999
27,254.155065,254.1550139945948,254.1550378485091,1142150.5,-9999,622402.8,18.12,-1,-0.09385576031056209,0.9984029126913568,0,0.5990417476148141,8,1.2352941176470589,0.0588235294117647,N1 O1,de-protonated,0,-9999,C17 H21 O1 N1,17,21,1,1,-9999,-9999,-9999,N/A,-9999,N/A,-9999
28,255.058207,255.05815580892005,255.0580402042291,988685.9,-9999,796826,15.41,-1,0.453248565968844,0.9634104122160596,0,0.5780462473296357,10,0.8666666666666667,0.13333333333333333,P1 O2,de-protonated,0,-9999,C15 H13 O2 P1,15,13,2,-9999,1,-9999,-9999,N/A,-9999,N/A,-9999
30,255.069433,255.0693818066121,255.06927359351909,2809615.5,-9999,514775.9,47.49,-1,0.4242498185061774,0.9678689631167796,0,0.5807213778700678,10,0.9285714285714286,0.07142857142857142,N2 P1 O1,de-protonated,0,-9999,C14 H13 O1 N2 P1,14,13,1,2,1,-9999,-9999,N/A,-9999,N/A,-9999
31,255.094598,255.0945468014385,255.09442571357908,1552723.4,-9999,555760,25.35,-1,0.4746785786224339,0.9599405023281232,0,0.5759643013968739,9,1.0625,0.0625,P1 O1,de-protonated,0,-9999,C16 H17 O1 P1,16,17,1,-9999,1,-9999,-9999,N/A,-9999,N/A,-9999
33,257.073908,257.0738563945171,257.07369026868906,1136886.8,-9999,629939.3,18.02,-1,0.6462187082838459,0.9270268765342912,0,0.5562161259205747,9,1,0.13333333333333333,P1 O2,de-protonated,0,-9999,C15 H15 O2 P1,15,15,2,-9999,1,-9999,-9999,N/A,-9999,N/A,-9999
34,257.1103,257.1102483870353,257.11007577803906,2049084,-9999,615748.7,34.09,-1,0.6713427924960929,0.9214754618748884,0,0.552885277124933,8,1.1875,0.0625,P1 O1,de-protonated,0,-9999,C16 H19 O1 P1,16,19,1,-9999,1,-9999,-9999,N/A,-9999,N/A,-9999
38,259.08956,259.0895079801242,259.0893403331491,1296855.4,-9999,638134.5,20.69,-1,0.6470624183112019,0.926843354036184,0,0.5561060124217103,8,1.1333333333333333,0.13333333333333333,P1 O2,de-protonated,0,-9999,C15 H17 O2 P1,15,17,2,-9999,1,-9999,-9999,N/A,-9999,N/A,-9999
