Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C
3,243.050728,243.05081815613357,243.05102627142907,1040425.3,-9999,938178.7,16.6,-1,-0.8562617434106298,0.8754341843096394,0,0.5252605105857836,5,1.2,0.7,O7,de-protonated,0,-9999,C10 H12 O7,10,12,7,-9999,-9999,-9999,-9999
7,253.035038,253.03512105625495,253.0352140156391,1274565.1,-9999,780379.7,20.61,-1,-0.3673772620181416,0.9758080197923872,0,0.5854848118754323,2,2.5,0.16666666666666666,N4 S2 P1 O1,de-protonated,0,-9999,C6 H15 O1 N4 P1 S2,6,15,1,4,1,2,-9999
8,253.071459,253.07154203035591,253.0717617163191,1072970.5,-9999,818431.8,17.03,-1,-0.8680777408111026,0.8722036976829635,0,0.523322218609778,6,1.1666666666666667,0.5,O6,de-protonated,0,-9999,C12 H14 O6,12,14,6,-9999,-9999,-9999,-9999
10,255.050712,255.050793622902,255.05102627142907,1622375.4,-9999,723502.3,26.67,-1,-0.9121646380378656,0.8598706138484978,0,0.5159223683090987,6,1.0909090909090908,0.6363636363636364,O7,de-protonated,0,-9999,C11 H12 O7,11,12,7,-9999,-9999,-9999,-9999
11,255.087087,255.0871685970356,255.08741178077904,1417964.5,-9999,687028.7,23.06,-1,-0.9533349441532056,0.8479707066860801,0,0.5087824240116481,5,1.3333333333333333,0.5,O6,de-protonated,0,-9999,C12 H16 O6,12,16,6,-9999,-9999,-9999,-9999
12,257.066369,257.0664491895611,257.0666763358891,1767934.6,-9999,739434.5,29.24,-1,-0.883608607736502,0.8679088049457435,0,0.520745282967446,5,1.2727272727272727,0.6363636363636364,O7,de-protonated,0,-9999,C11 H14 O7,11,14,7,-9999,-9999,-9999,-9999
14,259.082009,259.0820877562323,259.0823264003491,852810.1,-9999,697146.5,12.98,-1,-0.9211130689889404,0.8573148785498497,0,0.5143889271299098,4,1.4545454545454546,0.6363636363636364,O7,de-protonated,0,-9999,C11 H16 O7,11,16,7,-9999,-9999,-9999,-9999
15,261.040231,261.04030836373363,261.0404615873991,852097.9,-9999,584092.5,12.88,-1,-0.5869728566905924,0.9393982103979456,0,0.5636389262387673,9,0.7692307692307693,0.4615384615384616,O6,de-protonated,0,-9999,C13 H10 O6,13,10,6,-9999,-9999,-9999,-9999
16,263.019447,263.01952295630605,263.01972614250906,1330289.3,-9999,792077.1,21.24,-1,-0.7725131722603908,0.8973724099598888,0,0.5384234459759333,9,0.6666666666666666,0.5833333333333334,O7,de-protonated,0,-9999,C12 H8 O7,12,8,7,-9999,-9999,-9999,-9999
16,263.019447,263.01952295630605,263.01956395117907,1330289.3,-9999,792077.1,21.24,-1,-0.1558624476528179,0.9956017492086284,0,0.597361049525177,4,1.8571428571428572,0.14285714285714285,N4 S2 P1 O1,de-protonated,0,-9999,C7 H13 O1 N4 P1 S2,7,13,1,4,1,2,-9999
17,263.055821,263.0558969304403,263.0561116518591,1142453.5,-9999,657518.6,17.95,-1,-0.8162570998157594,0.8861271380882467,0,0.531676282852948,8,0.9230769230769232,0.4615384615384616,O6,de-protonated,0,-9999,C13 H12 O6,13,12,6,-9999,-9999,-9999,-9999
