Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,33S,34S
0,221.044272,221.044436075228,221.0445153966291,882593.6,-9999,924864.4,14.15,-1,-0.35884808523853917,0.9769053587744196,0,0.5861432152646517,3,2.2,0.8,N4 P1 O4,de-protonated,0,-9999,C5 H11 O4 N4 P1,5,11,4,4,1,-9999,-9999,N/A,-9999
2,237.075665,237.075809592541,237.0758155255491,959941.8,-9999,786637.3,15.21,-1,-0.02502578383340023,0.9998863669850124,0,0.5999318201910073,2,2.5,0.6666666666666666,N4 P1 O4,de-protonated,0,-9999,C6 H15 O4 N4 P1,6,15,4,4,1,-9999,-9999,N/A,-9999
7,249.03941,249.03954005319943,249.03943001619908,1049409.4,-9999,508945.7,16.59,-1,0.44184569626990766,0.965196284156382,0,0.5791177704938292,4,1.8333333333333333,0.8333333333333334,N4 P1 O5,de-protonated,0,-9999,C6 H11 O5 N4 P1,6,11,5,4,1,-9999,-9999,N/A,-9999
10,251.055131,251.055258603527,251.05508008065908,1003806.4,-9999,513715,15.71,-1,0.7110904422056626,0.9123336981496692,0,0.5474002188898015,3,2.1666666666666665,0.8333333333333334,N4 P1 O5,de-protonated,0,-9999,C6 H13 O5 N4 P1,6,13,5,4,1,-9999,-9999,N/A,-9999
11,251.091505,251.0916325593223,251.09146559000908,991748.1,-9999,761546.7,15.5,-1,0.6649740676561308,0.9228995435825154,0,0.5537397261495092,2,2.4285714285714284,0.5714285714285714,N4 P1 O4,de-protonated,0,-9999,C7 H17 O4 N4 P1,7,17,4,4,1,-9999,-9999,N/A,-9999
14,253.070809,253.07093415390685,253.0707301451191,1341300.3,-9999,577595.7,21.66,-1,0.8061334775646994,0.8887719117732901,0,0.533263147063974,2,2.5,0.8333333333333334,N4 P1 O5,de-protonated,0,-9999,C6 H15 O5 N4 P1,6,15,5,4,1,-9999,-9999,N/A,-9999
22,259.023759,259.02387691938503,259.0237799517391,853652,-9999,821030.8,12.9,-1,0.3743580839453378,0.9748916521482992,0,0.5849349912889795,6,1.2857142857142858,0.7142857142857143,N4 P1 O5,de-protonated,0,-9999,C7 H9 O5 N4 P1,7,9,5,4,1,-9999,-9999,N/A,-9999
23,261.039496,261.03961146969317,261.0394300161991,1502628.5,-9999,651472,24.08,-1,0.6951191015613749,0.9160591947358911,0,0.5496355168415348,5,1.5714285714285714,0.7142857142857143,N4 P1 O5,de-protonated,0,-9999,C7 H11 O5 N4 P1,7,11,5,4,1,-9999,-9999,N/A,-9999
24,261.075919,261.07603442542893,261.0758155255491,1027241.4,-9999,650129.1,15.83,-1,0.8384533028667999,0.8802413554282231,0,0.5281448132569339,4,1.875,0.5,N4 P1 O4,de-protonated,0,-9999,C8 H15 O4 N4 P1,8,15,4,4,1,-9999,-9999,N/A,-9999
27,263.091565,263.09167797584763,263.0914655900091,1416880,-9999,575521.5,22.58,-1,0.8072699662657531,0.8884762603277414,0,0.5330857561966448,3,2.125,0.5,N4 P1 O4,de-protonated,0,-9999,C8 H17 O4 N4 P1,8,17,4,4,1,-9999,-9999,N/A,-9999
29,265.070801,265.07091157051485,265.07073014511906,1804200.9,-9999,523372.7,29.11,-1,0.6844414534009512,0.9185109339111308,0,0.5511065603466784,3,2.142857142857143,0.7142857142857143,N4 P1 O5,de-protonated,0,-9999,C7 H15 O5 N4 P1,7,15,5,4,1,-9999,-9999,N/A,-9999
30,265.107254,265.10736452621416,265.10711565446906,1303661.4,-9999,555701.2,20.48,-1,0.9387592048811788,0.8522246832646375,0,0.5113348099587824,2,2.375,0.5,N4 P1 O4,de-protonated,0,-9999,C8 H19 O4 N4 P1,8,19,4,4,1,-9999,-9999,N/A,-9999
37,267.086219,267.0863271212107,267.0863802095791,1328670.1,-9999,841835.1,20.91,-1,-0.1987685346445501,0.992856791352374,0,0.5957140748114244,2,2.4285714285714284,0.7142857142857143,N4 P1 O5,de-protonated,0,-9999,C7 H17 O5 N4 P1,7,17,5,4,1,-9999,-9999,N/A,-9999
43,269.129635,269.12974063788096,269.1295513758191,988046.9,-9999,680968.2,14.93,-1,0.7032377562042241,0.9141741041887244,0,0.5485044625132347,9,1.125,0.125,N2 O2,de-protonated,0,-9999,C16 H18 O2 N2,16,18,2,2,-9999,-9999,-9999,N/A,-9999
52,275.018848,275.0189464808177,275.0186945713091,1132575.9,-9999,606306.7,17.27,-1,0.915972308764839,0.8587852363678353,0,0.5152711418207012,6,1.2857142857142858,0.8571428571428571,N4 P1 O6,de-protonated,0,-9999,C7 H9 O6 N4 P1,7,9,6,4,1,-9999,-9999,N/A,-9999
54,275.091546,275.09164439246905,275.0914655900091,915367.8,-9999,648373.7,13.58,-1,0.6499745805890166,0.9262083459016708,0,0.5557250075410025,4,1.8888888888888888,0.4444444444444444,N4 P1 O4,de-protonated,0,-9999,C9 H17 O4 N4 P1,9,17,4,4,1,-9999,-9999,N/A,-9999
71,283.080949,283.0810376830796,283.08129482914904,1802725.3,-9999,709666.6,28.24,-1,-0.9083824121443088,0.860945611806579,0,0.5165673670839473,2,2.4285714285714284,0.8571428571428571,N4 P1 O6,de-protonated,0,-9999,C7 H17 O6 N4 P1,7,17,6,4,1,-9999,-9999,N/A,-9999
92,291.013289,291.0133680430379,291.01314116022905,1060992.5,-9999,813147,15.56,-1,0.779630802626689,0.8955753657531303,0,0.5373452194518782,0,2.4285714285714284,0.8571428571428571,S2 P1 O6,de-protonated,0,-9999,C7 H17 O6 P1 S2,7,17,6,-9999,1,2,-9999,N/A,-9999
98,293.06535,293.06542654920213,293.0656447646891,1560527.1,-9999,528366.8,23.8,-1,-0.7445959323237755,0.904295272005021,0,0.5425771632030126,4,1.875,0.75,N4 P1 O6,de-protonated,0,-9999,C8 H15 O6 N4 P1,8,15,6,4,1,-9999,-9999,N/A,-9999
100,293.101814,293.101890504888,293.10203027403907,1688530.9,-9999,595173.8,25.92,-1,-0.47686176361649085,0.9595787310878412,0,0.5757472386527046,3,2.111111111111111,0.5555555555555556,N4 P1 O5,de-protonated,0,-9999,C9 H19 O5 N4 P1,9,19,5,4,1,-9999,-9999,N/A,-9999
103,293.17451,293.17458641654173,293.17480129273906,4210394,-9999,556483.1,67.55,-1,-0.7329286022727186,0.907128292238522,0,0.5442769753431131,1,2.4545454545454546,0.2727272727272727,N4 P1 O3,de-protonated,0,-9999,C11 H27 O3 N4 P1,11,27,3,4,1,-9999,-9999,N/A,-9999
105,293.178639,293.1787154115238,293.1788240447391,2848474.5,-9999,459958.3,45.06,-1,-0.3705356812342214,0.9753954463333262,0,0.5852372677999957,5,1.6875,0.0625,N2 P1 O1,de-protonated,0,-9999,C16 H27 O1 N2 P1,16,27,1,2,1,-9999,-9999,N/A,-9999
110,295.081807,295.0818810986352,295.0821642090191,4985756,-9999,491982.2,80.34,-1,-0.9594289936856404,0.8461790993330943,0,0.5077074595998565,2,2.3333333333333335,0.1111111111111111,N4 S2 P1 O1,de-protonated,0,-9999,C9 H21 O1 N4 P1 S2,9,21,1,4,1,2,-9999,N/A,-9999
111,295.117384,295.1174580553991,295.11768033849904,2061471.6,-9999,610467.6,32.07,-1,-0.7532015692979601,0.9021827927609516,0,0.541309675656571,2,2.3333333333333335,0.5555555555555556,N4 P1 O5,de-protonated,0,-9999,C9 H21 O5 N4 P1,9,21,5,4,1,-9999,-9999,N/A,-9999
123,297.153031,297.15310258151095,297.1529894187691,1119217.1,-9999,642951,16.38,-1,0.380823164780583,0.9740283894347416,0,0.584417033660845,4,1.625,0.1875,S1 O3,de-protonated,0,-9999,C16 H26 O3 S1,16,26,3,-9999,-9999,1,-9999,N/A,-9999
130,300.998524,300.9985909081468,300.9988285062891,1179398.8,-9999,543820.7,17.22,-1,-0.78936567119082,0.8930967662686826,0,0.5358580597612096,7,1.2222222222222223,0.2222222222222222,N4 S2 P1 O2,de-protonated,0,-9999,C9 H11 O2 N4 P1 S2,9,11,2,4,1,2,-9999,N/A,-9999
131,301.034917,301.034983863919,301.03521401563904,1209098.8,-9999,472138.2,17.7,-1,-0.7645342116224992,0.8993715509587371,0,0.5396229305752422,6,1.5,0.1,N4 S2 P1 O1,de-protonated,0,-9999,C10 H15 O1 N4 P1 S2,10,15,1,4,1,2,-9999,N/A,-9999
137,303.014231,303.0142954584914,303.0144785707491,1210978,-9999,484402.6,17.73,-1,-0.6043020074053906,0.935886006824225,0,0.561531604094535,6,1.4444444444444444,0.2222222222222222,N4 S2 P1 O2,de-protonated,0,-9999,C9 H13 O2 N4 P1 S2,9,13,2,4,1,2,-9999,N/A,-9999
138,303.049837,303.04990141522006,303.0499947002291,1156069.9,-9999,634296,16.84,-1,-0.3078205268462799,0.9829540605248666,0,0.5897724363149199,6,1.4444444444444444,0.6666666666666666,N4 P1 O6,de-protonated,0,-9999,C9 H13 O6 N4 P1,9,13,6,4,1,-9999,-9999,N/A,-9999
139,303.050559,303.0506234143426,303.0508640800991,2217062,-9999,432694.1,34.08,-1,-0.7941431125140861,0.8918716702068841,0,0.5351230021241304,5,1.7,0.1,N4 S2 P1 O1,de-protonated,0,-9999,C10 H17 O1 N4 P1 S2,10,17,1,4,1,2,-9999,N/A,-9999
141,303.087119,303.0871833699118,303.08741178077906,1507434,-9999,540258.3,22.55,-1,-0.7536138366651287,0.9020811063536824,0,0.5412486638122094,9,1,0.375,O6,de-protonated,0,-9999,C16 H16 O6,16,16,6,-9999,-9999,-9999,-9999,N/A,-9999
144,305.029979,305.0300410087862,305.0302908265391,2491074.5,-9999,444627.9,38.52,-1,-0.818993261983468,0.8854080208949596,0,0.5312448125369758,10,0.7142857142857143,0.5714285714285714,O8,de-protonated,0,-9999,C14 H10 O8,14,10,8,-9999,-9999,-9999,-9999,N/A,-9999
144,305.029979,305.0300410087862,305.0301286352091,2491074.5,-9999,444627.9,38.52,-1,-0.2872713698428979,0.9851375294064718,0,0.5910825176438831,5,1.6666666666666667,0.2222222222222222,N4 S2 P1 O2,de-protonated,0,-9999,C9 H15 O2 N4 P1 S2,9,15,2,4,1,2,-9999,N/A,-9999
145,305.066247,305.0663089647103,305.0665141445591,2815686.8,-9999,418041.4,43.8,-1,-0.6725741413965833,0.9211988148807876,0,0.5527192889284726,4,1.9,0.1,N4 S2 P1 O1,de-protonated,0,-9999,C10 H19 O1 N4 P1 S2,10,19,1,4,1,2,-9999,N/A,-9999
146,305.102734,305.10279592036824,305.1030618452391,2421450.8,-9999,465670.5,37.39,-1,-0.8715903054244772,0.8712371534935657,0,0.5227422920961394,8,1.125,0.375,O6,de-protonated,0,-9999,C16 H18 O6,16,18,6,-9999,-9999,-9999,-9999,N/A,-9999
148,307.009143,307.00920260354087,307.00939319031903,1209253.1,-9999,476520.2,17.55,-1,-0.6207848436808198,0.9324632170482356,0,0.5594779302289413,5,1.625,0.375,N4 S2 P1 O3,de-protonated,0,-9999,C8 H13 O3 N4 P1 S2,8,13,3,4,1,2,-9999,N/A,-9999
149,307.045478,307.04553755938355,307.0457786996691,4228777.5,-9999,426662.6,66.2,-1,-0.785356133407532,0.8941205289514643,0,0.5364723173708785,4,1.8888888888888888,0.2222222222222222,N4 S2 P1 O2,de-protonated,0,-9999,C9 H17 O2 N4 P1 S2,9,17,2,4,1,2,-9999,N/A,-9999
150,307.081177,307.0812365159992,307.08129482914904,2195885.5,-9999,562295.2,33.45,-1,-0.18989482860754528,0.9934783111656572,0,0.5960869866993943,4,1.8888888888888888,0.6666666666666666,N4 P1 O6,de-protonated,0,-9999,C9 H17 O6 N4 P1,9,17,6,4,1,-9999,-9999,N/A,-9999
151,307.081994,307.0820535150063,307.0823264003491,4093869.5,-9999,390049.8,64.03,-1,-0.8886390368990871,0.8665059713814223,0,0.5199035828288533,8,1.0666666666666669,0.4666666666666667,O7,de-protonated,0,-9999,C15 H16 O7,15,16,7,-9999,-9999,-9999,-9999,N/A,-9999
151,307.081994,307.0820535150063,307.0821642090191,4093869.5,-9999,390049.8,64.03,-1,-0.3604703421146623,0.9766985346698036,0,0.5860191208018822,3,2.1,0.1,N4 S2 P1 O1,de-protonated,0,-9999,C10 H21 O1 N4 P1 S2,10,21,1,4,1,2,-9999,N/A,-9999
153,307.154849,307.1549084264668,307.15509741904907,1012150,-9999,595048.7,14.37,-1,-0.6153001654230287,0.9336109799442264,0,0.5601665879665358,6,1.411764705882353,0.29411764705882354,O5,de-protonated,0,-9999,C17 H24 O5,17,24,5,-9999,-9999,-9999,-9999,N/A,-9999
154,307.194431,307.19449037836347,307.19447410919906,1053498.6,-9999,609521,15.04,-1,0.05296047219657857,0.999491200099647,0,0.5996947200597882,5,1.7058823529411764,0.0588235294117647,N2 P1 O1,de-protonated,0,-9999,C17 H29 O1 N2 P1,17,29,1,2,1,-9999,-9999,N/A,-9999
