Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,34S
8,265.147481,265.1475169153587,265.1475239158191,1408409.1,-9999,581005.8,22.52,-1,-0.02640213362655654,0.9998735250802,0,0.59992411504812,5,1.6428571428571428,0.07142857142857142,N2 P1 O1,de-protonated,0,-9999,C14 H23 O1 N2 P1,14,23,1,2,1,-9999,-9999,-9999
16,275.092245,275.0922769479626,275.0924971612091,898063.3,-9999,570528.8,13.45,-1,-0.8005061889353503,0.8902311227916705,0,0.5341386736750022,8,1.0666666666666669,0.3333333333333333,O5,de-protonated,0,-9999,C15 H16 O5,15,16,5,-9999,-9999,-9999,-9999,-9999
17,277.034983,277.03501417292046,277.0352140156391,1099461.3,-9999,486747.5,16.91,-1,-0.7213621537380199,0.9099012084528392,0,0.5459407250717035,4,1.875,0.125,N4 S2 P1 O1,de-protonated,0,-9999,C8 H15 O1 N4 P1 S2,8,15,1,4,1,2,-9999,-9999
20,279.014468,279.0144983832183,279.01464076207907,937658.8,-9999,430925.4,14.04,-1,-0.5102917192986434,0.9538500411343008,0,0.5723100246805806,9,0.6666666666666666,0.6666666666666666,O8,de-protonated,0,-9999,C12 H8 O8,12,8,8,-9999,-9999,-9999,-9999,-9999
20,279.014468,279.0144983832183,279.0144785707491,937658.8,-9999,430925.4,14.04,-1,0.0710087496136973,0.999085510119346,0,0.5994513060716076,4,1.8571428571428572,0.2857142857142857,N4 S2 P1 O2,de-protonated,0,-9999,C7 H13 O2 N4 P1 S2,7,13,2,4,1,2,-9999,-9999
21,279.050697,279.050727368765,279.0508640800991,1380158.1,-9999,438135.3,21.6,-1,-0.4899154657748912,0.9573839186827676,0,0.5744303512096605,3,2.125,0.125,N4 S2 P1 O1,de-protonated,0,-9999,C8 H17 O1 N4 P1 S2,8,17,1,4,1,2,-9999,-9999
23,279.087114,279.08714435423667,279.08741178077906,1865345.5,-9999,520385.3,29.9,-1,-0.9582178597273476,0.8465357708665746,0,0.5079214625199447,7,1.1428571428571428,0.42857142857142855,O6,de-protonated,0,-9999,C14 H16 O6,14,16,6,-9999,-9999,-9999,-9999,-9999
24,279.123548,279.1235783397016,279.12379729012906,1448324.8,-9999,508001.6,22.77,-1,-0.7844204957228166,0.8943588450226118,0,0.5366153070135671,6,1.3333333333333333,0.3333333333333333,O5,de-protonated,0,-9999,C15 H20 O5,15,20,5,-9999,-9999,-9999,-9999,-9999
25,281.030127,281.03015657908486,281.0302908265391,1333552.5,-9999,589161.4,20.8,-1,-0.47769745334690017,0.9594398474921628,0,0.5756639084952977,8,0.8333333333333334,0.6666666666666666,O8,de-protonated,0,-9999,C12 H10 O8,12,10,8,-9999,-9999,-9999,-9999,-9999
25,281.030127,281.03015657908486,281.0301286352091,1333552.5,-9999,589161.4,20.8,-1,0.09943373646779828,0.9982076127574088,0,0.5989245676544452,3,2.142857142857143,0.2857142857142857,N4 S2 P1 O2,de-protonated,0,-9999,C7 H15 O2 N4 P1 S2,7,15,2,4,1,2,-9999,-9999
26,281.066521,281.0665505645657,281.0666763358891,1880371.8,-9999,444805.3,30.15,-1,-0.4474786019540344,0.964319354528297,0,0.5785916127169781,7,1.0769230769230769,0.5384615384615384,O7,de-protonated,0,-9999,C13 H14 O7,13,14,7,-9999,-9999,-9999,-9999,-9999
26,281.066521,281.0665505645657,281.06651414455905,1880371.8,-9999,444805.3,30.15,-1,0.12957789289286278,0.9969580346556752,0,0.598174820793405,2,2.375,0.125,N4 S2 P1 O1,de-protonated,0,-9999,C8 H19 O1 N4 P1 S2,8,19,1,4,1,2,-9999,-9999
27,281.102783,281.1028125500992,281.1030618452391,2174903,-9999,450131.4,35.18,-1,-0.8868460494825944,0.8670066339173715,0,0.5202039803504229,6,1.2857142857142858,0.42857142857142855,O6,de-protonated,0,-9999,C14 H18 O6,14,18,6,-9999,-9999,-9999,-9999,-9999
30,283.04573,283.0457587749737,283.0459408909991,1679011.5,-9999,532107.4,26.53,-1,-0.64341507529814,0.9276352582942547,0,0.5565811549765529,7,1,0.6666666666666666,O8,de-protonated,0,-9999,C12 H12 O8,12,12,8,-9999,-9999,-9999,-9999,-9999
30,283.04573,283.0457587749737,283.0457786996691,1679011.5,-9999,532107.4,26.53,-1,-0.07039389695670129,0.9991012712912706,0,0.5994607627747623,2,2.4285714285714284,0.2857142857142857,N4 S2 P1 O2,de-protonated,0,-9999,C7 H17 O2 N4 P1 S2,7,17,2,4,1,2,-9999,-9999
31,283.081476,283.0815047607131,283.08129482914904,1141862.6,-9999,755996.3,17.41,-1,0.7415946156247358,0.9050274660113422,0,0.5430164796068053,2,2.4285714285714284,0.8571428571428571,N4 P1 O6,de-protonated,0,-9999,C7 H17 O6 N4 P1,7,17,6,4,1,-9999,-9999,-9999
32,283.082137,283.08216576044936,283.0823264003491,2700134.8,-9999,459401,43.87,-1,-0.5674670748998911,0.9432443567364868,0,0.5659466140418921,6,1.2307692307692308,0.5384615384615384,O7,de-protonated,0,-9999,C13 H16 O7,13,16,7,-9999,-9999,-9999,-9999,-9999
33,283.118558,283.11858674591946,283.1187119096991,1479017.9,-9999,531991.3,23.14,-1,-0.4420893934216149,0.9651585589338878,0,0.5790951353603326,5,1.4285714285714286,0.42857142857142855,O6,de-protonated,0,-9999,C14 H20 O6,14,20,6,-9999,-9999,-9999,-9999,-9999
