Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,34S
20,295.085437,295.0854354183501,295.0856977036691,1096081.3,-9999,568153.1,16.66,-1,-0.8888445663944221,0.8664485345130181,0,0.5198691207078108,2,1.818181818181818,0.6363636363636364,S1 O7,de-protonated,0,-9999,C11 H20 O7 S1,11,20,7,-9999,-9999,1,-9999,N/A
20,295.085437,295.0854354183501,295.08531758114907,1096081.3,-9999,568153.1,16.66,-1,0.3993326471443538,0.9714796101621438,0,0.5828877660972862,7,1.3076923076923077,0.3076923076923077,N2 P1 O4,de-protonated,0,-9999,C13 H17 O4 N2 P1,13,17,4,2,1,-9999,-9999,N/A
23,297.064597,297.06459487010727,297.06458213625905,1012754.5,-9999,671423.2,15.15,-1,0.04286558879354398,0.9996666511053516,0,0.599799990663211,7,1.25,0.4166666666666667,N2 P1 O5,de-protonated,0,-9999,C12 H15 O5 N2 P1,12,15,5,2,1,-9999,-9999,N/A
25,297.100837,297.1008348600685,297.1009676456091,919124.9,-9999,839242.8,13.57,-1,-0.4469374221108095,0.9644040528816796,0,0.5786424317290078,6,1.4615384615384617,0.3076923076923077,N2 P1 O4,de-protonated,0,-9999,C13 H19 O4 N2 P1,13,19,4,2,1,-9999,-9999,N/A
26,297.101195,297.10119285996933,297.1013477681291,924948.9,-9999,629526.2,13.67,-1,-0.5213983743489088,0.9518689015696034,0,0.571121340941762,1,2,0.6363636363636364,S1 O7,de-protonated,0,-9999,C11 H22 O7 S1,11,22,7,-9999,-9999,1,-9999,N/A
26,297.101195,297.10119285996933,297.1009676456091,924948.9,-9999,629526.2,13.67,-1,0.7580398071821581,0.900986654554996,0,0.5405919927329976,6,1.4615384615384617,0.3076923076923077,N2 P1 O4,de-protonated,0,-9999,C13 H19 O4 N2 P1,13,19,4,2,1,-9999,-9999,N/A
28,297.155281,297.1552788449871,297.1554913422191,886168.5,-9999,735219.4,13.01,-1,-0.7151045098475936,0.9113864896626642,0,0.5468318937975986,0,2.1666666666666665,0.6666666666666666,O8,de-protonated,0,-9999,C12 H26 O8,12,26,8,-9999,-9999,-9999,-9999,N/A
31,299.080407,299.0804043117121,299.0806123232391,1032600.2,-9999,626604.2,15.49,-1,-0.6955032137327729,0.915970413009969,0,0.5495822478059813,1,2,0.8,S1 O8,de-protonated,0,-9999,C10 H20 O8 S1,10,20,8,-9999,-9999,1,-9999,N/A
31,299.080407,299.0804043117121,299.0802322007191,1032600.2,-9999,626604.2,15.49,-1,0.5754676319638543,0.9416806350698524,0,0.5650083810419114,6,1.4166666666666667,0.4166666666666667,N2 P1 O5,de-protonated,0,-9999,C12 H17 O5 N2 P1,12,17,5,2,1,-9999,-9999,N/A
43,309.064957,309.0649515459137,309.0649622587791,951398.8,-9999,618808.6,13.93,-1,-0.03466218011629785,0.9997820192013868,0,0.599869211520832,3,1.6363636363636365,0.7272727272727273,S1 O8,de-protonated,0,-9999,C11 H18 O8 S1,11,18,8,-9999,-9999,1,-9999,N/A
