Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,34S
0,241.07321,241.07325375548672,241.07309912683905,1073213,-9999,429408.7,17.37,-1,0.641418093615479,0.9280672277063188,0,0.5568403366237913,10,0.8333333333333334,0.16666666666666666,N4 O2,de-protonated,0,-9999,C12 H10 O2 N4,12,10,2,4,-9999,-9999,-9999,-9999
1,253.036865,253.0369060641002,253.03671361748908,836125.5,-9999,694309.9,12.92,-1,0.760548176476497,0.9003641342175172,0,0.5402184805305102,12,0.5,0.25,N4 O3,de-protonated,0,-9999,C12 H6 O3 N4,12,6,3,4,-9999,-9999,-9999,-9999
3,253.073242,253.0732830559167,253.07309912683905,1120994.8,-9999,575492.4,18.01,-1,0.7267824130055276,0.9086062053321594,0,0.5451637231992956,11,0.7692307692307693,0.15384615384615383,N4 O2,de-protonated,0,-9999,C13 H10 O2 N4,13,10,2,4,-9999,-9999,-9999,-9999
44,283.083857,283.08389130462166,283.08366381086904,2120284.5,-9999,769585.5,34.3,-1,0.803627272430997,0.8894227620105812,0,0.5336536572063487,11,0.8571428571428571,0.21428571428571427,N4 O3,de-protonated,0,-9999,C14 H12 O3 N4,14,12,3,4,-9999,-9999,-9999,-9999
50,285.127878,285.1279118447914,285.12783729870904,1132693.3,-9999,649560.7,17.39,-1,0.2614479283395092,0.9876736708620674,0,0.5926042025172404,4,1.6923076923076923,0.2307692307692308,N2 S1 O3,de-protonated,0,-9999,C13 H22 O3 N2 S1,13,22,3,2,-9999,1,-9999,-9999
51,285.128283,285.1283168447003,285.1284887473891,1581845.3,-9999,464746.5,25.08,-1,-0.6028955211055782,0.9361743817707536,0,0.5617046290624521,13,0.8571428571428571,0.04761904761904761,O1,de-protonated,0,-9999,C21 H18 O1,21,18,1,-9999,-9999,-9999,-9999,-9999
62,293.068266,293.0682980584934,293.06801374640906,946131.1,-9999,747088.1,14.01,-1,0.9701232170772868,0.8430167552770308,0,0.5058100531662184,13,0.6666666666666666,0.2,N4 O3,de-protonated,0,-9999,C15 H10 O3 N4,15,10,3,4,-9999,-9999,-9999,-9999
76,297.099123,297.0991541516974,297.0993138753291,861750.2,-9999,846290.7,12.5,-1,-0.5376102340492417,0.9489082519622372,0,0.5693449511773423,11,0.9333333333333332,0.2,N4 O3,de-protonated,0,-9999,C15 H14 O3 N4,15,14,3,4,-9999,-9999,-9999,-9999
79,297.155366,297.1553971390448,297.1554913422191,6426683,-9999,383589.5,105.97,-1,-0.31701643425705106,0.9904128641698596,0.9459022571980767,0.9726086213811466,0,2.1666666666666665,0.6666666666666666,O8,de-protonated,0,-9999,C12 H26 O8,12,26,8,-9999,-9999,-9999,-9999,-9999
80,298.103518,298.1035489257451,298.1036106731291,940431.4,-9999,708840.5,13.82,-1,-0.20713396880969503,0.9922452626112328,0,0.5953471575667396,5,1.5714285714285714,0.14285714285714285,N1 S1 P1 O2,de-protonated,0,-9999,C14 H22 O2 N1 P1 S1,14,22,2,1,1,1,-9999,-9999
