Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,33S,34S
0,237.038179,237.03808297537233,237.0379596639491,883560.1,-9999,801213.6,13.86,-1,0.520218041922725,0.9520812707854188,0,0.5712487624712512,11,0.6666666666666666,0.06666666666666667,S1 O1,de-protonated,0,-9999,C15 H10 O1 S1,15,10,1,-9999,-9999,1,-9999,N/A,-9999
2,239.053885,239.05378945228625,239.05360972840907,937723.3,-9999,755956.5,14.82,-1,0.7518141114273279,0.902524686757877,0,0.5415148120547262,10,0.8,0.06666666666666667,S1 O1,de-protonated,0,-9999,C15 H12 O1 S1,15,12,1,-9999,-9999,1,-9999,N/A,-9999
4,241.069561,241.0694659291931,241.0692597928691,1465613.5,-9999,705560.1,24.2,-1,0.8550917033508344,0.8757523084834867,0,0.525451385090092,9,0.9333333333333332,0.06666666666666667,S1 O1,de-protonated,0,-9999,C15 H14 O1 S1,15,14,1,-9999,-9999,1,-9999,N/A,-9999
5,243.048816,243.04872139748272,243.04852434797905,1166040,-9999,760205.2,18.77,-1,0.8107414114006366,0.8875712151834276,0,0.5325427291100565,9,0.8571428571428571,0.14285714285714285,S1 O2,de-protonated,0,-9999,C14 H12 O2 S1,14,12,2,-9999,-9999,1,-9999,N/A,-9999
6,243.085247,243.08515240610228,243.08490985732908,1065118,-9999,755092.8,16.98,-1,0.9977944469837108,0.8347281470244144,0,0.5008368882146487,8,1.0666666666666669,0.06666666666666667,S1 O1,de-protonated,0,-9999,C15 H16 O1 S1,15,16,1,-9999,-9999,1,-9999,N/A,-9999
17,257.064144,257.0640527134947,257.0641744124391,900358.1,-9999,761880.7,13.84,-1,-0.4734185334004742,0.9601486081217284,0,0.576089164873037,9,0.9333333333333332,0.13333333333333333,S1 O2,de-protonated,0,-9999,C15 H14 O2 S1,15,14,2,-9999,-9999,1,-9999,N/A,-9999
38,269.129409,269.1293205681238,269.1295513758191,862688.4,-9999,833339.1,12.79,-1,-0.8576081450941888,0.8750677139056777,0,0.5250406283434066,9,1.125,0.125,N2 O2,de-protonated,0,-9999,C16 H18 O2 N2,16,18,2,2,-9999,-9999,-9999,N/A,-9999
41,271.062781,271.0626930255575,271.06253444280907,822733.5,-9999,861247.2,12.1,-1,0.585041192677085,0.9397841836136616,0,0.5638705101681969,15,0.5,0.0625,N4 O1,de-protonated,0,-9999,C16 H8 O1 N4,16,8,1,4,-9999,-9999,-9999,N/A,-9999
58,281.064515,281.06442939195733,281.0641744124391,1185748.9,-9999,657669.9,18.03,-1,0.90719323709845,0.8612829571756581,0,0.5167697743053948,11,0.8235294117647058,0.1176470588235294,S1 O2,de-protonated,0,-9999,C17 H14 O2 S1,17,14,2,-9999,-9999,1,-9999,N/A,-9999
60,281.100822,281.10073640054753,281.1005599217891,1219929,-9999,665141.2,18.61,-1,0.6278136139906983,0.9309795312468714,0,0.5585877187481229,10,1,0.05555555555555555,S1 O1,de-protonated,0,-9999,C18 H18 O1 S1,18,18,1,-9999,-9999,1,-9999,N/A,-9999
64,283.080189,283.0801038688638,283.0798244768991,1700277.3,-9999,593813,26.51,-1,0.9869723679469186,0.8379877571665175,0,0.5027926542999105,10,0.9411764705882352,0.1176470588235294,S1 O2,de-protonated,0,-9999,C17 H16 O2 S1,17,16,2,-9999,-9999,1,-9999,N/A,-9999
68,285.059442,285.0593573371529,285.0590890320091,1824911.9,-9999,545264,28.59,-1,0.9412264126997972,0.8515077389014442,0,0.5109046433408665,10,0.875,0.1875,S1 O3,de-protonated,0,-9999,C16 H14 O3 S1,16,14,3,-9999,-9999,1,-9999,N/A,-9999
71,285.095829,285.095744345762,285.0954745413591,1791123.9,-9999,640532.3,28.02,-1,0.9463650845745734,0.8500104031164178,0,0.5100062418698507,9,1.0588235294117647,0.1176470588235294,S1 O2,de-protonated,0,-9999,C17 H18 O2 S1,17,18,2,-9999,-9999,1,-9999,N/A,-9999
73,285.124638,285.12455335257823,285.12446599538913,5446295,-9999,521182.5,89.24,-1,0.306382648704144,0.9860379956038114,0.9989198305504288,0.9911907295824584,9,1.125,0.1875,N2 O3,de-protonated,0,-9999,C16 H18 O3 N2,16,18,3,2,-9999,-9999,-9999,N/A,-9999
75,286.127976,286.12789158996696,286.1278208304591,934405.4,-9999,518697.4,13.67,-1,0.24730034175832644,0.9889644033258628,0.9989198305504288,0.9929465742156892,9,1.2,0.2,13C1 N2 O3,de-protonated,1,73,C15 H18 O3 N2 13C1,15,18,3,2,-9999,-9999,1,N/A,-9999
77,287.054634,287.05454980921326,287.0546120500091,1141739.1,-9999,653993.3,17.01,-1,-0.2168256256090872,0.9915057706232984,0,0.594903462373979,0,2.3333333333333335,0.4444444444444444,S2 P1 O4,de-protonated,0,-9999,C9 H21 O4 P1 S2,9,21,4,-9999,1,2,-9999,N/A,-9999
78,287.075099,287.0750148140553,287.07473909646905,1483885.4,-9999,625837.3,22.69,-1,0.9604383413052402,0.84588162345496,0,0.5075289740729759,9,1,0.1875,S1 O3,de-protonated,0,-9999,C16 H16 O3 S1,16,16,3,-9999,-9999,1,-9999,N/A,-9999
83,289.033911,289.0338272775081,289.0338766051191,1397188.4,-9999,461977.9,21.25,-1,-0.1706637696996468,0.9947290438708124,0,0.5968374263224875,0,2.375,0.625,S2 P1 O5,de-protonated,0,-9999,C8 H19 O5 P1 S2,8,19,5,-9999,1,2,-9999,N/A,-9999
89,291.013272,291.01318874582284,291.01314116022905,1294493.6,-9999,436322.7,19.38,-1,0.16351699308485784,0.9951602097509216,0,0.5970961258505529,0,2.4285714285714284,0.8571428571428571,S2 P1 O6,de-protonated,0,-9999,C7 H17 O6 P1 S2,7,17,6,-9999,1,2,-9999,N/A,-9999
107,295.153871,295.1537887254843,295.1540658478491,933095.3,-9999,578914.1,13.42,-1,-0.9389074957343831,0.8521816276459305,0,0.5113089765875583,1,2.5,0.4,N4 P1 O4,de-protonated,0,-9999,C10 H25 O4 N4 P1,10,25,4,4,1,-9999,-9999,N/A,-9999
112,297.096738,297.0966561851646,297.0969448936091,6422465,-9999,478481.4,103.04,-1,-0.9717651071432626,0.8425291900308162,0,0.5055175140184897,2,2.375,0.75,N4 P1 O6,de-protonated,0,-9999,C8 H19 O6 N4 P1,8,19,6,4,1,-9999,-9999,N/A,-9999
116,298.100115,298.10003342256255,298.1002393698091,1148978,-9999,555923.1,16.83,-1,-0.6908657537668575,0.9170395851145584,0,0.5502237510687351,10,1.0588235294117647,0.1176470588235294,N1 P1 O2,de-protonated,0,-9999,C17 H18 O2 N1 P1,17,18,2,1,1,-9999,-9999,N/A,-9999
123,300.079331,300.07924989084296,300.0795039249191,904467.6,-9999,625063.1,12.83,-1,-0.8465559053950836,0.8780634221023186,0,0.5268380532613911,10,1,0.1875,N1 P1 O3,de-protonated,0,-9999,C16 H16 O3 N1 P1,16,16,3,1,1,-9999,-9999,N/A,-9999
124,301.034231,301.0341501167713,301.0338766051191,1380865.6,-9999,496524,20.44,-1,0.908574328227929,0.8608911400016699,0,0.5165346840010019,1,2.111111111111111,0.5555555555555556,S2 P1 O5,de-protonated,0,-9999,C9 H19 O5 P1 S2,9,19,5,-9999,1,2,-9999,N/A,-9999
124,301.034231,301.0341501167713,301.03434463576906,1380865.6,-9999,496524,20.44,-1,-0.6461687885101098,0.9270377286409048,0,0.5562226371845428,7,1.2222222222222223,0.6666666666666666,N4 P1 O6,de-protonated,0,-9999,C9 H11 O6 N4 P1,9,11,6,4,1,-9999,-9999,N/A,-9999
126,301.070464,301.070383125344,301.0702621144691,876805.8,-9999,622236.1,12.27,-1,0.40193566136581166,0.9711120234123124,0,0.5826672140473873,0,2.3,0.4,S2 P1 O4,de-protonated,0,-9999,C10 H23 O4 P1 S2,10,23,4,-9999,1,2,-9999,N/A,-9999
131,303.013387,303.0133065850376,303.01314116022905,1125608.5,-9999,496810.3,16.3,-1,0.5459327865958618,0.9473568458710332,0,0.5684141075226199,1,2.125,0.75,S2 P1 O6,de-protonated,0,-9999,C8 H17 O6 P1 S2,8,17,6,-9999,1,2,-9999,N/A,-9999
131,303.013387,303.0133065850376,303.0136091908791,1125608.5,-9999,496810.3,16.3,-1,-0.9986542925239612,0.834468185031525,0,0.500680911018915,7,1.125,0.875,N4 P1 O7,de-protonated,0,-9999,C8 H9 O7 N4 P1,8,9,7,4,1,-9999,-9999,N/A,-9999
133,303.049828,303.04974759365945,303.04952666957905,1856108.8,-9999,532028.6,28.14,-1,0.729003218790233,0.9080733489677558,0,0.5448440093806535,0,2.3333333333333335,0.5555555555555556,S2 P1 O5,de-protonated,0,-9999,C9 H21 O5 P1 S2,9,21,5,-9999,1,2,-9999,N/A,-9999
133,303.049828,303.04974759365945,303.0499947002291,1856108.8,-9999,532028.6,28.14,-1,-0.8153986931755985,0.8863523683120728,0,0.5318114209872437,6,1.4444444444444444,0.6666666666666666,N4 P1 O6,de-protonated,0,-9999,C9 H13 O6 N4 P1,9,13,6,4,1,-9999,-9999,N/A,-9999
135,303.086279,303.08619860228373,303.0863802095791,1274481,-9999,475098.4,18.71,-1,-0.5991931911774803,0.936930687839192,0,0.5621584127035151,5,1.7,0.5,N4 P1 O5,de-protonated,0,-9999,C10 H17 O5 N4 P1,10,17,5,4,1,-9999,-9999,N/A,-9999
138,305.029229,305.0291490619836,305.02925925533907,2207832,-9999,388112.9,33.84,-1,-0.36125503409972926,0.976598174071256,0,0.5859589044427536,6,1.375,0.875,N4 P1 O7,de-protonated,0,-9999,C8 H11 O7 N4 P1,8,11,7,4,1,-9999,-9999,N/A,-9999
139,305.065518,305.0654380705696,305.0656447646891,3323228.5,-9999,569537.5,51.92,-1,-0.6775398117546343,0.9200788835781014,0,0.5520473301468608,5,1.6666666666666667,0.6666666666666666,N4 P1 O6,de-protonated,0,-9999,C9 H15 O6 N4 P1,9,15,6,4,1,-9999,-9999,N/A,-9999
140,305.102002,305.1019220792017,305.10203027403907,2152544.8,-9999,594962.8,32.94,-1,-0.3546185427527393,0.9774404062010652,0,0.5864642437206392,4,1.9,0.5,N4 P1 O5,de-protonated,0,-9999,C10 H19 O5 N4 P1,10,19,5,4,1,-9999,-9999,N/A,-9999
141,305.138252,305.1381720877784,305.13841578338906,1269349.3,-9999,563958.7,18.63,-1,-0.7986395617800612,0.8907134256629405,0,0.5344280553977643,3,2.090909090909091,0.3636363636363637,N4 P1 O4,de-protonated,0,-9999,C11 H23 O4 N4 P1,11,23,4,4,1,-9999,-9999,N/A,-9999
143,307.044872,307.0447925388827,307.0449093197991,4184140.8,-9999,479867.2,65.29,-1,-0.3803382269816286,0.974093627755779,0,0.5844561766534674,5,1.625,0.875,N4 P1 O7,de-protonated,0,-9999,C8 H13 O7 N4 P1,8,13,7,4,1,-9999,-9999,N/A,-9999
145,307.081315,307.08123554750506,307.08129482914904,4317265.5,-9999,467089.1,67.43,-1,-0.19304869747216155,0.9932606189015208,0,0.5959563713409124,4,1.8888888888888888,0.6666666666666666,N4 P1 O6,de-protonated,0,-9999,C9 H17 O6 N4 P1,9,17,6,4,1,-9999,-9999,N/A,-9999
147,307.117628,307.1175485560967,307.11768033849904,3549781.8,-9999,550805.3,55.1,-1,-0.4290941575721738,0.967143247979156,0,0.5802859487874935,3,2.1,0.5,N4 P1 O5,de-protonated,0,-9999,C10 H21 O5 N4 P1,10,21,5,4,1,-9999,-9999,N/A,-9999
148,307.154064,307.1539845647174,307.1540658478491,1322458.3,-9999,492082.9,19.31,-1,-0.2646330969694974,0.9873734185560328,0,0.5924240511336197,2,2.272727272727273,0.3636363636363637,N4 P1 O4,de-protonated,0,-9999,C11 H25 O4 N4 P1,11,25,4,4,1,-9999,-9999,N/A,-9999
150,308.084609,308.0845297848834,308.0845893053491,895693.3,-9999,606026.9,12.46,-1,-0.1931952060038556,0.9932504203294612,0,0.5959502521976767,12,0.8888888888888888,0.1111111111111111,N1 P1 O2,de-protonated,0,-9999,C18 H16 O2 N1 P1,18,16,2,1,1,-9999,-9999,N/A,-9999
153,309.060555,309.0604760157912,309.0605593842591,5792071.5,-9999,544459.7,91.13,-1,-0.26974800031326995,0.9868838471016248,0,0.5921303082609748,4,1.875,0.875,N4 P1 O7,de-protonated,0,-9999,C8 H15 O7 N4 P1,8,15,7,4,1,-9999,-9999,N/A,-9999
155,309.097013,309.0969340244171,309.0969448936091,7512908,-9999,488133.1,118.78,-1,-0.03516434611584325,0.9997756581997124,0,0.5998653949198274,3,2.111111111111111,0.6666666666666666,N4 P1 O6,de-protonated,0,-9999,C9 H19 O6 N4 P1,9,19,6,4,1,-9999,-9999,N/A,-9999
157,309.133358,309.13327903301627,309.1333304029591,3968336.5,-9999,539602,61.82,-1,-0.16617406716636202,0.9950020401022168,0,0.59700122406133,2,2.3,0.5,N4 P1 O5,de-protonated,0,-9999,C10 H23 O5 N4 P1,10,23,5,4,1,-9999,-9999,N/A,-9999
158,309.169789,309.1697100416358,309.1697159123091,989781.1,-9999,611727.2,13.96,-1,-0.01898851325570839,0.9999345783420672,0,0.5999607470052404,1,2.4545454545454546,0.3636363636363637,N4 P1 O4,de-protonated,0,-9999,C11 H27 O4 N4 P1,11,27,4,4,1,-9999,-9999,N/A,-9999
159,309.172447,309.1723680422647,309.17208489402907,2625877.5,-9999,564928,40.25,-1,0.9158272995671436,0.8588266289362797,0,0.5152959773617678,10,1.2222222222222223,0.05555555555555555,N4 O1,de-protonated,0,-9999,C18 H22 O1 N4,18,22,1,4,-9999,-9999,-9999,N/A,-9999
163,310.100374,310.10029526181125,310.1002393698091,1108939,-9999,531090.6,15.88,-1,0.18023850046426892,0.9941228116674165,0,0.5964736870004498,11,1,0.1111111111111111,N1 P1 O2,de-protonated,0,-9999,C18 H18 O2 N1 P1,18,18,2,1,1,-9999,-9999,N/A,-9999
168,311.076345,311.076266492725,311.07620944871906,7816776,-9999,461275.6,123.65,-1,0.18337630521104856,0.9939170254009564,0,0.5963502152405739,3,2.125,0.875,N4 P1 O7,de-protonated,0,-9999,C8 H17 O7 N4 P1,8,17,7,4,1,-9999,-9999,N/A,-9999
169,311.094891,311.09481249711297,311.09483689332905,917834.6,-9999,563438.5,12.8,-1,-0.07842051099357801,0.9988847534750568,0,0.5993308520850341,2,2.3333333333333335,0.4444444444444444,N4 S1 P1 O4,de-protonated,0,-9999,C9 H21 O4 N4 P1 S1,9,21,4,4,1,1,-9999,N/A,-9999
171,311.11261,311.1125315013053,311.1125949580691,9321549,-9999,496685.8,147.83,-1,-0.2039671966168718,0.9960811539087456,0.9463322009032572,0.9761815727065504,2,2.3333333333333335,0.6666666666666666,N4 P1 O6,de-protonated,0,-9999,C9 H21 O6 N4 P1,9,21,6,4,1,-9999,-9999,N/A,-9999
173,311.149152,311.14907350995105,311.1489804674191,2054481.6,-9999,427215.1,31.07,-1,0.29902888257610116,0.9839060854523556,0,0.5903436512714133,1,2.5,0.5,N4 P1 O5,de-protonated,0,-9999,C10 H25 O5 N4 P1,10,25,5,4,1,-9999,-9999,N/A,-9999
179,312.079754,312.0796757301305,312.07950392491904,1174858.6,-9999,486305.6,16.78,-1,0.5505174459593388,0.9464931409874004,0,0.5678958845924402,11,0.9411764705882352,0.17647058823529413,N1 P1 O3,de-protonated,0,-9999,C17 H16 O3 N1 P1,17,16,3,1,1,-9999,-9999,N/A,-9999
180,312.116015,312.1159367387098,312.1158894342691,1547471.4,-9999,529293.1,22.71,-1,0.15156050149495817,0.9958406914008598,0,0.5975044148405159,10,1.1111111111111112,0.1111111111111111,N1 P1 O2,de-protonated,0,-9999,C18 H20 O2 N1 P1,18,20,2,1,1,-9999,-9999,N/A,-9999
180,312.116015,312.1159367387098,312.1159497931391,1547471.4,-9999,529293.1,22.71,-1,-0.0418255757564951,0.9996826278903582,0.9463322009032572,0.9783424570955176,2,2.625,0.75,13C1 N4 P1 O6,de-protonated,1,171,C8 H21 O6 N4 P1 13C1,8,21,6,4,1,-9999,1,N/A,-9999
182,313.0192,313.01912195240243,313.0189555527491,1325382.4,-9999,595846.4,19.18,-1,0.5315960914572713,0.9500160655294432,0,0.5700096393176659,17,0.35294117647058826,0.0588235294117647,N4 S1 O1,de-protonated,0,-9999,C17 H6 O1 N4 S1,17,6,1,4,-9999,1,-9999,N/A,-9999
183,313.034542,313.0344639560323,313.03434463576906,1142216.5,-9999,493405.1,16.26,-1,0.3811730734880087,0.9739812675648992,0,0.5843887605389396,8,1.1,0.6,N4 P1 O6,de-protonated,0,-9999,C10 H11 O6 N4 P1,10,11,6,4,1,-9999,-9999,N/A,-9999
186,313.089374,313.08929596900555,313.0893575897291,934223.8,-9999,776696.1,12.95,-1,-0.19681513300554604,0.9929960110821489,0,0.5957976066492893,6,1.5833333333333333,0.16666666666666666,N4 S1 P1 O2,de-protonated,0,-9999,C12 H19 O2 N4 P1 S1,12,19,2,4,1,1,-9999,N/A,-9999
188,313.091968,313.0918899696193,313.0918595131791,10657104,-9999,528235.4,167.77,-1,0.09727637196700172,0.9963823490128216,0.9560944886185296,0.9802672048551048,2,2.375,0.875,N4 P1 O7,de-protonated,0,-9999,C8 H19 O7 N4 P1,8,19,7,4,1,-9999,-9999,N/A,-9999
193,314.059083,314.05900519843766,314.0587684800291,985297.4,-9999,556617.7,13.76,-1,0.7537392117170566,0.9020501736359622,0,0.5412301041815772,11,0.875,0.25,N1 P1 O4,de-protonated,0,-9999,C16 H14 O4 N1 P1,16,14,4,1,1,-9999,-9999,N/A,-9999
195,314.095347,314.0952692070177,314.09515398937907,1502166.3,-9999,514375.8,21.99,-1,0.36682399312805614,0.9758799457396142,0,0.5855279674437686,10,1.0588235294117647,0.17647058823529413,N1 P1 O3,de-protonated,0,-9999,C17 H18 O3 N1 P1,17,18,3,1,1,-9999,-9999,N/A,-9999
195,314.095347,314.0952692070177,314.09521434824904,1502166.3,-9999,514375.8,21.99,-1,0.17465649309285264,0.9944802179671186,0.9560944886185296,0.979125926227683,2,2.7142857142857144,1,13C1 N4 P1 O7,de-protonated,1,188,C7 H19 O7 N4 P1 13C1,7,19,7,4,1,-9999,1,N/A,-9999
196,314.131679,314.13160121561384,314.13153949872907,1078747.1,-9999,577543.3,15.25,-1,0.1964682848179024,0.9930205893782444,0,0.5958123536269466,9,1.2222222222222223,0.1111111111111111,N1 P1 O2,de-protonated,0,-9999,C18 H22 O2 N1 P1,18,22,2,1,1,-9999,-9999,N/A,-9999
197,315.013774,315.0136964243166,315.0136091908791,953618.8,-9999,404686.5,13.25,-1,0.2769195836833045,0.986182062587237,0,0.5917092375523422,8,1,0.7777777777777778,N4 P1 O7,de-protonated,0,-9999,C9 H9 O7 N4 P1,9,9,7,4,1,-9999,-9999,N/A,-9999
198,315.034911,315.0348334293176,315.0346056172091,2705749.8,-9999,476382.1,41.15,-1,0.7231336000665932,0.9094788399533508,0,0.5456873039720105,16,0.4705882352941176,0.0588235294117647,N4 S1 O1,de-protonated,0,-9999,C17 H8 O1 N4 S1,17,8,1,4,-9999,1,-9999,N/A,-9999
199,315.050173,315.0500954329285,315.0499947002291,1725271.8,-9999,528059.4,25.54,-1,0.31973560107031945,0.9816213316947584,0,0.588972799016855,7,1.3,0.6,N4 P1 O6,de-protonated,0,-9999,C10 H13 O6 N4 P1,10,13,6,4,1,-9999,-9999,N/A,-9999
200,315.053504,315.0534264337166,315.05336600354906,1143000.1,-9999,614398,16.27,-1,0.19180930616043848,0.9933465884823408,0,0.5960079530894045,2,2.4285714285714284,0.8571428571428571,N4 S1 P1 O6,de-protonated,0,-9999,C7 H17 O6 N4 P1 S1,7,17,6,4,1,1,-9999,N/A,-9999
203,315.086463,315.08638544151466,315.0863802095791,1448284.6,-9999,555195.6,21.13,-1,0.01660476587746093,0.9999499725371888,0,0.5999699835223132,6,1.5454545454545454,0.4545454545454546,N4 P1 O5,de-protonated,0,-9999,C11 H17 O5 N4 P1,11,17,5,4,1,-9999,-9999,N/A,-9999
205,315.118905,315.11882744919046,315.11892638495914,2730081,-9999,493123.7,41.54,-1,-0.3139632703476304,0.9822730742653332,0,0.5893638445591998,4,1.6666666666666667,0.2,S1 P1 O3,de-protonated,0,-9999,C15 H25 O3 P1 S1,15,25,3,-9999,1,1,-9999,N/A,-9999
207,316.110962,316.11088468391006,316.1108040538391,1137129.8,-9999,697007.6,16.17,-1,0.2550690135235768,0.988264318544696,0,0.5929585911268176,9,1.1764705882352942,0.17647058823529413,N1 P1 O3,de-protonated,0,-9999,C17 H20 O3 N1 P1,17,20,3,1,1,-9999,-9999,N/A,-9999
208,317.028717,317.0286399010499,317.0287912246891,947946,-9999,602542.4,13.16,-1,-0.477318285743864,0.9595028891462528,0,0.5757017334877516,1,2.111111111111111,0.6666666666666666,S2 P1 O6,de-protonated,0,-9999,C9 H19 O6 P1 S2,9,19,6,-9999,1,2,-9999,N/A,-9999
209,317.029481,317.0294039012307,317.02925925533907,1992426.1,-9999,420516.3,29.79,-1,0.4562540756118067,0.9629326854712296,0,0.5777596112827377,7,1.2222222222222223,0.7777777777777778,N4 P1 O7,de-protonated,0,-9999,C9 H11 O7 N4 P1,9,11,7,4,1,-9999,-9999,N/A,-9999
211,317.050528,317.0504509062104,317.0502556816691,2197613,-9999,469027.7,33.06,-1,0.6157526694974327,0.9335166179703162,0,0.5601099707821897,15,0.5882352941176471,0.0588235294117647,N4 S1 O1,de-protonated,0,-9999,C17 H10 O1 N4 S1,17,10,1,4,-9999,1,-9999,N/A,-9999
212,317.065822,317.065744909829,317.06564476468907,2669935.3,-9999,550576.9,40.58,-1,0.3158498613088697,0.9820613216840768,0,0.589236793010446,6,1.5,0.6,N4 P1 O6,de-protonated,0,-9999,C10 H15 O6 N4 P1,10,15,6,4,1,-9999,-9999,N/A,-9999
