Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,18O,34S
13,269.0724,269.0730404228246,269.07303882000906,963427.6,-9999,695282.8,14.75,-1,0.00595680465462584,0.9999935615823298,0,0.5999961369493978,1,2.375,0.5,N2 S1 P1 O4,de-protonated,0,-9999,C8 H19 O4 N2 P1 S1,8,19,4,2,1,1,-9999,N/A,-9999
15,277.150513,277.1511323106619,277.1508952191391,1117783.6,-9999,340289.4,17.32,-1,0.8554600649308577,0.8756521884832463,0,0.5253913130899478,1,2.25,0.08333333333333333,N2 S1 P1 O1,de-protonated,0,-9999,C12 H27 O1 N2 P1 S1,12,27,1,2,1,1,-9999,N/A,-9999
17,281.036297,281.03690615515853,281.03665331065906,879496.7,-9999,735535.8,13.12,-1,0.8996851353458282,0.8634056804652717,0,0.518043408279163,3,1.875,0.625,N2 S1 P1 O5,de-protonated,0,-9999,C8 H15 O5 N2 P1 S1,8,15,5,2,1,1,-9999,N/A,-9999
18,281.072663,281.0732720601159,281.07303882000906,881868.1,-9999,563006.6,13.16,-1,0.829820276768029,0.8825446713544455,0,0.5295268028126673,2,2.111111111111111,0.4444444444444444,N2 S1 P1 O4,de-protonated,0,-9999,C9 H19 O4 N2 P1 S1,9,19,4,2,1,1,-9999,N/A,-9999
19,281.108795,281.1094039656849,281.1094243293591,874639.5,-9999,658686.5,13.04,-1,-0.07244038240396772,0.9990482814118458,0,0.5994289688471074,1,2.3,0.3,N2 S1 P1 O3,de-protonated,0,-9999,C10 H23 O3 N2 P1 S1,10,23,3,2,1,1,-9999,N/A,-9999
21,291.093416,291.0939988708602,291.0937742648991,927458.3,-9999,431118.1,13.67,-1,0.7715931462423146,0.8976037548042997,0,0.5385622528825798,3,1.9090909090909092,0.2727272727272727,N2 S1 P1 O3,de-protonated,0,-9999,C11 H21 O3 N2 P1 S1,11,21,3,2,1,1,-9999,N/A,-9999
27,294.185405,294.1859797899415,294.18568652874905,2972477.5,-9999,569072.8,48.17,-1,0.9968574470759392,0.8350112726575364,0,0.5010067635945218,0,2.4166666666666665,0.25,N3 S1 O3,de-protonated,0,-9999,C12 H29 O3 N3 S1,12,29,3,3,-9999,1,-9999,N/A,-9999
29,295.088579,295.0891514294946,295.0893403331491,996177.1,-9999,432535.4,14.82,-1,-0.6401575003084063,0.9283393199401766,0,0.557003591964106,11,0.9444444444444444,0.1111111111111111,P1 O2,de-protonated,0,-9999,C18 H17 O2 P1,18,17,2,-9999,1,-9999,-9999,N/A,-9999
30,295.124905,295.1254773345566,295.1257258424991,1333780.5,-9999,476405.7,20.52,-1,-0.8420409362552195,0.8792789387184746,0,0.5275673632310848,10,1.105263157894737,0.05263157894736842,P1 O1,de-protonated,0,-9999,C19 H21 O1 P1,19,21,1,-9999,1,-9999,-9999,N/A,-9999
31,297.067637,297.06820425722304,297.06795343957907,961993.6,-9999,520878.3,14.15,-1,0.844310673935726,0.8786684839419711,0,0.5272010903651826,2,2.111111111111111,0.5555555555555556,N2 S1 P1 O5,de-protonated,0,-9999,C9 H19 O5 N2 P1 S1,9,19,5,2,1,1,-9999,N/A,-9999
