Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,34S
32,277.070412,277.07050362536944,277.07073014511906,1035756.2,-9999,676127.9,15.82,-1,-0.8175520723482407,0.8857870210470011,0,0.5314722126282007,4,1.875,0.625,N4 P1 O5,de-protonated,0,-9999,C8 H15 O5 N4 P1,8,15,5,4,1,-9999,-9999,-9999
33,277.106749,277.10684059802537,277.10711565446906,1094704.3,-9999,607899.2,16.84,-1,-0.9925997137753982,0.8362956510940797,0,0.5017773906564478,3,2.111111111111111,0.4444444444444444,N4 P1 O4,de-protonated,0,-9999,C9 H19 O4 N4 P1,9,19,4,4,1,-9999,-9999,-9999
34,279.049712,279.04980213591926,279.0499947002291,1267526.9,-9999,716699.1,19.68,-1,-0.6900710033496557,0.9172222225115256,0,0.5503333335069154,4,1.8571428571428572,0.8571428571428571,N4 P1 O6,de-protonated,0,-9999,C7 H13 O6 N4 P1,7,13,6,4,1,-9999,-9999,-9999
36,279.086132,279.08622210851274,279.0863802095791,1647818.9,-9999,531869,26.17,-1,-0.5664950981428978,0.9434330150375102,0,0.5660598090225061,3,2.125,0.625,N4 P1 O5,de-protonated,0,-9999,C8 H17 O5 N4 P1,8,17,5,4,1,-9999,-9999,-9999
37,279.122498,279.12258808114683,279.1227657189291,1581006.8,-9999,559355.4,25.03,-1,-0.6364145246284443,0.9291445336875264,0,0.5574867202125158,2,2.3333333333333335,0.4444444444444444,N4 P1 O4,de-protonated,0,-9999,C9 H21 O4 N4 P1,9,21,4,4,1,-9999,-9999,-9999
40,281.065415,281.0655036190753,281.0656447646891,1800354.5,-9999,508124,28.78,-1,-0.5021802431836082,0.9552725024269256,0,0.5731635014561555,3,2.142857142857143,0.8571428571428571,N4 P1 O6,de-protonated,0,-9999,C7 H15 O6 N4 P1,7,15,6,4,1,-9999,-9999,-9999
42,281.101759,281.10184759172597,281.10203027403907,2564774.5,-9999,496098.1,41.84,-1,-0.6498790240589558,0.9262292206969972,0,0.5557375324181983,2,2.375,0.625,N4 P1 O5,de-protonated,0,-9999,C8 H19 O5 N4 P1,8,19,5,4,1,-9999,-9999,-9999
46,283.081092,283.081179102251,283.08129482914904,3203707.8,-9999,557705.7,52.4,-1,-0.4088115328461074,0.9701302376317306,0,0.5820781425790383,2,2.4285714285714284,0.8571428571428571,N4 P1 O6,de-protonated,0,-9999,C7 H17 O6 N4 P1,7,17,6,4,1,-9999,-9999,-9999
53,285.124231,285.12431656476105,285.12446599538913,1865814,-9999,635357.2,29.69,-1,-0.5240891116201786,0.9513831544162834,0,0.57082989264977,9,1.125,0.1875,N2 O3,de-protonated,0,-9999,C16 H18 O3 N2,16,18,3,2,-9999,-9999,-9999,-9999
59,291.049961,291.0500421055686,291.0499947002291,982087.6,-9999,515084.4,14.47,-1,0.16287696397249213,0.9951979319411184,0,0.5971187591646709,5,1.625,0.75,N4 P1 O6,de-protonated,0,-9999,C8 H13 O6 N4 P1,8,13,6,4,1,-9999,-9999,-9999
60,291.086256,291.08633707825607,291.0863802095791,1542603.4,-9999,547884.8,23.85,-1,-0.1481736211569986,0.996024142253916,0,0.5976144853523496,4,1.8888888888888888,0.5555555555555556,N4 P1 O5,de-protonated,0,-9999,C9 H17 O5 N4 P1,9,17,5,4,1,-9999,-9999,-9999
61,291.122657,291.12273805086386,291.1227657189291,962127.3,-9999,709222.4,14.14,-1,-0.09503916727642273,0.9983624173301436,0,0.5990174503980862,3,2.1,0.4,N4 P1 O4,de-protonated,0,-9999,C10 H21 O4 N4 P1,10,21,4,4,1,-9999,-9999,-9999
65,293.065557,293.06563658880515,293.0656447646891,1817243.6,-9999,521653.4,28.44,-1,-0.02789779055648438,0.9998587908684052,0,0.5999152745210432,4,1.875,0.75,N4 P1 O6,de-protonated,0,-9999,C8 H15 O6 N4 P1,8,15,6,4,1,-9999,-9999,-9999
67,293.102013,293.10209256137153,293.10203027403907,2736799.5,-9999,529103.8,43.83,-1,0.21251075064364852,0.9918391110370004,0,0.5951034666222002,3,2.111111111111111,0.5555555555555556,N4 P1 O5,de-protonated,0,-9999,C9 H19 O5 N4 P1,9,19,5,4,1,-9999,-9999,-9999
68,293.138097,293.13817653421785,293.13841578338906,904739.3,-9999,532477.2,13.17,-1,-0.8161645090984966,0.886151440848597,0,0.5316908645091581,2,2.3,0.4,N4 P1 O4,de-protonated,0,-9999,C10 H23 O4 N4 P1,10,23,4,4,1,-9999,-9999,-9999
70,293.174773,293.17485250661866,293.17480129273906,2251431,-9999,521981.4,35.71,-1,0.17468718107879375,0.9944782834578068,0,0.5966869700746841,1,2.4545454545454546,0.2727272727272727,N4 P1 O3,de-protonated,0,-9999,C11 H27 O3 N4 P1,11,27,3,4,1,-9999,-9999,-9999
76,295.081269,295.08134707195444,295.08129482914904,3716720,-9999,504068.6,60.23,-1,0.17704546615113836,0.9943286166718304,0,0.5965971700030981,3,2.125,0.75,N4 P1 O6,de-protonated,0,-9999,C8 H17 O6 N4 P1,8,17,6,4,1,-9999,-9999,-9999
78,295.117592,295.11767004462087,295.11768033849904,3779187.8,-9999,498750.1,61.27,-1,-0.03488058785471275,0.9997792638401386,0,0.5998675583040831,2,2.3333333333333335,0.5555555555555556,N4 P1 O5,de-protonated,0,-9999,C9 H21 O5 N4 P1,9,21,5,4,1,-9999,-9999,-9999
