Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,33S,34S
3,253.035008,253.0350358091812,253.0352140156391,864411.9,-9999,565181.9,13.34,-1,-0.7042753261923628,0.9139318925295076,0,0.5483591355177044,2,2.5,0.16666666666666666,N4 S2 P1 O1,de-protonated,0,-9999,C6 H15 O1 N4 P1 S2,6,15,1,4,1,2,-9999,-9999,-9999
4,253.071506,253.07153380461392,253.0717617163191,1131873.3,-9999,545055.5,18.08,-1,-0.9005813355920531,0.863152956158648,0,0.5178917736951888,6,1.1666666666666667,0.5,O6,de-protonated,0,-9999,C12 H14 O6,12,14,6,-9999,-9999,-9999,-9999,-9999,-9999
8,257.102779,257.1028063001462,257.1030618452391,962849,-9999,618141.9,15.01,-1,-0.9939402940750248,0.8358916347912332,0,0.5015349808747399,4,1.5,0.5,O6,de-protonated,0,-9999,C12 H18 O6,12,18,6,-9999,-9999,-9999,-9999,-9999,-9999
9,259.045668,259.0456950570158,259.0459408909991,907050.9,-9999,683977.9,13.94,-1,-0.9489976273707926,0.8492411854323775,0,0.5095447112594265,5,1.2,0.8,O8,de-protonated,0,-9999,C10 H12 O8,10,12,8,-9999,-9999,-9999,-9999,-9999,-9999
10,259.082105,259.0821320524562,259.0823264003491,812847.8,-9999,615285.4,12.28,-1,-0.7501395235513225,0.9029366670969172,0,0.5417620002581504,4,1.4545454545454546,0.6363636363636364,O7,de-protonated,0,-9999,C11 H16 O7,11,16,7,-9999,-9999,-9999,-9999,-9999,-9999
11,263.055894,263.0559205551819,263.0561116518591,952566.6,-9999,700296.8,14.64,-1,-0.7264483459934223,0.9086862471290093,0,0.5452117482774055,8,0.9230769230769232,0.4615384615384616,O6,de-protonated,0,-9999,C13 H12 O6,13,12,6,-9999,-9999,-9999,-9999,-9999,-9999
12,265.035183,265.03520930749653,265.0353762069691,1322605.6,-9999,762338,20.97,-1,-0.6297252651669063,0.930573528179824,0,0.5583441169078943,8,0.8333333333333334,0.5833333333333334,O7,de-protonated,0,-9999,C12 H10 O7,12,10,7,-9999,-9999,-9999,-9999,-9999,-9999
12,265.035183,265.03520930749653,265.0352140156391,1322605.6,-9999,762338,20.97,-1,-0.0177642151690276,0.9999427423598918,0,0.599965645415935,3,2.142857142857143,0.14285714285714285,N4 S2 P1 O1,de-protonated,0,-9999,C7 H15 O1 N4 P1 S2,7,15,1,4,1,2,-9999,-9999,-9999
13,265.071517,265.0715433029497,265.0717617163191,1280498.1,-9999,633008.7,20.24,-1,-0.8239782615155459,0.8840931903793292,0,0.5304559142275975,7,1.0769230769230769,0.4615384615384616,O6,de-protonated,0,-9999,C13 H14 O6,13,14,6,-9999,-9999,-9999,-9999,-9999,-9999
14,265.107906,265.10793229839607,265.1081472256691,1486966.5,-9999,673945.9,23.82,-1,-0.8107154580873561,0.8875779924864758,0,0.5325467954918854,6,1.2857142857142858,0.35714285714285715,O5,de-protonated,0,-9999,C14 H18 O5,14,18,5,-9999,-9999,-9999,-9999,-9999,-9999
