Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,34S
25,279.122475,279.12253950850004,279.1227657189291,1048146.6,-9999,556990.2,15.96,-1,-0.8104334609374466,0.8876516209938482,0,0.5325909725963089,2,2.3333333333333335,0.4444444444444444,N4 P1 O4,de-protonated,0,-9999,C9 H21 O4 N4 P1,9,21,4,4,1,-9999,-9999,N/A
28,281.065483,281.0655463314079,281.0656447646891,1611837,-9999,633088.6,25.62,-1,-0.3502145603455673,0.9779910849212178,0,0.5867946509527306,3,2.142857142857143,0.8571428571428571,N4 P1 O6,de-protonated,0,-9999,C7 H15 O6 N4 P1,7,15,6,4,1,-9999,-9999,N/A
29,281.101731,281.10179430944856,281.10203027403907,2529984.3,-9999,476483.1,41.35,-1,-0.8394268453758401,0.879980495666928,0,0.5279882974001568,2,2.375,0.625,N4 P1 O5,de-protonated,0,-9999,C8 H19 O5 N4 P1,8,19,5,4,1,-9999,-9999,N/A
32,283.080995,283.0810571103923,283.08129482914904,3167209.5,-9999,390570.5,51.95,-1,-0.8397543783097902,0.8798926828822347,0,0.5279356097293407,2,2.4285714285714284,0.8571428571428571,N4 P1 O6,de-protonated,0,-9999,C7 H17 O6 N4 P1,7,17,6,4,1,-9999,-9999,N/A
37,285.12424,285.12430087257576,285.12446599538913,1235348.3,-9999,636284.5,19.04,-1,-0.579125375279684,0.9409593063436894,0,0.5645755838062136,9,1.125,0.1875,N2 O3,de-protonated,0,-9999,C16 H18 O3 N2,16,18,3,2,-9999,-9999,-9999,N/A
42,289.0342,289.0342585038861,289.03434463576906,840658.6,-9999,737710.9,12.24,-1,-0.2979987829698047,0.9840158862219804,0,0.5904095317331882,6,1.375,0.75,N4 P1 O6,de-protonated,0,-9999,C8 H11 O6 N4 P1,8,11,6,4,1,-9999,-9999,N/A
43,291.049805,291.04986228281416,291.0499947002291,1364851.6,-9999,519795.5,20.97,-1,-0.45496449868736993,0.9631380218385044,0,0.5778828131031026,5,1.625,0.75,N4 P1 O6,de-protonated,0,-9999,C8 H13 O6 N4 P1,8,13,6,4,1,-9999,-9999,N/A
44,291.086395,291.08645226064755,291.0863802095791,1199222.6,-9999,537650,18.19,-1,0.2475246983573632,0.98894448189032,0,0.5933666891341919,4,1.8888888888888888,0.5555555555555556,N4 P1 O5,de-protonated,0,-9999,C9 H17 O5 N4 P1,9,17,5,4,1,-9999,-9999,N/A
46,293.065605,293.06566106162404,293.0656447646891,1661715.6,-9999,431673.5,25.96,-1,0.05560847955860546,0.999439063067166,0,0.5996634378402996,4,1.875,0.75,N4 P1 O6,de-protonated,0,-9999,C8 H15 O6 N4 P1,8,15,6,4,1,-9999,-9999,N/A
48,293.101986,293.1020420395841,293.10203027403907,2453398.5,-9999,464526.6,39.28,-1,0.04014146546291326,0.9997076677102846,0,0.5998246006261707,3,2.111111111111111,0.5555555555555556,N4 P1 O5,de-protonated,0,-9999,C9 H19 O5 N4 P1,9,19,5,4,1,-9999,-9999,N/A
