Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,18O,33S,34S
21,232.973853,232.97386404243488,232.97364532899908,932690.2,-9999,819705.9,14.86,-1,0.9387904605722202,0.8522156086923638,0,0.5113293652154183,9,0.5454545454545454,0.18181818181818185,S2 O2,de-protonated,0,-9999,C11 H6 O2 S2,11,6,2,-9999,-9999,2,-9999,N/A,N/A,N/A,-9999
45,245.053486,245.0534977417663,245.05362698498908,21505600,-9999,827550.2,380.55,-1,-0.5274079161144267,0.6502592687915478,0.9150620793214416,0.7561803930035054,4,1.75,0.125,N4 S2 O1,de-protonated,0,-9999,C8 H14 O1 N4 S2,8,14,1,4,-9999,2,-9999,N/A,N/A,N/A,-9999
47,245.056868,245.05687974196215,245.05678035711907,8497729,-9999,533719.9,149.16,-1,0.4055584299178713,0.9279562148415084,0.9890913248050696,0.952410258826933,9,0.8333333333333334,0.3333333333333333,N2 O4,de-protonated,0,-9999,C12 H10 O4 N2,12,10,4,2,-9999,-9999,-9999,N/A,N/A,N/A,-9999
48,245.05848,245.05849174205545,245.05843412739907,4016833.3,-9999,250018.7,69.46,-1,0.23510578850135863,0.9900206005150426,0,0.5940123603090255,4,1.5,0.5,P1 O5,de-protonated,0,-9999,C10 H15 O5 P1,10,15,5,-9999,1,-9999,-9999,N/A,N/A,N/A,-9999
51,245.059922,245.05993374213892,245.0601516604391,1645793.5,-9999,376632.1,27.28,-1,-0.8892441251230955,0.8663368475067366,0,0.519802108504042,4,1.5555555555555556,0.4444444444444444,N2 S1 O4,de-protonated,0,-9999,C9 H14 O4 N2 S1,9,14,4,2,-9999,1,-9999,N/A,N/A,N/A,-9999
51,245.059922,245.05993374213892,245.0597715379191,1645793.5,-9999,376632.1,27.28,-1,0.6618965602372863,0.9235836077642584,0,0.5541501646585549,9,1,0.09090909090909093,N4 P1 O1,de-protonated,0,-9999,C11 H11 O1 N4 P1,11,11,1,4,1,-9999,-9999,N/A,N/A,N/A,-9999
52,245.060255,245.06026674215823,245.0601516604391,1357777.6,-9999,479641.8,22.16,-1,0.4696060063811901,0.9607751785241584,0,0.5764651071144951,4,1.5555555555555556,0.4444444444444444,N2 S1 O4,de-protonated,0,-9999,C9 H14 O4 N2 S1,9,14,4,2,-9999,1,-9999,N/A,N/A,N/A,-9999
56,246.056969,246.0569807998614,246.0569818200591,1488362.4,-9999,778654.4,24.48,-1,-0.00414618467146793,0.6666645871654668,0.9150620793214416,0.7660235840278568,4,2,0.14285714285714285,13C1 N4 S2 O1,de-protonated,1,45,C7 H14 O1 N4 S2 13C1,7,14,1,4,-9999,2,1,N/A,N/A,N/A,-9999
59,246.060325,246.0603368000557,246.06013519218908,986027,-9999,528528.6,15.54,-1,0.8193438829781426,0.8853157391405899,0.9890913248050696,0.9268259734063816,9,0.9090909090909092,0.3636363636363637,13C1 N2 O4,de-protonated,1,47,C11 H10 O4 N2 13C1,11,10,4,2,-9999,-9999,1,N/A,N/A,N/A,-9999
60,247.050778,247.05078985739644,247.05064960483907,5572497.5,-9999,561140.2,96.73,-1,0.5677077052689955,0.9431976068616617,0,0.5659185641169969,4,1.7142857142857142,0.5714285714285714,N4 S1 O4,de-protonated,0,-9999,C7 H12 O4 N4 S1,7,12,4,4,-9999,1,-9999,N/A,N/A,N/A,-9999
