Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,34S
15,265.072889,265.0731423719607,265.07309912683905,927415,-9999,1049554.4,14.11,-1,0.1631441357735426,0.9951822031194912,0,0.5971093218716947,12,0.7142857142857143,0.14285714285714285,N4 O2,de-protonated,0,-9999,C14 H10 O2 N4,14,10,2,4,-9999,-9999,-9999,-9999
24,269.067885,269.0681326714091,269.06801374640906,1104487.9,-9999,929444,17.08,-1,0.4419886198366406,0.9651741614019936,0,0.5791044968411961,11,0.7692307692307693,0.2307692307692308,N4 O3,de-protonated,0,-9999,C13 H10 O3 N4,13,10,3,4,-9999,-9999,-9999,-9999
46,281.140779,281.141009444319,281.1407847651091,888167.8,-9999,906620.9,13.15,-1,0.7991697472671061,0.8905765232093708,0,0.5343459139256225,10,1.125,0.0625,N4 O1,de-protonated,0,-9999,C16 H18 O1 N4,16,18,1,4,-9999,-9999,-9999,-9999
49,283.083685,283.0839126719418,283.08366381086904,1694354.5,-9999,780894.6,26.71,-1,0.879107855953523,0.8691590872184337,0,0.5214954523310602,11,0.8571428571428571,0.21428571428571427,N4 O3,de-protonated,0,-9999,C14 H12 O3 N4,14,12,3,4,-9999,-9999,-9999,-9999
53,285.042419,285.0426438769792,285.04280131951907,835260.1,-9999,684626.3,12.16,-1,-0.5523470130040479,0.94614667367286,0,0.567688004203716,2,2.5,0.8333333333333334,N4 S1 P1 O5,de-protonated,0,-9999,C6 H15 O5 N4 P1 S1,6,15,5,4,1,1,-9999,-9999
56,285.127512,285.1277367555581,285.12783729870904,1815875.5,-9999,775294.3,28.76,-1,-0.3526248152488491,0.9776905180995956,0,0.5866143108597572,4,1.6923076923076923,0.2307692307692308,N2 S1 O3,de-protonated,0,-9999,C13 H22 O3 N2 S1,13,22,3,2,-9999,1,-9999,-9999
57,285.1281,285.128324754719,285.1284887473891,4305219.5,-9999,551857.6,70.91,-1,-0.5751535765586551,0.470871190643298,0.8149093904448103,0.6084864705639028,13,0.8571428571428571,0.04761904761904761,O1,de-protonated,0,-9999,C21 H18 O1,21,18,1,-9999,-9999,-9999,-9999,-9999
82,296.087754,296.08796311613673,296.0879606086691,963820.6,-9999,471089.3,14.02,-1,0.00846865783450322,0.999986986917753,0,0.5999921921506518,6,1.4285714285714286,0.14285714285714285,N1 S1 P1 O2,de-protonated,0,-9999,C14 H20 O2 N1 P1 S1,14,20,2,1,1,1,-9999,-9999
88,297.15515,297.1553575930448,297.1554913422191,3821385.5,-9999,620059.4,61.37,-1,-0.4500982756984218,0.9639080145388588,0,0.5783448087233153,0,2.1666666666666665,0.6666666666666666,O8,de-protonated,0,-9999,C12 H26 O8,12,26,8,-9999,-9999,-9999,-9999,-9999
100,303.038063,303.03826219858104,303.0379769205291,910936.7,-9999,583940.3,13.03,-1,0.9413937316779272,0.8514590715265224,0,0.5108754429159135,10,0.9230769230769232,0.07692307692307693,N4 S2 O1,de-protonated,0,-9999,C13 H12 O1 N4 S2,13,12,1,4,-9999,2,-9999,-9999
132,311.171071,311.17125859340484,311.17114140667906,13245047,-9999,537968,214.25,-1,0.376598952133973,0.9711167508622256,0.9726919110595488,0.9717468149411548,0,2.1538461538461537,0.6153846153846154,O8,de-protonated,0,-9999,C13 H28 O8,13,28,8,-9999,-9999,-9999,-9999,-9999
136,312.174443,312.1746291616703,312.17449624174907,2348000.8,-9999,540875.1,36.09,-1,0.4257872530071654,0.9676394785998452,0.9726919110595488,0.9696604515837268,0,2.3333333333333335,0.6666666666666666,13C1 O8,de-protonated,1,132,C12 H28 O8 13C1,12,28,8,-9999,-9999,-9999,1,-9999
138,313.037796,313.03798092973204,313.0377159390891,1128765.5,-9999,645323.7,16.34,-1,0.8465134693629063,0.8780748691124998,0,0.5268449214674998,3,2.142857142857143,0.8571428571428571,N4 S1 P1 O6,de-protonated,0,-9999,C7 H15 O6 N4 P1 S1,7,15,6,4,1,1,-9999,-9999
145,315.037606,315.03778807615714,315.0379769205291,1070746.4,-9999,553305.9,15.4,-1,-0.5994336740228692,0.936881685360991,0,0.5621290112165946,11,0.8571428571428571,0.07142857142857142,N4 S2 O1,de-protonated,0,-9999,C14 H12 O1 N4 S2,14,12,1,4,-9999,2,-9999,-9999
146,315.038277,315.03845907519974,315.0387613109391,2488346.5,-9999,582104.6,38.36,-1,-0.9593604866177896,0.8461992822536256,0,0.5077195693521753,7,1.181818181818182,0.6363636363636364,N2 P1 O7,de-protonated,0,-9999,C11 H13 O7 N2 P1,11,13,7,2,1,-9999,-9999,-9999
147,315.053432,315.0536140535747,315.05336600354906,1991196.3,-9999,575187.8,30.31,-1,0.7873270130862406,0.8936178055309261,0,0.5361706833185557,2,2.4285714285714284,0.8571428571428571,N4 S1 P1 O6,de-protonated,0,-9999,C7 H17 O6 N4 P1 S1,7,17,6,4,1,1,-9999,-9999
150,315.111057,315.11123897134826,315.1115323296391,3318818.8,-9999,523232.4,51.81,-1,-0.9309665332266358,0.8544807213525407,0,0.5126884328115244,5,1.6153846153846154,0.38461538461538464,N2 P1 O5,de-protonated,0,-9999,C13 H21 O5 N2 P1,13,21,5,2,1,-9999,-9999,-9999
153,317.032786,317.03296522918896,317.0332820073391,2430463.5,-9999,487561.1,37.42,-1,-0.9991952520895095,0.8343045604258181,0,0.5005827362554909,11,0.7857142857142857,0.35714285714285715,N2 P1 O5,de-protonated,0,-9999,C14 H11 O5 N2 P1,14,11,5,2,1,-9999,-9999,-9999
154,317.053225,317.0534042000241,317.0536269849891,951297.9,-9999,823914.2,13.46,-1,-0.7026728162942273,0.914305861277776,0,0.5485835167666656,10,1,0.07142857142857142,N4 S2 O1,de-protonated,0,-9999,C14 H14 O1 N4 S2,14,14,1,4,-9999,2,-9999,-9999
158,317.090308,317.0904871471095,317.09079688474907,1673094.3,-9999,466962.6,25.15,-1,-0.9768105621400924,0.8410275387717053,0,0.5046165232630232,5,1.5833333333333333,0.5,N2 P1 O6,de-protonated,0,-9999,C12 H19 O6 N2 P1,12,19,6,2,1,-9999,-9999,-9999
159,317.105648,317.10582712522046,317.1060530260391,1689352.1,-9999,515571.7,25.41,-1,-0.7123825498711713,0.9120292712592836,0,0.5472175627555701,9,1.1875,0.1875,N2 P1 O3,de-protonated,0,-9999,C16 H19 O3 N2 P1,16,19,3,2,1,-9999,-9999,-9999
162,319.012094,319.01227040486884,319.01254656244913,1282668.3,-9999,512268.7,18.67,-1,-0.8656636965023332,0.8728663202688538,0,0.5237197921613123,11,0.6923076923076923,0.4615384615384616,N2 P1 O6,de-protonated,0,-9999,C13 H9 O6 N2 P1,13,9,6,2,1,-9999,-9999,-9999
164,319.048494,319.04867035292887,319.0489320717991,4276720.5,-9999,567544,66.76,-1,-0.8203095008235235,0.8850614387864774,0,0.5310368632718864,10,0.9285714285714286,0.35714285714285715,N2 P1 O5,de-protonated,0,-9999,C14 H13 O5 N2 P1,14,13,5,2,1,-9999,-9999,-9999
165,319.084843,319.0850193010616,319.08531758114907,3397109,-9999,532049.8,52.64,-1,-0.934797281568733,0.8533732951235081,0,0.5120239770741049,9,1.1333333333333333,0.26666666666666666,N2 P1 O4,de-protonated,0,-9999,C15 H17 O4 N2 P1,15,17,4,2,1,-9999,-9999,-9999
166,319.121327,319.1215032490018,319.1217030904991,2212601.5,-9999,487969.1,33.61,-1,-0.6262234607378753,0.9313164474452076,0,0.5587898684671246,8,1.3125,0.1875,N2 P1 O3,de-protonated,0,-9999,C16 H21 O3 N2 P1,16,21,3,2,1,-9999,-9999,-9999
167,319.15762,319.1577961972145,319.1580885998491,1459198,-9999,595465.8,21.51,-1,-0.9161686482594978,0.8587291844112593,0,0.5152375106467556,7,1.4705882352941178,0.1176470588235294,N2 P1 O2,de-protonated,0,-9999,C17 H25 O2 N2 P1,17,25,2,2,1,-9999,-9999,-9999
168,320.080218,320.0803928807382,320.08056655334906,1005168.1,-9999,620857.5,14.21,-1,-0.5425903007052908,0.9479824765214662,0,0.5687894859128797,9,1.1428571428571428,0.2857142857142857,N3 P1 O4,de-protonated,0,-9999,C14 H16 O4 N3 P1,14,16,4,3,1,-9999,-9999,-9999
170,321.027765,321.02793852866154,321.0281966269091,4025063.5,-9999,560311,62.72,-1,-0.8039737639325506,0.8893328720923254,0,0.5335997232553952,10,0.8461538461538461,0.4615384615384616,N2 P1 O6,de-protonated,0,-9999,C13 H11 O6 N2 P1,13,11,6,2,1,-9999,-9999,-9999
171,321.064182,321.06435547669736,321.06458213625905,4970732,-9999,537979.8,77.91,-1,-0.7059625206308757,0.9135374066917143,0,0.5481224440150286,9,1.0714285714285714,0.35714285714285715,N2 P1 O5,de-protonated,0,-9999,C14 H15 O5 N2 P1,14,15,5,2,1,-9999,-9999,-9999
172,321.100602,321.10077542472874,321.10096764560905,5167857,-9999,545505,81.08,-1,-0.5986306479155901,0.9508392619407632,0.9843944339520568,0.9642613307452804,8,1.2666666666666666,0.26666666666666666,N2 P1 O4,de-protonated,0,-9999,C15 H19 O4 N2 P1,15,19,4,2,1,-9999,-9999,-9999
173,321.136898,321.13707137293716,321.13735315495904,3667701.5,-9999,566072.7,56.98,-1,-0.8774501599338632,0.8696184282390939,0,0.5217710569434563,7,1.4375,0.1875,N2 P1 O3,de-protonated,0,-9999,C16 H23 O3 N2 P1,16,23,3,2,1,-9999,-9999,-9999
174,321.173352,321.17352532092013,321.1737386643091,1111162.1,-9999,553943.4,15.91,-1,-0.6642616231675644,0.92305814190816,0,0.553834885144896,6,1.588235294117647,0.1176470588235294,N2 P1 O2,de-protonated,0,-9999,C17 H27 O2 N2 P1,17,27,2,2,1,-9999,-9999,-9999
175,322.059389,322.0595610566136,322.0598311084591,1225068.4,-9999,688071.4,17.74,-1,-0.8385145225627126,0.8802249583129347,0,0.5281349749877607,9,1.0769230769230769,0.38461538461538464,N3 P1 O5,de-protonated,0,-9999,C13 H14 O5 N3 P1,13,14,5,3,1,-9999,-9999,-9999
177,322.09586,322.0960320045723,322.0962166178091,917233.1,-9999,623398.6,12.79,-1,-0.5731617674241772,0.9421332986434324,0,0.5652799791860593,8,1.2857142857142858,0.2857142857142857,N3 P1 O4,de-protonated,0,-9999,C14 H18 O4 N3 P1,14,18,4,3,1,-9999,-9999,-9999
