Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,18O,34S
2,265.147436,265.1474182081189,265.1475239158191,834911.5,-9999,675298.9,12.65,-1,-0.39867504182159186,0.9715721184388236,0,0.5829432710632942,5,1.6428571428571428,0.07142857142857142,N2 P1 O1,de-protonated,0,-9999,C14 H23 O1 N2 P1,14,23,1,2,1,-9999,-9999,-9999,N/A
11,279.014341,279.0143252493098,279.0144785707491,815155.9,-9999,430033.3,12.09,-1,-0.5495106922121167,0.9466833547709348,0,0.5680100128625608,4,1.8571428571428572,0.2857142857142857,N4 S2 P1 O2,de-protonated,0,-9999,C7 H13 O2 N4 P1 S2,7,13,2,4,1,2,-9999,-9999,N/A
12,279.050758,279.05074225467035,279.0508640800991,1252311.3,-9999,600100,19.64,-1,-0.43657069159262146,0.9660081332902156,0,0.5796048799741295,3,2.125,0.125,N4 S2 P1 O1,de-protonated,0,-9999,C8 H17 O1 N4 P1 S2,8,17,1,4,1,2,-9999,-9999,N/A
14,281.030126,281.03011054603087,281.0302908265391,1407114.1,-9999,477410.2,22.31,-1,-0.6414984936386078,0.9280498583471742,0,0.5568299150083045,8,0.8333333333333334,0.6666666666666666,O8,de-protonated,0,-9999,C12 H10 O8,12,10,8,-9999,-9999,-9999,-9999,-9999,N/A
14,281.030126,281.03011054603087,281.0301286352091,1407114.1,-9999,477410.2,22.31,-1,-0.06436739835864368,0.9992485112123456,0,0.5995491067274074,3,2.142857142857143,0.2857142857142857,N4 S2 P1 O2,de-protonated,0,-9999,C7 H15 O2 N4 P1 S2,7,15,2,4,1,2,-9999,-9999,N/A
15,281.066445,281.066429551377,281.0666763358891,1737229.4,-9999,558843.7,28.01,-1,-0.8780283572985818,0.8694582829389662,0,0.5216749697633797,7,1.0769230769230769,0.5384615384615384,O7,de-protonated,0,-9999,C13 H14 O7,13,14,7,-9999,-9999,-9999,-9999,-9999,N/A
15,281.066445,281.066429551377,281.06651414455905,1737229.4,-9999,558843.7,28.01,-1,-0.3009721109033284,0.983697954180222,0,0.5902187725081333,2,2.375,0.125,N4 S2 P1 O1,de-protonated,0,-9999,C8 H19 O1 N4 P1 S2,8,19,1,4,1,2,-9999,-9999,N/A
16,281.102836,281.1028205567337,281.1030618452391,1544336.6,-9999,492399.5,24.68,-1,-0.8583631348401145,0.8748620322724566,0,0.5249172193634739,6,1.2857142857142858,0.42857142857142855,O6,de-protonated,0,-9999,C14 H18 O6,14,18,6,-9999,-9999,-9999,-9999,-9999,N/A
18,283.045762,283.04574684272995,283.0459408909991,1477564.9,-9999,598620,23.4,-1,-0.6855716372814271,0.9182529153324483,0,0.550951749199469,7,1,0.6666666666666666,O8,de-protonated,0,-9999,C12 H12 O8,12,12,8,-9999,-9999,-9999,-9999,-9999,N/A
18,283.045762,283.04574684272995,283.0457786996691,1477564.9,-9999,598620,23.4,-1,-0.11255048309660672,0.9977041181584336,0,0.5986224708950603,2,2.4285714285714284,0.2857142857142857,N4 S2 P1 O2,de-protonated,0,-9999,C7 H17 O2 N4 P1 S2,7,17,2,4,1,2,-9999,-9999,N/A
19,283.082135,283.082119848084,283.0823264003491,2475840.3,-9999,607407.5,40.55,-1,-0.7296544001743416,0.9079168567754284,0,0.5447501140652571,6,1.2307692307692308,0.5384615384615384,O7,de-protonated,0,-9999,C13 H16 O7,13,16,7,-9999,-9999,-9999,-9999,-9999,N/A
20,283.118524,283.1185088534404,283.1187119096991,1444931.4,-9999,619413.8,22.84,-1,-0.7172124276068371,0.9108873406109078,0,0.5465324043665447,5,1.4285714285714286,0.42857142857142855,O6,de-protonated,0,-9999,C14 H20 O6,14,20,6,-9999,-9999,-9999,-9999,-9999,N/A
21,285.061415,285.06140013943156,285.06159095545905,2224108.8,-9999,511779.2,36.22,-1,-0.6693852611232567,0.921914387002244,0,0.5531486322013464,6,1.1666666666666667,0.6666666666666666,O8,de-protonated,0,-9999,C12 H14 O8,12,14,8,-9999,-9999,-9999,-9999,-9999,N/A
22,285.097834,285.09781914479237,285.0979764648091,2179056,-9999,654455.3,35.45,-1,-0.5518103589885627,0.946248406473886,0,0.5677490438843316,5,1.3846153846153846,0.5384615384615384,O7,de-protonated,0,-9999,C13 H18 O7,13,18,7,-9999,-9999,-9999,-9999,-9999,N/A
23,285.125957,285.12594214893204,285.1261197656691,3923698.5,-9999,508508.2,65.43,-1,-0.6229409540176639,0.932009614476949,0,0.5592057686861693,4,1.6428571428571428,0.2857142857142857,P1 O4,de-protonated,0,-9999,C14 H23 O4 P1,14,23,4,-9999,1,-9999,-9999,-9999,N/A
24,285.134179,285.13416415014234,285.13436197415905,966131.1,-9999,750221.6,14.6,-1,-0.6937922716134084,0.916365560180019,0,0.5498193361080114,4,1.5714285714285714,0.42857142857142855,O6,de-protonated,0,-9999,C14 H22 O6,14,22,6,-9999,-9999,-9999,-9999,-9999,N/A
25,287.040669,287.04065443077525,287.0408555105691,985879.3,-9999,555318.8,14.86,-1,-0.7005267368019311,0.914805584154382,0,0.5488833504926293,6,1.0909090909090908,0.8181818181818182,O9,de-protonated,0,-9999,C11 H12 O9,11,12,9,-9999,-9999,-9999,-9999,-9999,N/A
26,287.07716,287.0771454361467,287.0772410199191,1595930.5,-9999,596764.1,25.28,-1,-0.3329548941838239,0.980085748240086,0,0.5880514489440515,5,1.3333333333333333,0.6666666666666666,O8,de-protonated,0,-9999,C12 H16 O8,12,16,8,-9999,-9999,-9999,-9999,-9999,N/A
27,287.113467,287.113452441491,287.1136265292691,879517.6,-9999,759884.6,13.04,-1,-0.6063375680981301,0.935467619410594,0,0.5612805716463565,4,1.5384615384615383,0.5384615384615384,O7,de-protonated,0,-9999,C13 H20 O7,13,20,7,-9999,-9999,-9999,-9999,-9999,N/A
28,289.035213,289.0351987243696,289.0353762069691,1006785.5,-9999,604509,15.21,-1,-0.61405147641870494,0.9338710621723404,0,0.5603226373034043,10,0.7142857142857143,0.5,O7,de-protonated,0,-9999,C14 H10 O7,14,10,7,-9999,-9999,-9999,-9999,-9999,N/A
