Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C
3,253.070887,253.07095665774676,253.0707301451191,805456.3,-9999,1026025.8,12.3,-1,0.8950566015553109,0.8647080717392753,0,0.5188248430435651,2,2.5,0.8333333333333334,N4 P1 O5,de-protonated,0,-9999,C6 H15 O5 N4 P1,6,15,5,4,1,-9999,-9999
10,257.102746,257.10281302204424,257.1030618452391,866432.1,-9999,667394.1,13.33,-1,-0.9677955333011276,0.8437070385093367,0,0.506224223105602,4,1.5,0.5,O6,de-protonated,0,-9999,C12 H18 O6,12,18,6,-9999,-9999,-9999,-9999
15,265.035123,265.03518483649924,265.0353762069691,929877.4,-9999,740653.2,14.16,-1,-0.7220563254170014,0.9097357961744028,0,0.5458414777046416,8,0.8333333333333334,0.5833333333333334,O7,de-protonated,0,-9999,C12 H10 O7,12,10,7,-9999,-9999,-9999,-9999
15,265.035123,265.03518483649924,265.0352140156391,929877.4,-9999,740653.2,14.16,-1,-0.11009533192217086,0.9978030804870958,0,0.5986818482922575,3,2.142857142857143,0.14285714285714285,N4 S2 P1 O1,de-protonated,0,-9999,C7 H15 O1 N4 P1 S2,7,15,1,4,1,2,-9999
17,265.107294,265.1073557893197,265.10711565446906,1128797.8,-9999,951707.1,17.61,-1,0.90580311296216,0.8616769147923831,0,0.5170061488754298,2,2.375,0.5,N4 P1 O4,de-protonated,0,-9999,C8 H19 O4 N4 P1,8,19,4,4,1,-9999,-9999
18,265.107904,265.1079657889209,265.1081472256691,1013917.8,-9999,506409.4,15.62,-1,-0.6843876737211039,0.9185232028925774,0,0.5511139217355464,6,1.2857142857142858,0.35714285714285715,O5,de-protonated,0,-9999,C14 H18 O5,14,18,5,-9999,-9999,-9999,-9999
19,265.147597,265.14765876297287,265.14790403833905,2973026.3,-9999,513417.8,49.65,-1,-0.925051122211888,0.856184667191371,0,0.5137108003148225,0,2.1666666666666665,0.3333333333333333,S1 O4,de-protonated,0,-9999,C12 H26 O4 S1,12,26,4,-9999,-9999,1,-9999
19,265.147597,265.14765876297287,265.1475239158191,2973026.3,-9999,513417.8,49.65,-1,0.5085740639648557,0.9541529806222112,0,0.5724917883733267,5,1.6428571428571428,0.07142857142857142,N2 P1 O1,de-protonated,0,-9999,C14 H23 O1 N2 P1,14,23,1,2,1,-9999,-9999
20,267.050657,267.0507175189065,267.0508640800991,1526455.5,-9999,612574.9,24.52,-1,-0.5488137741046544,0.9468148473173096,0,0.5680889083903858,2,2.4285714285714284,0.14285714285714285,N4 S2 P1 O1,de-protonated,0,-9999,C7 H17 O1 N4 P1 S2,7,17,1,4,1,2,-9999
21,267.086511,267.08657149546804,267.0863802095791,1211963.4,-9999,864127.6,19.05,-1,0.7161948460095899,0.9111284503842552,0,0.5466770702305531,2,2.4285714285714284,0.7142857142857143,N4 P1 O5,de-protonated,0,-9999,C7 H17 O5 N4 P1,7,17,5,4,1,-9999,-9999
22,267.0871,267.087160495083,267.08741178077906,2102203.5,-9999,573565.2,34.52,-1,-0.9408369131383496,0.8516210082796654,0,0.5109726049677992,6,1.2307692307692308,0.4615384615384616,O6,de-protonated,0,-9999,C13 H16 O6,13,16,6,-9999,-9999,-9999,-9999
28,269.130899,269.13095815901295,269.1312051460991,2351640.3,-9999,684584.5,38.58,-1,-0.9177199872053388,0.8582860070010948,0,0.5149716042006569,4,1.6428571428571428,0.21428571428571427,P1 O3,de-protonated,0,-9999,C14 H23 O3 P1,14,23,3,-9999,1,-9999,-9999
32,271.045677,271.0457349072863,271.0459408909991,937504.4,-9999,754220.2,14.18,-1,-0.7599586700440853,0.9005105824926025,0,0.5403063494955614,6,1.0909090909090908,0.7272727272727273,O8,de-protonated,0,-9999,C11 H12 O8,11,12,8,-9999,-9999,-9999,-9999
35,271.118429,271.11848685972694,271.1187119096991,1026919.9,-9999,729932.5,15.72,-1,-0.830079084341719,0.882475880241145,0,0.529485528144687,4,1.5384615384615383,0.4615384615384616,O6,de-protonated,0,-9999,C13 H20 O6,13,20,6,-9999,-9999,-9999,-9999
37,273.09768,273.0977365658531,273.0979764648091,1001776.3,-9999,827974.4,15.18,-1,-0.8784354945285839,0.8693454711633015,0,0.5216072826979808,4,1.5,0.5833333333333334,O7,de-protonated,0,-9999,C12 H18 O7,12,18,7,-9999,-9999,-9999,-9999
38,275.055909,275.0559642857217,275.0561116518591,841361.1,-9999,482354.3,12.43,-1,-0.5357675440369288,0.949248864686074,0,0.5695493188116444,9,0.8571428571428571,0.42857142857142855,O6,de-protonated,0,-9999,C14 H12 O6,14,12,6,-9999,-9999,-9999,-9999
39,275.092193,275.0922482620022,275.0924971612091,1014004.6,-9999,675570.3,15.39,-1,-0.904783698076974,0.8619655447034393,0,0.5171793268220636,8,1.0666666666666669,0.3333333333333333,O5,de-protonated,0,-9999,C15 H16 O5,15,16,5,-9999,-9999,-9999,-9999
40,277.034471,277.0345249922983,277.03434463576906,946606.9,-9999,844859.3,14.23,-1,0.6510258845101348,0.9259785118544568,0,0.555587107112674,5,1.5714285714285714,0.8571428571428571,N4 P1 O6,de-protonated,0,-9999,C7 H11 O6 N4 P1,7,11,6,4,1,-9999,-9999
41,277.035071,277.0351249919061,277.0353762069691,1187503,-9999,663789.7,18.36,-1,-0.906797775842238,0.8613950730271804,0,0.5168370438163082,9,0.7692307692307693,0.5384615384615384,O7,de-protonated,0,-9999,C13 H10 O7,13,10,7,-9999,-9999,-9999,-9999
41,277.035071,277.0351249919061,277.0352140156391,1187503,-9999,663789.7,18.36,-1,-0.3213444662586122,0.981437640175407,0,0.5888625841052442,4,1.875,0.125,N4 S2 P1 O1,de-protonated,0,-9999,C8 H15 O1 N4 P1 S2,8,15,1,4,1,2,-9999
42,277.070883,277.07093696849506,277.07073014511906,1215538.4,-9999,822943.5,18.84,-1,0.7464641822536385,0.9038383054008848,0,0.5423029832405308,4,1.875,0.625,N4 P1 O5,de-protonated,0,-9999,C8 H15 O5 N4 P1,8,15,5,4,1,-9999,-9999
43,277.071533,277.07158696807016,277.0717617163191,1279410.5,-9999,483284.4,19.93,-1,-0.6306967113542337,0.9303668041348376,0,0.5582200824809026,8,1,0.42857142857142855,O6,de-protonated,0,-9999,C14 H14 O6,14,14,6,-9999,-9999,-9999,-9999
45,279.050714,279.05076667424214,279.05102627142907,1715948.3,-9999,638967.6,27.21,-1,-0.9302857272883448,0.8546772087039209,0,0.5128063252223526,8,0.9230769230769232,0.5384615384615384,O7,de-protonated,0,-9999,C13 H12 O7,13,12,7,-9999,-9999,-9999,-9999
45,279.050714,279.05076667424214,279.0508640800991,1715948.3,-9999,638967.6,27.21,-1,-0.3490612983951006,0.9781342038240892,0,0.5868805222944535,3,2.125,0.125,N4 S2 P1 O1,de-protonated,0,-9999,C8 H17 O1 N4 P1 S2,8,17,1,4,1,2,-9999
46,279.087131,279.08718365043563,279.08741178077906,1923183.6,-9999,543237.7,30.74,-1,-0.8174153824227688,0.8858229411493245,0,0.5314937646895946,7,1.1428571428571428,0.42857142857142855,O6,de-protonated,0,-9999,C14 H16 O6,14,16,6,-9999,-9999,-9999,-9999
47,279.12289,279.1229426270593,279.1227657189291,1334642.9,-9999,723579.1,20.73,-1,0.6338004344799166,0.9297045049298028,0,0.5578227029578816,2,2.3333333333333335,0.4444444444444444,N4 P1 O4,de-protonated,0,-9999,C9 H21 O4 N4 P1,9,21,4,4,1,-9999,-9999
48,279.123502,279.12355462665914,279.12379729012906,1874931,-9999,541761.4,29.92,-1,-0.8693757833440793,0.8718468482479201,0,0.523108108948752,6,1.3333333333333333,0.3333333333333333,O5,de-protonated,0,-9999,C15 H20 O5,15,20,5,-9999,-9999,-9999,-9999
49,281.029984,281.03003538035586,281.0302908265391,1427618.5,-9999,694147.8,22.3,-1,-0.9089631672611816,0.8607807505808798,0,0.5164684503485278,8,0.8333333333333334,0.6666666666666666,O8,de-protonated,0,-9999,C12 H10 O8,12,10,8,-9999,-9999,-9999,-9999
