Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,17O,33S,34S
48,275.018469,275.0184147210729,275.0182265406591,906258,-9999,682920.9,13.53,-1,0.6842470629655599,0.9185552772262284,0,0.5511331663357371,0,2.4285714285714284,0.7142857142857143,S2 P1 O5,de-protonated,0,-9999,C7 H17 O5 P1 S2,7,17,5,-9999,1,2,-9999,N/A,-9999,-9999
49,277.034138,277.03408393836656,277.03434463576906,1611492.3,-9999,623177.8,25.6,-1,-0.941029181195681,0.8515650992706716,0,0.5109390595624029,5,1.5714285714285714,0.8571428571428571,N4 P1 O6,de-protonated,0,-9999,C7 H11 O6 N4 P1,7,11,6,4,1,-9999,-9999,N/A,-9999,-9999
50,277.070541,277.07048694229087,277.07073014511906,1109224,-9999,474359.3,17,-1,-0.8777644179880336,0.8695313965396508,0,0.5217188379237905,4,1.875,0.625,N4 P1 O5,de-protonated,0,-9999,C8 H15 O5 N4 P1,8,15,5,4,1,-9999,-9999,N/A,-9999,-9999
51,277.106946,277.1068919462154,277.10711565446906,825195.8,-9999,473755.4,12.13,-1,-0.8072988422846659,0.8884687442425285,0,0.5330812465455171,3,2.111111111111111,0.4444444444444444,N4 P1 O4,de-protonated,0,-9999,C9 H19 O4 N4 P1,9,19,4,4,1,-9999,-9999,N/A,-9999,-9999
54,279.049812,279.04975815566075,279.0499947002291,1874098,-9999,511335.5,29.89,-1,-0.847678096508166,0.877760559936751,0,0.5266563359620505,4,1.8571428571428572,0.8571428571428571,N4 P1 O6,de-protonated,0,-9999,C7 H13 O6 N4 P1,7,13,6,4,1,-9999,-9999,N/A,-9999,-9999
55,279.086204,279.0861501595839,279.0863802095791,1499189.6,-9999,495914.8,23.51,-1,-0.824296746487443,0.884008983066549,0,0.5304053898399294,3,2.125,0.625,N4 P1 O5,de-protonated,0,-9999,C8 H17 O5 N4 P1,8,17,5,4,1,-9999,-9999,N/A,-9999,-9999
58,281.065577,281.0655233729648,281.0656447646891,1720315.8,-9999,532636.4,27.27,-1,-0.4318981227699538,0.9667196816875364,0,0.5800318090125219,3,2.142857142857143,0.8571428571428571,N4 P1 O6,de-protonated,0,-9999,C7 H15 O6 N4 P1,7,15,6,4,1,-9999,-9999,N/A,-9999,-9999
59,281.1019,281.1018463768805,281.10203027403907,1600511.4,-9999,576126.4,25.23,-1,-0.6542007484374814,0.925282522630189,0,0.5551695135781134,2,2.375,0.625,N4 P1 O5,de-protonated,0,-9999,C8 H19 O5 N4 P1,8,19,5,4,1,-9999,-9999,N/A,-9999,-9999
61,283.08121,283.0811565902545,283.08129482914904,2164802.3,-9999,569424.2,34.59,-1,-0.4883363791490512,0.957652303197011,0,0.5745913819182066,2,2.4285714285714284,0.8571428571428571,N4 P1 O6,de-protonated,0,-9999,C7 H17 O6 N4 P1,7,17,6,4,1,-9999,-9999,N/A,-9999,-9999
63,285.042733,285.04267980171113,285.04280131951907,846144.6,-9999,598932.5,12.31,-1,-0.4263142495724622,0.9675606381978972,0,0.5805363829187383,2,2.5,0.8333333333333334,N4 S1 P1 O5,de-protonated,0,-9999,C6 H15 O5 N4 P1 S1,6,15,5,4,1,1,-9999,N/A,-9999,-9999
