Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,33S,34S
1,239.057707,239.0576460526843,239.05744906237905,786786.8,-9999,993191.9,12.18,-1,0.8240291445761971,0.8840797385621788,0,0.5304478431373073,11,0.6666666666666666,0.16666666666666666,N4 O2,de-protonated,0,-9999,C12 H8 O2 N4,12,8,2,4,-9999,-9999,-9999,-9999,N/A
2,241.073369,241.07330886040657,241.07309912683905,1047081.8,-9999,756705.6,16.8,-1,0.8699998807299387,0.871675137684843,0,0.5230050826109057,10,0.8333333333333334,0.16666666666666666,N4 O2,de-protonated,0,-9999,C12 H10 O2 N4,12,10,2,4,-9999,-9999,-9999,-9999,N/A
49,283.085093,283.08504969547226,283.08531758114907,1195995.8,-9999,554712.8,18.13,-1,-0.94630720905862,0.8500272979020482,0,0.510016378741229,6,1.4166666666666667,0.3333333333333333,N2 P1 O4,de-protonated,0,-9999,C12 H17 O4 N2 P1,12,17,4,2,1,-9999,-9999,-9999,N/A
52,284.087888,284.0878450973154,284.0879606086691,1012417.6,-9999,710371.4,15.04,-1,-0.4066041851230627,0.9704471247762833,0,0.5822682748657699,5,1.5384615384615383,0.15384615384615383,N1 S1 P1 O2,de-protonated,0,-9999,C13 H20 O2 N1 P1 S1,13,20,2,1,1,1,-9999,-9999,N/A
55,285.064486,285.06444348866063,285.06458213625905,973220.3,-9999,1071189.2,14.38,-1,-0.4863725875030352,0.9579849684768318,0,0.574790981086099,6,1.3636363636363635,0.4545454545454546,N2 P1 O5,de-protonated,0,-9999,C11 H15 O5 N2 P1,11,15,5,2,1,-9999,-9999,-9999,N/A
57,285.128332,285.12828951424524,285.1284887473891,2537386.8,-9999,617876,40.65,-1,-0.6987486404298497,0.9152186689007884,0,0.549131201340473,13,0.8571428571428571,0.04761904761904761,O1,de-protonated,0,-9999,C21 H18 O1,21,18,1,-9999,-9999,-9999,-9999,-9999,N/A
59,286.103568,286.10352590504476,286.1036106731291,988941.1,-9999,771208.7,14.64,-1,-0.2962845667041659,0.984197795668326,0,0.5905186774009956,4,1.6923076923076923,0.15384615384615383,N1 S1 P1 O2,de-protonated,0,-9999,C13 H22 O2 N1 P1 S1,13,22,2,1,1,1,-9999,-9999,N/A
76,293.178861,293.17882174027767,293.1788240447391,1288275.3,-9999,535184.1,19.34,-1,-0.00786025875382729,0.9999887894975026,0,0.5999932736985015,5,1.6875,0.0625,N2 P1 O1,de-protonated,0,-9999,C16 H27 O1 N2 P1,16,27,1,2,1,-9999,-9999,-9999,N/A
82,295.085364,295.08532550425736,295.08531758114907,1121427.9,-9999,632766.5,16.58,-1,0.02685022877437468,0.9998691958859068,0,0.5999215175315441,7,1.3076923076923077,0.3076923076923077,N2 P1 O4,de-protonated,0,-9999,C13 H17 O4 N2 P1,13,17,4,2,1,-9999,-9999,-9999,N/A
86,296.088019,296.08798090604427,296.0879606086691,932921.8,-9999,494526.9,13.35,-1,0.06855184221837796,0.9991476716341078,0,0.5994886029804647,6,1.4285714285714286,0.14285714285714285,N1 S1 P1 O2,de-protonated,0,-9999,C14 H20 O2 N1 P1 S1,14,20,2,1,1,1,-9999,-9999,N/A
87,296.124417,296.1243789206298,296.1243461180191,1097469.5,-9999,649269.7,16.04,-1,0.11077309623460734,0.9977759782519936,0,0.5986655869511961,5,1.6,0.06666666666666667,N1 S1 P1 O1,de-protonated,0,-9999,C15 H24 O1 N1 P1 S1,15,24,1,1,1,1,-9999,-9999,N/A
90,297.09942,297.099382311336,297.0993138753291,1175265.1,-9999,655401.1,17.32,-1,0.23034723989939504,0.9904185571053286,0,0.5942511342631971,11,0.9333333333333332,0.2,N4 O3,de-protonated,0,-9999,C15 H14 O3 N4,15,14,3,4,-9999,-9999,-9999,-9999,N/A
94,298.067327,298.0672896991986,298.06722516377914,1002052.6,-9999,683168.3,14.48,-1,0.2165129676621634,0.9915301459953744,0,0.5949180875972245,6,1.3846153846153846,0.2307692307692308,N1 S1 P1 O3,de-protonated,0,-9999,C13 H18 O3 N1 P1 S1,13,18,3,1,1,1,-9999,-9999,N/A
96,298.103734,298.1036967137877,298.1036106731291,1756360.3,-9999,603526.5,26.83,-1,0.2886266906849729,0.984998018656938,0,0.5909988111941628,5,1.5714285714285714,0.14285714285714285,N1 S1 P1 O2,de-protonated,0,-9999,C14 H22 O2 N1 P1 S1,14,22,2,1,1,1,-9999,-9999,N/A
97,298.140143,298.1401057283777,298.1399961824791,959948.1,-9999,653067.2,13.79,-1,0.3674310727406422,0.9758010188008868,0,0.585480611280532,4,1.7333333333333334,0.06666666666666667,N1 S1 P1 O1,de-protonated,0,-9999,C15 H26 O1 N1 P1 S1,15,26,1,1,1,1,-9999,-9999,N/A
99,299.078667,299.07863010446584,299.07857843043905,1054765.1,-9999,522954.1,15.34,-1,0.17277742546393637,0.9945980301833238,0,0.5967588181099943,11,0.8571428571428571,0.2857142857142857,N4 O4,de-protonated,0,-9999,C14 H12 O4 N4,14,12,4,4,-9999,-9999,-9999,-9999,N/A
102,299.116768,299.1167311197338,299.1169978325891,894769.1,-9999,834827.6,12.72,-1,-0.8916673316451913,0.8656587325135174,0,0.5193952395081104,0,2.1818181818181817,0.6363636363636364,S1 O7,de-protonated,0,-9999,C11 H24 O7 S1,11,24,7,-9999,-9999,1,-9999,-9999,N/A
102,299.116768,299.1167311197338,299.1166177100691,894769.1,-9999,834827.6,12.72,-1,0.3791486597730507,0.974253325724494,0,0.5845519954346964,5,1.6153846153846154,0.3076923076923077,N2 P1 O4,de-protonated,0,-9999,C13 H21 O4 N2 P1,13,21,4,2,1,-9999,-9999,-9999,N/A
105,300.08303,300.08299350693727,300.08287522823906,1511061.6,-9999,511334.6,22.81,-1,0.3941534421780809,0.9722042994936964,0,0.5833225796962178,5,1.5384615384615383,0.2307692307692308,N1 S1 P1 O3,de-protonated,0,-9999,C13 H20 O3 N1 P1 S1,13,20,3,1,1,1,-9999,-9999,N/A
106,300.119426,300.11938952152195,300.1192607375891,1101593.5,-9999,548399,16.11,-1,0.42910918986168783,0.967140984067582,0,0.5802845904405491,4,1.7142857142857142,0.14285714285714285,N1 S1 P1 O2,de-protonated,0,-9999,C14 H24 O2 N1 P1 S1,14,24,2,1,1,1,-9999,-9999,N/A
112,302.098723,302.0986873146719,302.0985252926991,885738.1,-9999,613249.3,12.46,-1,0.5363216277056402,0.949146554996034,0,0.5694879329976205,4,1.6923076923076923,0.2307692307692308,N1 S1 P1 O3,de-protonated,0,-9999,C13 H22 O3 N1 P1 S1,13,22,3,1,1,1,-9999,-9999,N/A
114,303.03823,303.038194691154,303.0379769205291,1196750.4,-9999,728683.6,17.51,-1,0.7186248637837414,0.9105522111161424,0,0.5463313266696854,10,0.9230769230769232,0.07692307692307693,N4 S2 O1,de-protonated,0,-9999,C13 H12 O1 N4 S2,13,12,1,4,-9999,2,-9999,-9999,N/A
122,305.082251,305.0822165102403,305.08193247717907,1043371.8,-9999,649592.4,15.01,-1,0.9310058413754612,0.8544693736213881,0,0.5126816241728328,13,0.7368421052631579,0.21052631578947367,O4,de-protonated,0,-9999,C19 H14 O4,19,14,4,-9999,-9999,-9999,-9999,-9999,N/A
132,308.088194,308.0881607147909,308.0879606086691,913914.7,-9999,680246.6,12.79,-1,0.649509709453696,0.9263098748610312,0,0.5557859249166187,7,1.3333333333333333,0.13333333333333333,N1 S1 P1 O2,de-protonated,0,-9999,C15 H20 O2 N1 P1 S1,15,20,2,1,1,1,-9999,-9999,N/A
136,309.06486,309.0648271061635,309.0649622587791,1092202.1,-9999,1045181.9,15.66,-1,-0.4372951712508794,0.9658971696649926,0,0.5795383017989956,3,1.6363636363636365,0.7272727272727273,S1 O8,de-protonated,0,-9999,C11 H18 O8 S1,11,18,8,-9999,-9999,1,-9999,-9999,N/A
136,309.06486,309.0648271061635,309.06458213625905,1092202.1,-9999,1045181.9,15.66,-1,0.792617202320275,0.8922635852244463,0,0.5353581511346678,8,1.1538461538461535,0.38461538461538464,N2 P1 O5,de-protonated,0,-9999,C13 H15 O5 N2 P1,13,15,5,2,1,-9999,-9999,-9999,N/A
137,309.099551,309.099518120065,309.0993138753291,884030.1,-9999,471064.1,12.31,-1,0.6607738249727065,0.9238325035540425,0,0.5542995021324254,12,0.875,0.1875,N4 O3,de-protonated,0,-9999,C16 H14 O3 N4,16,14,3,4,-9999,-9999,-9999,-9999,N/A
140,309.137674,309.13764113534177,309.13773327747907,940402.5,-9999,995251.8,13.21,-1,-0.29806176142953106,0.9840091837212656,0,0.5904055102327593,1,2,0.4615384615384616,S1 O6,de-protonated,0,-9999,C13 H26 O6 S1,13,26,6,-9999,-9999,1,-9999,-9999,N/A
140,309.137674,309.13764113534177,309.13735315495904,940402.5,-9999,995251.8,13.21,-1,0.931561261632314,0.8543089962052074,0,0.5125853977231244,6,1.5333333333333334,0.2,N2 P1 O3,de-protonated,0,-9999,C15 H23 O3 N2 P1,15,23,3,2,1,-9999,-9999,-9999,N/A
143,310.067467,310.06743450793124,310.06722516377914,989918.1,-9999,470446.2,14.01,-1,0.6751573049565934,0.9206170797358204,0,0.5523702478414921,7,1.2857142857142858,0.21428571428571427,N1 S1 P1 O3,de-protonated,0,-9999,C14 H18 O3 N1 P1 S1,14,18,3,1,1,1,-9999,-9999,N/A
145,310.103891,310.1038585225271,310.1036106731291,1713890.4,-9999,549986.1,25.66,-1,0.799247056440362,0.8905565549013517,0,0.534333932940811,6,1.4666666666666666,0.13333333333333333,N1 S1 P1 O2,de-protonated,0,-9999,C15 H22 O2 N1 P1 S1,15,22,2,1,1,1,-9999,-9999,N/A
146,310.14032,310.14028753712506,310.1399961824791,1104358.5,-9999,648677.1,15.85,-1,0.9394294498198792,0.8520300437137107,0,0.5112180262282264,5,1.625,0.0625,N1 S1 P1 O1,de-protonated,0,-9999,C16 H26 O1 N1 P1 S1,16,26,1,1,1,1,-9999,-9999,N/A
149,311.078762,311.0787299131804,311.07857843043905,1069844.6,-9999,481606.5,15.29,-1,0.4869597324719963,0.957885634803823,0,0.5747313808822938,12,0.8,0.26666666666666666,N4 O4,de-protonated,0,-9999,C15 H12 O4 N4,15,12,4,4,-9999,-9999,-9999,-9999,N/A
151,311.091057,311.0910249181073,311.0909975593591,1021014.1,-9999,628780.2,14.51,-1,0.08794451912434186,0.9985976168542714,0,0.5991585701125628,1,2.0833333333333335,0.25,S2 P1 O3,de-protonated,0,-9999,C12 H25 O3 P1 S2,12,25,3,-9999,1,2,-9999,-9999,N/A
152,311.113695,311.1136629271789,311.1136265292691,990680.8,-9999,512688.1,14.02,-1,0.11699233561622578,0.9975195557428392,0,0.5985117334457035,6,1.3333333333333333,0.4666666666666667,O7,de-protonated,0,-9999,C15 H20 O7,15,20,7,-9999,-9999,-9999,-9999,-9999,N/A
