Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C
13,279.01425,279.0143139057549,279.0144785707491,866321.1,-9999,693641.2,12.9,-1,-0.5901664854284749,0.9387576387017592,0,0.5632545832210555,4,1.8571428571428572,0.2857142857142857,N4 S2 P1 O2,de-protonated,0,-9999,C7 H13 O2 N4 P1 S2,7,13,2,4,1,2,-9999
33,293.178706,293.1787608171843,293.1788240447391,1693892.6,-9999,548831.8,26.67,-1,-0.2156620792653079,0.9915963076761432,0,0.5949577846056859,5,1.6875,0.0625,N2 P1 O1,de-protonated,0,-9999,C16 H27 O1 N2 P1,16,27,1,2,1,-9999,-9999
34,295.00909,295.0091436427253,295.0093931903191,1106379.1,-9999,652882.3,16.73,-1,-0.8458971122836779,0.8782410819629655,0,0.5269446491777793,4,1.8571428571428572,0.42857142857142855,N4 S2 P1 O3,de-protonated,0,-9999,C7 H13 O3 N4 P1 S2,7,13,3,4,1,2,-9999
38,297.024719,297.02477134940443,297.02504325477906,1282144.1,-9999,583770.6,19.58,-1,-0.9154291222461336,0.8589402643614458,0,0.5153641586168675,3,2.142857142857143,0.42857142857142855,N4 S2 P1 O3,de-protonated,0,-9999,C7 H15 O3 N4 P1 S2,7,15,3,4,1,2,-9999
43,299.040384,299.04043505606046,299.0406933192391,1629046.9,-9999,554286.8,25.41,-1,-0.8636389107118794,0.87342106043755,0,0.52405263626253,2,2.4285714285714284,0.42857142857142855,N4 S2 P1 O3,de-protonated,0,-9999,C7 H17 O3 N4 P1 S2,7,17,3,4,1,2,-9999
46,300.998546,300.99859579961304,300.9988285062891,1033099.4,-9999,595441.5,15.3,-1,-0.7731148895607984,0.8972209885136647,0,0.5383325931081988,7,1.2222222222222223,0.2222222222222222,N4 S2 P1 O2,de-protonated,0,-9999,C9 H11 O2 N4 P1 S2,9,11,2,4,1,2,-9999
50,303.050566,303.0506144829421,303.0508640800991,917738.1,-9999,521677.6,13.37,-1,-0.8236147346152112,0.8841892767884503,0,0.5305135660730701,5,1.7,0.1,N4 S2 P1 O1,de-protonated,0,-9999,C10 H17 O1 N4 P1 S2,10,17,1,4,1,2,-9999
51,305.029923,305.029970212895,305.0301286352091,1484103,-9999,676111.7,22.83,-1,-0.5193661189978794,0.9522342818035756,0,0.5713405690821454,5,1.6666666666666667,0.2222222222222222,N4 S2 P1 O2,de-protonated,0,-9999,C9 H15 O2 N4 P1 S2,9,15,2,4,1,2,-9999
52,305.066175,305.06622218963406,305.0665141445591,1098185.9,-9999,542745.4,16.38,-1,-0.957020556205869,0.8468880740772992,0,0.5081328444463795,4,1.9,0.1,N4 S2 P1 O1,de-protonated,0,-9999,C10 H19 O1 N4 P1 S2,10,19,1,4,1,2,-9999
55,307.009291,307.00933694284095,307.0095553816491,939176.1,-9999,520250.2,13.63,-1,-0.7115049167172314,0.9122360950683024,0,0.5473416570409814,10,0.6153846153846154,0.6923076923076923,O9,de-protonated,0,-9999,C13 H8 O9,13,8,9,-9999,-9999,-9999,-9999
55,307.009291,307.00933694284095,307.00939319031903,939176.1,-9999,520250.2,13.63,-1,-0.18321093534132113,0.9939279584192784,0,0.5963567750515669,5,1.625,0.375,N4 S2 P1 O3,de-protonated,0,-9999,C8 H13 O3 N4 P1 S2,8,13,3,4,1,2,-9999
56,307.044953,307.0449989199586,307.0449093197991,923627.1,-9999,715372.5,13.38,-1,0.2918145090507287,0.9846673689963562,0,0.5908004213978137,5,1.625,0.875,N4 P1 O7,de-protonated,0,-9999,C8 H13 O7 N4 P1,8,13,7,4,1,-9999,-9999
57,307.045517,307.04556291959665,307.0457786996691,1601515.1,-9999,607567.6,24.63,-1,-0.7027618922215222,0.9142850924767192,0,0.5485710554860315,4,1.8888888888888888,0.2222222222222222,N4 S2 P1 O2,de-protonated,0,-9999,C9 H17 O2 N4 P1 S2,9,17,2,4,1,2,-9999
58,307.082054,307.08209989615284,307.0823264003491,1748846.1,-9999,370219,27.08,-1,-0.7376008866733104,0.9059980933844228,0,0.5435988560306537,8,1.0666666666666669,0.4666666666666667,O7,de-protonated,0,-9999,C15 H16 O7,15,16,7,-9999,-9999,-9999,-9999
58,307.082054,307.08209989615284,307.0821642090191,1748846.1,-9999,370219,27.08,-1,-0.20943211211519203,0.9920729186169354,0,0.5952437511701612,3,2.1,0.1,N4 S2 P1 O1,de-protonated,0,-9999,C10 H21 O1 N4 P1 S2,10,21,1,4,1,2,-9999
60,309.024833,309.0248776495759,309.02504325477906,1893009.3,-9999,615201.8,29.47,-1,-0.5358957365418178,0.9492252027930894,0,0.5695351216758536,4,1.875,0.375,N4 S2 P1 O3,de-protonated,0,-9999,C8 H15 O3 N4 P1 S2,8,15,3,4,1,2,-9999
61,309.06119,309.0612346262476,309.06142876412906,2394516.5,-9999,552432.7,37.8,-1,-0.6281530576017066,0.9309075162548366,0,0.5585445097529019,3,2.111111111111111,0.2222222222222222,N4 S2 P1 O2,de-protonated,0,-9999,C9 H19 O2 N4 P1 S2,9,19,2,4,1,2,-9999
62,309.096867,309.0969116033555,309.0969448936091,1092247.5,-9999,513074.4,16.17,-1,-0.10770165834591108,0.9978974726656336,0,0.5987384835993802,3,2.111111111111111,0.6666666666666666,N4 P1 O6,de-protonated,0,-9999,C9 H19 O6 N4 P1,9,19,6,4,1,-9999,-9999
63,309.097611,309.09765560287815,309.09781427347906,3024535.5,-9999,463208.6,48.27,-1,-0.5133345937228003,0.9533111057695964,0,0.5719866634617579,2,2.3,0.1,N4 S2 P1 O1,de-protonated,0,-9999,C10 H23 O1 N4 P1 S2,10,23,1,4,1,2,-9999
