Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,17O,33S,34S
25,265.147435,265.147436834054,265.1475239158191,2129615.8,-9999,664101.8,35.02,-1,-0.32842760050433434,0.9806183802324512,0,0.5883710281394706,5,1.6428571428571428,0.07142857142857142,N2 P1 O1,de-protonated,0,-9999,C14 H23 O1 N2 P1,14,23,1,2,1,-9999,-9999,N/A,-9999,-9999
29,269.029889,269.0298908581941,269.0301286352091,909486.8,-9999,668191.5,13.72,-1,-0.8838304327035132,0.8678470648434988,0,0.5207082389060993,2,2.5,0.3333333333333333,N4 S2 P1 O2,de-protonated,0,-9999,C6 H15 O2 N4 P1 S2,6,15,2,4,1,2,-9999,N/A,-9999,-9999
39,277.035068,277.03506990796814,277.0352140156391,1242871.1,-9999,709688,19.34,-1,-0.5201781711200695,0.952088436891387,0,0.5712530621348322,4,1.875,0.125,N4 S2 P1 O1,de-protonated,0,-9999,C8 H15 O1 N4 P1 S2,8,15,1,4,1,2,-9999,N/A,-9999,-9999
42,279.050717,279.05071892050086,279.0508640800991,1638190,-9999,702406.4,25.96,-1,-0.5201904631166377,0.952086227664624,0,0.5712517365987744,3,2.125,0.125,N4 S2 P1 O1,de-protonated,0,-9999,C8 H17 O1 N4 P1 S2,8,17,1,4,1,2,-9999,N/A,-9999,-9999
43,279.087172,279.08717392072754,279.08741178077906,1604785.3,-9999,595114.2,25.39,-1,-0.8522779655643775,0.8765160310160435,0,0.525909618609626,7,1.1428571428571428,0.42857142857142855,O6,de-protonated,0,-9999,C14 H16 O6,14,16,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999
44,279.123529,279.1235309209536,279.12379729012906,1154612.5,-9999,658192.9,17.71,-1,-0.9543047853147674,0.8476860910504528,0,0.5086116546302717,6,1.3333333333333333,0.3333333333333333,O5,de-protonated,0,-9999,C15 H20 O5,15,20,5,-9999,-9999,-9999,-9999,N/A,-9999,-9999
45,280.082404,280.0824059269156,280.08266075297905,856970.1,-9999,756074.3,12.63,-1,-0.909824488080667,0.8605361082562792,0,0.5163216649537675,7,1.1538461538461535,0.4615384615384616,N1 O6,de-protonated,0,-9999,C13 H15 O6 N1,13,15,6,1,-9999,-9999,-9999,N/A,-9999,-9999
46,281.030061,281.0300629328079,281.0302908265391,1478110.1,-9999,684766.5,23.23,-1,-0.8109223050332768,0.8875239730437615,0,0.5325143838262569,8,0.8333333333333334,0.6666666666666666,O8,de-protonated,0,-9999,C12 H10 O8,12,10,8,-9999,-9999,-9999,-9999,N/A,-9999,-9999
46,281.030061,281.0300629328079,281.0301286352091,1478110.1,-9999,684766.5,23.23,-1,-0.23379130753312535,0.9901313276826332,0,0.5940787966095799,3,2.142857142857143,0.2857142857142857,N4 S2 P1 O2,de-protonated,0,-9999,C7 H15 O2 N4 P1 S2,7,15,2,4,1,2,-9999,N/A,-9999,-9999
47,281.066436,281.066437933034,281.0666763358891,2244321.3,-9999,679780.2,36.3,-1,-0.8482074722729975,0.8776175865783831,0,0.5265705519470298,7,1.0769230769230769,0.5384615384615384,O7,de-protonated,0,-9999,C13 H14 O7,13,14,7,-9999,-9999,-9999,-9999,N/A,-9999,-9999
47,281.066436,281.066437933034,281.06651414455905,2244321.3,-9999,679780.2,36.3,-1,-0.2711512086694011,0.9867479442803158,0,0.5920487665681894,2,2.375,0.125,N4 S2 P1 O1,de-protonated,0,-9999,C8 H19 O1 N4 P1 S2,8,19,1,4,1,2,-9999,N/A,-9999,-9999
48,281.102843,281.1028449332604,281.1030618452391,2545892.5,-9999,704422.7,41.44,-1,-0.7716457346451726,0.8975905370270415,0,0.5385543222162249,6,1.2857142857142858,0.42857142857142855,O6,de-protonated,0,-9999,C14 H18 O6,14,18,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999
49,281.139213,281.1392149334865,281.1394473545891,1057639.8,-9999,632601.6,16.05,-1,-0.8267111028124836,0.8833698313454552,0,0.5300218988072731,5,1.4666666666666666,0.3333333333333333,O5,de-protonated,0,-9999,C15 H22 O5,15,22,5,-9999,-9999,-9999,-9999,N/A,-9999,-9999
50,282.061695,282.06169693922226,282.0619253080891,1136568.8,-9999,689006.5,17.28,-1,-0.8096408849903818,0.8878584554102535,0,0.5327150732461521,7,1.0833333333333333,0.5833333333333334,N1 O7,de-protonated,0,-9999,C12 H13 O7 N1,12,13,7,1,-9999,-9999,-9999,N/A,-9999,-9999
51,283.045722,283.0457239453407,283.0459408909991,1999758.6,-9999,668292.5,31.91,-1,-0.7664680076715803,0.8988885335147146,0,0.5393331201088287,7,1,0.6666666666666666,O8,de-protonated,0,-9999,C12 H12 O8,12,12,8,-9999,-9999,-9999,-9999,N/A,-9999,-9999
51,283.045722,283.0457239453407,283.0457786996691,1999758.6,-9999,668292.5,31.91,-1,-0.19344689984212324,0.9932328819087928,0,0.5959397291452756,2,2.4285714285714284,0.2857142857142857,N4 S2 P1 O2,de-protonated,0,-9999,C7 H17 O2 N4 P1 S2,7,17,2,4,1,2,-9999,N/A,-9999,-9999
52,283.081393,283.08139494556247,283.08129482914904,853777.8,-9999,745335.6,12.49,-1,0.3536666507100596,0.9775599884015688,0,0.5865359930409413,2,2.4285714285714284,0.8571428571428571,N4 P1 O6,de-protonated,0,-9999,C7 H17 O6 N4 P1,7,17,6,4,1,-9999,-9999,N/A,-9999,-9999
53,283.082119,283.082120945567,283.0823264003491,3996049.8,-9999,648980.8,65.74,-1,-0.7257774962102952,0.9088468915375406,0,0.5453081349225244,6,1.2307692307692308,0.5384615384615384,O7,de-protonated,0,-9999,C13 H16 O7,13,16,7,-9999,-9999,-9999,-9999,N/A,-9999,-9999
54,283.118518,283.1185199457933,283.1187119096991,2017941,-9999,680196.6,32.22,-1,-0.6780332690425861,0.919967216529072,0,0.5519803299174431,5,1.4285714285714286,0.42857142857142855,O6,de-protonated,0,-9999,C14 H20 O6,14,20,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999
55,284.077409,284.07741095175544,284.07757537254906,936552.3,-9999,682220.3,13.89,-1,-0.5787883588070941,0.9410259359703496,0,0.5646155615822098,6,1.25,0.5833333333333334,N1 O7,de-protonated,0,-9999,C12 H15 O7 N1,12,15,7,1,-9999,-9999,-9999,N/A,-9999,-9999
56,285.061429,285.06143095787377,285.06159095545905,3825725.3,-9999,620246.9,62.85,-1,-0.5612737399985578,0.944441572170813,0,0.5666649433024878,6,1.1666666666666667,0.6666666666666666,O8,de-protonated,0,-9999,C12 H14 O8,12,14,8,-9999,-9999,-9999,-9999,N/A,-9999,-9999
57,285.080023,285.0800249579894,285.0802184000691,845246.9,-9999,801964.5,12.34,-1,-0.6785531482726416,0.9198494970522446,0,0.5519096982313467,5,1.3846153846153846,0.38461538461538464,S1 O5,de-protonated,0,-9999,C13 H18 O5 S1,13,18,5,-9999,-9999,1,-9999,N/A,-9999,-9999
57,285.080023,285.0800249579894,285.0798382775491,845246.9,-9999,801964.5,12.34,-1,0.6548356469192245,0.925142997816512,0,0.5550857986899072,10,1,0.13333333333333333,N2 P1 O2,de-protonated,0,-9999,C15 H15 O2 N2 P1,15,15,2,2,1,-9999,-9999,N/A,-9999,-9999
59,285.097792,285.09779395809994,285.0979764648091,3441216.5,-9999,680601.1,56.33,-1,-0.6401543477401407,0.928339999833845,0,0.5570039999003069,5,1.3846153846153846,0.5384615384615384,O7,de-protonated,0,-9999,C13 H18 O7,13,18,7,-9999,-9999,-9999,-9999,N/A,-9999,-9999
60,285.125948,285.125949958275,285.1261197656691,1807682.8,-9999,716570.8,28.65,-1,-0.5955518710639595,0.9376705772642466,0,0.562602346358548,4,1.6428571428571428,0.2857142857142857,P1 O4,de-protonated,0,-9999,C14 H23 O4 P1,14,23,4,-9999,1,-9999,-9999,N/A,-9999,-9999
