Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,17O,33S,34S
12,226.976765,226.97679245399115,226.97681595770905,1340349.6,-9999,1012669.7,22.25,-1,-0.10355118340608369,0.9980562449356234,0,0.598833746961374,7,0.5714285714285714,0.7142857142857143,N2 S1 O5,de-protonated,0,-9999,C7 H4 O5 N2 S1,7,4,5,2,-9999,1,-9999,N/A,N/A,-9999
15,227.055865,227.055892423099,227.05611165185908,1920587.4,-9999,729701.8,32.73,-1,-0.9655267963438892,0.8443787870715981,0,0.5066272722429588,5,1.2,0.6,O6,de-protonated,0,-9999,C10 H12 O6,10,12,6,-9999,-9999,-9999,-9999,N/A,N/A,-9999
16,227.09227,227.0922974088812,227.09249716120908,1508177.8,-9999,880829.2,25.28,-1,-0.8796077826630293,0.8690204370418467,0,0.5214122622251081,4,1.4545454545454546,0.4545454545454546,O5,de-protonated,0,-9999,C11 H16 O5,11,16,5,-9999,-9999,-9999,-9999,N/A,N/A,-9999
18,229.071534,229.07156063588823,229.0717617163191,2518957.5,-9999,915354.1,43.39,-1,-0.8778054062571173,0.869520043453148,0,0.5217120260718888,4,1.4,0.6,O6,de-protonated,0,-9999,C10 H14 O6,10,14,6,-9999,-9999,-9999,-9999,N/A,N/A,-9999
19,231.087182,231.08720784868564,231.0874117807791,1104786.9,-9999,999397.6,17.84,-1,-0.8824889762890479,0.8682202601702257,0,0.5209321561021354,3,1.6,0.6,O6,de-protonated,0,-9999,C10 H16 O6,10,16,6,-9999,-9999,-9999,-9999,N/A,N/A,-9999
20,233.045354,233.04537908393004,233.04554696782907,1067472,-9999,613920.2,17.17,-1,-0.720390933054908,0.9101324213499604,0,0.5460794528099763,8,0.8333333333333334,0.4166666666666667,O5,de-protonated,0,-9999,C12 H10 O5,12,10,5,-9999,-9999,-9999,-9999,N/A,N/A,-9999
21,235.024592,235.0246163109472,235.02481152293907,1596625.9,-9999,687272.8,26.55,-1,-0.8306016313792868,0.8823369380915178,0,0.5294021628549107,8,0.7272727272727273,0.5454545454545454,O6,de-protonated,0,-9999,C11 H8 O6,11,8,6,-9999,-9999,-9999,-9999,N/A,N/A,-9999
22,235.06101,235.06103429672433,235.06119703228907,1472984.4,-9999,693198.2,24.34,-1,-0.692311478021336,0.9167069053219372,0,0.5500241431931624,7,1,0.4166666666666667,O5,de-protonated,0,-9999,C12 H12 O5,12,12,5,-9999,-9999,-9999,-9999,N/A,N/A,-9999
23,237.040239,237.040262523745,237.04046158739908,1941050.5,-9999,717403.3,32.58,-1,-0.8397876579058872,0.8798837590734288,0,0.5279302554440573,7,0.9090909090909092,0.5454545454545454,O6,de-protonated,0,-9999,C11 H10 O6,11,10,6,-9999,-9999,-9999,-9999,N/A,N/A,-9999
24,237.076654,237.07667750952328,237.07684709674908,1649089,-9999,666625.8,27.38,-1,-0.7153259707772662,0.9113341045590178,0,0.5468004627354106,6,1.1666666666666667,0.4166666666666667,O5,de-protonated,0,-9999,C12 H14 O5,12,14,5,-9999,-9999,-9999,-9999,N/A,N/A,-9999
