Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,34S
1,221.008934,221.0089569981794,221.00916145847907,849495.1,-9999,937448.3,13.57,-1,-0.9251213765130928,0.8561644741705765,0,0.5136986845023459,8,0.6,0.6,O6,de-protonated,0,-9999,C10 H6 O6,10,6,6,-9999,-9999,-9999,-9999,-9999
2,223.024572,223.0245943034354,223.02481152293907,887165.3,-9999,849784.2,14.21,-1,-0.9739701254964558,0.8418735496386182,0,0.5051241297831709,7,0.8,0.6,O6,de-protonated,0,-9999,C10 H8 O6,10,8,6,-9999,-9999,-9999,-9999,-9999
3,225.076607,225.0766285961462,225.07684709674908,889455.6,-9999,801667.2,14.2,-1,-0.9707822269952588,0.8428211250460873,0,0.5056926750276524,5,1.2727272727272727,0.4545454545454546,O5,de-protonated,0,-9999,C11 H14 O5,11,14,5,-9999,-9999,-9999,-9999,-9999
4,235.024587,235.0246051673067,235.02481152293907,1133231.8,-9999,672259,18.41,-1,-0.8780163721215585,0.8694616032856655,0,0.5216769619713992,8,0.7272727272727273,0.5454545454545454,O6,de-protonated,0,-9999,C11 H8 O6,11,8,6,-9999,-9999,-9999,-9999,-9999
5,237.040241,237.0402584725572,237.04046158739908,1183756.5,-9999,714918.5,19.25,-1,-0.8568783595274337,0.8752664030455022,0,0.5251598418273012,7,0.9090909090909092,0.5454545454545454,O6,de-protonated,0,-9999,C11 H10 O6,11,10,6,-9999,-9999,-9999,-9999,-9999
6,237.076657,237.07667446000548,237.07684709674908,878546.8,-9999,852702.4,13.77,-1,-0.7281889636772076,0.9082688724108072,0,0.5449613234464843,6,1.1666666666666667,0.4166666666666667,O5,de-protonated,0,-9999,C12 H14 O5,12,14,5,-9999,-9999,-9999,-9999,-9999
7,239.019558,239.01957479033223,239.01972614250903,1323746.4,-9999,742784.4,21.76,-1,-0.6332204428122522,0.9298284796805169,0,0.55789708780831,7,0.8,0.7,O7,de-protonated,0,-9999,C10 H8 O7,10,8,7,-9999,-9999,-9999,-9999,-9999
8,239.05596,239.0559767777853,239.05611165185908,975336.7,-9999,753267,15.5,-1,-0.5641942088310848,0.9438784726854704,0,0.5663270836112823,6,1.0909090909090908,0.5454545454545454,O6,de-protonated,0,-9999,C11 H12 O6,11,12,6,-9999,-9999,-9999,-9999,-9999
9,239.092333,239.09234976524837,239.09249716120908,889230.9,-9999,642028.5,13.96,-1,-0.6164809120308395,0.9333646298633514,0,0.5600187779180108,5,1.3333333333333333,0.4166666666666667,O5,de-protonated,0,-9999,C12 H16 O5,12,16,5,-9999,-9999,-9999,-9999,-9999
10,241.071583,241.0715990830465,241.0717617163191,1292291.4,-9999,733693.3,21.11,-1,-0.6746259762525887,0.9207368884582308,0,0.5524421330749384,5,1.2727272727272727,0.5454545454545454,O6,de-protonated,0,-9999,C11 H14 O6,11,14,6,-9999,-9999,-9999,-9999,-9999
11,247.024631,247.024645031168,247.02481152293907,1014130.4,-9999,848004,16,-1,-0.6739880501961703,0.9208806296637932,0,0.5525283777982759,9,0.6666666666666666,0.5,O6,de-protonated,0,-9999,C12 H8 O6,12,8,6,-9999,-9999,-9999,-9999,-9999
12,247.061127,247.06114101858867,247.06119703228907,848312.5,-9999,743651.1,13.05,-1,-0.2267199425663569,0.9907165467135308,0,0.5944299280281184,8,0.9230769230769232,0.38461538461538464,O5,de-protonated,0,-9999,C13 H12 O5,13,12,5,-9999,-9999,-9999,-9999,-9999
13,249.003952,249.00396534894165,249.00407607804908,922488.6,-9999,624125.9,14.36,-1,-0.4446879311271359,0.9647550944532758,0,0.5788530566719654,9,0.5454545454545454,0.6363636363636364,O7,de-protonated,0,-9999,C11 H6 O7,11,6,7,-9999,-9999,-9999,-9999,-9999
13,249.003952,249.00396534894165,249.0039138867191,922488.6,-9999,624125.9,14.36,-1,0.20667234403970736,0.9922796553376412,0,0.5953677932025847,4,1.8333333333333333,0.16666666666666666,N4 S2 P1 O1,de-protonated,0,-9999,C6 H11 O1 N4 P1 S2,6,11,1,4,1,2,-9999,-9999
14,249.040411,249.04042433637508,249.04046158739908,1103422.5,-9999,772802.1,17.57,-1,-0.1495782001026929,0.9959485620957856,0,0.5975691372574713,8,0.8333333333333334,0.5,O6,de-protonated,0,-9999,C12 H10 O6,12,10,6,-9999,-9999,-9999,-9999,-9999
15,249.076735,249.07674832385504,249.07684709674908,1116676.5,-9999,691065.5,17.81,-1,-0.3965559030708137,0.9718692494196828,0,0.5831215496518096,7,1.0769230769230769,0.38461538461538464,O5,de-protonated,0,-9999,C13 H14 O5,13,14,5,-9999,-9999,-9999,-9999,-9999
16,249.113103,249.11311631131983,249.11323260609907,1003594.4,-9999,832228.6,15.8,-1,-0.46683501325864807,0.9612276526239688,0,0.5767365915743813,6,1.2857142857142858,0.2857142857142857,O4,de-protonated,0,-9999,C14 H18 O4,14,18,4,-9999,-9999,-9999,-9999,-9999
17,250.983173,250.98318566674976,250.98334063315903,874168.9,-9999,828719.6,13.45,-1,-0.617437033496923,0.93316484709214,0,0.559898908255284,9,0.4,0.8,O8,de-protonated,0,-9999,C10 H4 O8,10,4,8,-9999,-9999,-9999,-9999,-9999
17,250.983173,250.98318566674976,250.98317844182907,874168.9,-9999,828719.6,13.45,-1,0.0287864738129865,0.9998496518400364,0,0.5999097911040219,4,1.8,0.4,N4 S2 P1 O2,de-protonated,0,-9999,C5 H9 O2 N4 P1 S2,5,9,2,4,1,2,-9999,-9999
18,251.019629,251.01964165418423,251.01972614250903,1319678.8,-9999,591778.6,21.32,-1,-0.33658041979600267,0.979654162855798,0,0.5877924977134787,8,0.7272727272727273,0.6363636363636364,O7,de-protonated,0,-9999,C11 H8 O7,11,8,7,-9999,-9999,-9999,-9999,-9999
18,251.019629,251.01964165418423,251.0195639511791,1319678.8,-9999,591778.6,21.32,-1,0.30954959819772754,0.9827636883308014,0,0.5896582129984809,3,2.1666666666666665,0.16666666666666666,N4 S2 P1 O1,de-protonated,0,-9999,C6 H13 O1 N4 P1 S2,6,13,1,4,1,2,-9999,-9999
19,251.056032,251.05604464163696,251.05611165185908,1277572.6,-9999,666829.7,20.58,-1,-0.26691332739944207,0.987156294750382,0,0.5922937768502292,7,1,0.5,O6,de-protonated,0,-9999,C12 H12 O6,12,12,6,-9999,-9999,-9999,-9999,-9999
21,251.092327,251.0923396291269,251.09249716120908,1210506.4,-9999,688962.6,19.39,-1,-0.6273866561171036,0.9310700655426192,0,0.5586420393255714,6,1.2307692307692308,0.38461538461538464,O5,de-protonated,0,-9999,C13 H16 O5,13,16,5,-9999,-9999,-9999,-9999,-9999
22,253.035248,253.0352599594468,253.0353762069691,1511998,-9999,634062.6,24.72,-1,-0.4594121345494735,0.9624275670076632,0,0.5774565402045978,7,0.9090909090909092,0.6363636363636364,O7,de-protonated,0,-9999,C11 H10 O7,11,10,7,-9999,-9999,-9999,-9999,-9999
22,253.035248,253.0352599594468,253.0352140156391,1511998,-9999,634062.6,24.72,-1,0.1815708057487561,0.9940358639152644,0,0.5964215183491587,2,2.5,0.16666666666666666,N4 S2 P1 O1,de-protonated,0,-9999,C6 H15 O1 N4 P1 S2,6,15,1,4,1,2,-9999,-9999
23,253.071694,253.07170594688472,253.0717617163191,1326531.8,-9999,646505.4,21.44,-1,-0.22037004045861375,0.9912270247700468,0,0.594736214862028,6,1.1666666666666667,0.5,O6,de-protonated,0,-9999,C12 H14 O6,12,14,6,-9999,-9999,-9999,-9999,-9999
24,253.108084,253.1080959343419,253.1081472256691,1066505.4,-9999,720617.6,16.84,-1,-0.20264589567097976,0.9925764363323656,0,0.5955458617994194,5,1.3846153846153846,0.38461538461538464,O5,de-protonated,0,-9999,C13 H18 O5,13,18,5,-9999,-9999,-9999,-9999,-9999
